t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
18,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137246,0,0,119.931,0,0,0,0,0,249498975,1323.63,2235.59,1.29997,0.543707,483.568,1.68898,119.931,2.73722,0,contention,0,10797889,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137338,0,0,119.919,0,0,0,0,0,248122168,1331.54,2236.99,1.30316,0.548273,486.234,1.67999,119.919,2.73849,0,contention,0,10976853,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138581,0,0,119.924,0,0,0,0,0,246753799,1340.4,2237.66,1.31648,0.549788,488.979,1.6694,119.924,2.74122,0,contention,0,10969535,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,139831,0,0,119.919,0,0,0,0,0,246193798,1344.17,2232.92,1.32328,0.558221,489.979,1.66119,119.919,2.74333,0,contention,0,11153629,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,139356,0,0,119.917,0,0,0,0,0,244194786,1355.52,2242.83,1.32979,0.563528,493.982,1.65458,119.917,2.74407,0,contention,0,11233557,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,139609,0,0,119.929,0,0,0,0,0,246854437,1340.31,2236.33,1.31231,0.548683,488.565,1.66852,119.929,2.74335,0,contention,0,11085139,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,139477,0,0,119.927,0,0,0,0,0,249041313,1323,2225.39,1.2856,0.535894,484.247,1.68208,119.927,2.73207,0,contention,0,10614394,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,139321,0,0,119.925,0,0,0,0,0,248151249,1327.09,2227.51,1.3059,0.539012,486.008,1.67849,119.925,2.73059,0,contention,0,10629450,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137357,0,0,119.913,0,0,0,0,0,248725141,1320.58,2233.83,1.31026,0.541444,484.956,1.69155,119.913,2.7231,0,contention,0,10469477,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137244,0,0,119.929,0,0,0,0,0,247190715,1330.26,2239.77,1.30649,0.55758,488.031,1.6837,119.929,2.72578,0,contention,0,10832259,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,138714,0,0,119.93,0,0,0,0,0,245557800,1345.59,2232.63,1.32308,0.581376,491.291,1.65922,119.93,2.73889,0,contention,0,11566769,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137353,0,0,119.914,0,0,0,0,0,245945117,1338.44,2243.7,1.35635,0.568073,490.484,1.67636,119.914,2.72881,0,contention,0,11384487,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,136859,0,0,119.924,0,0,0,0,0,249174557,1316.31,2237.38,1.32613,0.551804,484.213,1.69974,119.924,2.71845,0,contention,0,10776928,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,137403,0,0,119.926,0,0,0,0,0,250799322,1305.34,2223.09,1.32638,0.551324,480.781,1.70308,119.926,2.71503,0,contention,0,10602237,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,136840,0,0,119.927,0,0,0,0,0,252809327,1293.35,2226.52,1.33954,0.544418,476.998,1.72151,119.927,2.71144,0,contention,0,10561620,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,136318,0,0,119.918,0,0,0,0,0,255935224,1273.29,2220.54,1.32387,0.517942,471.097,1.74393,119.918,2.70283,0,contention,0,9853740,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,136561,0,0,119.918,0,0,0,0,0,253062437,1288.9,2225.38,1.34959,0.535986,476.694,1.72657,119.918,2.70383,0,contention,0,10513928,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,136209,0,0,119.919,0,0,0,0,0,250410266,1304.87,2237.08,1.37947,0.544025,481.738,1.71441,119.919,2.70866,0,contention,0,10712959,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135858,0,0,119.928,0,0,0,0,0,251094902,1297.61,2235.04,1.34214,0.543894,480.469,1.72243,119.928,2.70072,0,contention,0,10551278,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,136238,0,0,119.93,0,0,0,0,0,252245032,1291.05,2226.3,1.32835,0.543596,478.168,1.72441,119.93,2.7,0,contention,0,10418564,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135362,0,0,119.93,0,0,0,0,0,251705177,1291.86,2234.19,1.33191,0.542712,479.161,1.72944,119.93,2.69608,0,contention,0,10411149,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135030,0,0,119.916,0,0,0,0,0,254601025,1274.72,2229.72,1.33495,0.522909,473.661,1.74919,119.916,2.6912,0,contention,0,9930824,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135005,0,0,119.93,0,0,0,0,0,253106943,1281.53,2231.88,1.33212,0.530792,476.534,1.74157,119.93,2.68927,0,contention,0,10098047,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135001,0,0,119.917,0,0,0,0,0,251766436,1289.34,2234.57,1.35309,0.542188,479.016,1.73311,119.917,2.69164,0,contention,0,10451372,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135367,0,0,119.926,0,0,0,0,0,252214131,1288.26,2234.24,1.33953,0.538293,478.206,1.7343,119.926,2.69395,0,contention,0,10307755,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135365,0,0,119.921,0,0,0,0,0,250957448,1295.14,2236.78,1.3711,0.543651,480.568,1.72705,119.921,2.69503,0,contention,0,10576329,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,136185,0,0,119.924,0,0,0,0,0,253705820,1279.51,2218.02,1.33128,0.532415,475.376,1.73349,119.924,2.69157,0,contention,0,10147501,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135688,0,0,119.917,0,0,0,0,0,250848863,1295.53,2229.7,1.35644,0.545585,480.744,1.72107,119.917,2.69485,0,contention,0,10176248,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135288,0,0,119.919,0,0,0,0,0,252088659,1282.61,2232.29,1.33677,0.534398,478.369,1.74042,119.919,2.68122,0,contention,0,10128252,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135110,0,0,119.894,0,0,0,0,0,252374259,1282.97,2234.55,1.31915,0.537133,477.914,1.7417,119.894,2.68452,0,contention,0,10384087,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134860,0,0,119.926,0,0,0,0,0,251498778,1286.5,2236.53,1.32271,0.53904,479.471,1.73846,119.926,2.68316,0,contention,0,10492729,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134975,0,0,119.924,0,0,0,0,0,251304435,1288.93,2231.1,1.33171,0.53963,479.919,1.73096,119.924,2.68573,0,contention,0,10812216,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134164,0,0,119.909,0,0,0,0,0,252253009,1280.28,2234.58,1.34749,0.523688,478.136,1.74539,119.909,2.67764,0,contention,0,10428590,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134824,0,0,119.928,0,0,0,0,0,254206017,1268.73,2224.48,1.41675,0.534821,474.51,1.75331,119.928,2.67377,0,contention,0,10708178,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134672,0,0,119.926,0,0,0,0,0,252215042,1280.78,2236.93,1.43855,0.545601,478.244,1.74653,119.926,2.67809,0,contention,0,10609365,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134140,0,0,119.928,0,0,0,0,0,252039623,1280.44,2237.92,1.4475,0.54165,478.519,1.74777,119.928,2.67585,0,contention,0,10765106,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134904,0,0,119.926,0,0,0,0,0,251566936,1285.03,2228.87,1.43617,0.550241,479.437,1.73448,119.926,2.68029,0,contention,0,10844042,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134464,0,0,119.929,0,0,0,0,0,249930947,1294.49,2238.79,1.44324,0.555394,482.63,1.72947,119.929,2.68217,0,contention,0,10945148,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,134831,0,0,119.928,0,0,0,0,0,251911872,1283.1,2226.69,1.43088,0.547489,478.803,1.7354,119.928,2.67981,0,contention,0,10935163,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135831,0,0,119.919,0,0,0,0,0,252125618,1289.64,2228.72,1.43211,0.553867,478.348,1.72817,119.919,2.69603,0,contention,0,11052957,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135014,0,0,119.923,0,0,0,0,0,248273732,1304.71,2238.74,1.44682,0.56241,485.799,1.71589,119.923,2.6857,0,contention,0,11086407,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,8,1.78331,100,0,0,0,0,0,0,0,0,81.6096,0,18446744073709551545,0,135404,0,0,119.929,0,0,0,0,0,247444354,1311.83,2236.21,1.3788,0.555755,487.355,1.70465,119.929,2.69174,0,contention,0,11382964,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,1961585,0,0,3.16853,0,0,0,116795,0,3755,61.522,122.112,3.16218,0.568575,727.386,1.98485,3.16853,0.0845795,0,contention,0,0,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,174993,0,0,118.611,0,0,0,0,0,216740128,1005.19,2191.65,0.134591,0.456521,550.944,2.18033,118.611,1.82449,0,contention,0,0,0,0,0,0,0
2,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158304,0,0,119.894,0,0,0,0,0,231677335,1009.35,2186.12,0.122147,0.461595,520.572,2.16586,119.894,1.93893,0,contention,0,0,0,0,0,0,0
3,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,128952,0,0,119.925,0,0,0,0,0,311864743,1002.49,2177.03,0.103776,0.4588,386.752,2.17162,119.925,2.59208,0,contention,0,0,0,0,0,0,0
4,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,126209,0,0,119.916,0,0,0,0,0,314877920,1001.66,2178.09,0.101654,0.456119,383.034,2.17447,119.916,2.61507,0,contention,0,0,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125553,0,0,119.924,0,0,0,0,0,312068409,1009.21,2187.38,0.106961,0.462602,386.475,2.16742,119.924,2.61132,0,contention,0,0,0,0,0,0,0
6,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125442,0,0,119.92,0,0,0,0,0,311520744,1010.25,2187.93,0.109054,0.465425,387.167,2.16574,119.92,2.60933,0,contention,0,0,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125386,0,0,119.917,0,0,0,0,0,312176911,1006.98,2188.54,0.105015,0.463495,386.345,2.17337,119.917,2.60642,0,contention,0,0,0,0,0,0,0
8,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125351,0,0,119.925,0,0,0,0,0,312518996,1006.54,2183.54,0.0997438,0.463463,385.972,2.16935,119.925,2.60781,0,contention,0,0,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125285,0,0,119.921,0,0,0,0,0,311460063,1008.59,2185.38,0.104093,0.465541,387.257,2.16678,119.921,2.60443,0,contention,0,0,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125125,0,0,119.922,0,0,0,0,0,310942166,1009.4,2187.09,0.10385,0.465988,387.887,2.16672,119.922,2.60231,0,contention,0,0,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125044,0,0,119.917,0,0,0,0,0,310551582,1010.35,2186.96,0.108028,0.467176,388.353,2.16457,119.917,2.60162,0,contention,0,0,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125135,0,0,119.923,0,0,0,0,0,311145713,1008.37,2187.14,0.102875,0.466314,387.637,2.16898,119.923,2.60133,0,contention,0,0,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125063,0,0,119.92,0,0,0,0,0,311542123,1006.63,2187.12,0.103078,0.462844,387.12,2.17271,119.92,2.60031,0,contention,0,0,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124976,0,0,119.923,0,0,0,0,0,310266724,1010.02,2187.3,0.105198,0.467998,388.709,2.1656,119.923,2.59839,0,contention,0,0,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,125158,0,0,119.923,0,0,0,0,0,309502046,1013.82,2187.44,0.104747,0.473792,389.688,2.15762,119.923,2.60162,0,contention,0,0,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124903,0,0,119.918,0,0,0,0,0,309633952,1011.49,2187.19,0.105599,0.469424,389.502,2.16235,119.918,2.59688,0,contention,0,0,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124901,0,0,119.923,0,0,0,0,0,310600045,1008.2,2187.42,0.10393,0.467296,388.355,2.16962,119.923,2.59609,0,contention,0,0,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124898,0,0,119.916,0,0,0,0,0,310770375,1007.27,2186.4,0.103342,0.464456,388.102,2.17061,119.916,2.59538,0,contention,0,0,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124883,0,0,119.917,0,0,0,0,0,310124814,1009.4,2186.53,0.104358,0.467303,388.914,2.16617,119.917,2.59543,0,contention,0,0,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124907,0,0,119.916,0,0,0,0,0,309956801,1009.9,2186.87,0.105482,0.468133,389.123,2.16544,119.916,2.59531,0,contention,0,0,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124894,0,0,119.919,0,0,0,0,0,310078335,1009.52,2187.11,0.101826,0.468835,388.978,2.1665,119.919,2.59531,0,contention,0,0,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124851,0,0,119.925,0,0,0,0,0,309768329,1010.88,2187.01,0.104083,0.471154,389.378,2.16347,119.925,2.59615,0,contention,0,0,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124803,0,0,119.926,0,0,0,0,0,309206214,1012.9,2188.03,0.0997934,0.475899,390.067,2.16016,119.926,2.59673,0,contention,0,0,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124896,0,0,119.929,0,0,0,0,0,309281763,1012.46,2189.59,0.0983107,0.488191,389.965,2.16265,119.929,2.59628,0,contention,0,0,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124669,0,0,119.926,0,0,0,0,0,310289510,1008.02,2186.26,0.099319,0.467361,388.746,2.16886,119.926,2.59301,0,contention,0,0,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124679,0,0,119.927,0,0,0,0,0,309856521,1009.16,2186.63,0.0982755,0.4693,389.273,2.16679,119.927,2.59242,0,contention,0,0,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124713,0,0,119.922,0,0,0,0,0,310498503,1006.84,2184.2,0.0978893,0.465979,388.463,2.16937,119.922,2.59185,0,contention,0,0,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124513,0,0,119.914,0,0,0,0,0,309883746,1007.46,2185.72,0.103225,0.465757,389.18,2.16954,119.914,2.58867,0,contention,0,0,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124319,0,0,119.917,0,0,0,0,0,309971223,1006.07,2187.07,0.104253,0.463487,389.066,2.17388,119.917,2.58586,0,contention,0,0,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124431,0,0,119.925,0,0,0,0,0,309088479,1009.27,2186.86,0.10089,0.477648,390.249,2.16677,119.925,2.58623,0,contention,0,0,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124301,0,0,119.926,0,0,0,0,0,308676025,1011.4,2187.07,0.0986864,0.471301,390.754,2.16242,119.926,2.58833,0,contention,0,0,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124079,0,0,119.921,0,0,0,0,0,308565756,1009.75,2188.06,0.100638,0.469326,390.895,2.16692,119.921,2.58318,0,contention,0,0,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124071,0,0,119.921,0,0,0,0,0,308384937,1010.03,2189.8,0.103351,0.47029,391.134,2.16805,119.921,2.58231,0,contention,0,0,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,123947,0,0,119.927,0,0,0,0,0,307904711,1011.47,2190.39,0.0977206,0.474594,391.708,2.16555,119.927,2.5822,0,contention,0,0,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124014,0,0,119.925,0,0,0,0,0,307949134,1010.8,2190.31,0.099975,0.472664,391.701,2.1669,119.925,2.58054,0,contention,0,0,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,123976,0,0,119.915,0,0,0,0,0,308516267,1009.41,2184.87,0.0993185,0.469444,390.957,2.16449,119.915,2.58191,0,contention,0,0,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,123951,0,0,119.925,0,0,0,0,0,307846924,1010.11,2187.15,0.101453,0.468474,391.795,2.16525,119.925,2.57817,0,contention,0,0,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,123859,0,0,119.914,0,0,0,0,0,308298844,1007.97,2184.74,0.102251,0.467348,391.213,2.16748,119.914,2.57651,0,contention,0,0,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,123859,0,0,119.927,0,0,0,0,0,307780103,1009.74,2186.89,0.10605,0.469521,391.907,2.16579,119.927,2.57649,0,contention,0,0,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,123811,0,0,119.917,0,0,0,0,0,308992739,1005.22,2187.21,0.0992347,0.461645,390.344,2.17586,119.917,2.57521,0,contention,0,0,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,123781,0,0,119.917,0,0,0,0,0,307370384,1010.58,2186.91,0.0992769,0.467994,392.399,2.16402,119.917,2.57539,0,contention,0,0,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,1,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,124082,0,0,119.92,0,0,0,0,0,309008598,1004.05,2182.06,0.100551,0.462338,390.201,2.17325,119.92,2.57317,0,contention,0,0,0,0,0,0,0
