t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,1984579,0,0,4.13921,0,0,0,116795,0,3012,323.855,1828.24,9.42098,1.85392,1447.17,5.64524,4.13921,0.223785,0,contention,0,585,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78235,100,0,0,0,0,0,0,0,0,81.6195,0,18446744073709551545,0,164050,0,0,118.273,0,0,0,13,0,120046590,1811.85,2279.28,3.29443,0.617372,991.8,1.25799,118.273,1.82683,0,contention,0,2393335,0,0,13,0,0
2,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78268,100,0,0,0,0,0,0,0,0,81.6161,0,18446744073709551545,0,173346,0,0,119.892,0,0,0,22,0,126857556,1827.26,2279.87,3.47143,0.653283,950.953,1.2477,119.892,1.92151,0,contention,0,2915679,0,0,22,0,0
3,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78294,100,0,0,0,0,0,0,0,0,81.6134,0,18446744073709551545,0,145303,0,0,119.926,0,0,0,17,0,184372447,1776.15,2268.3,3.47189,0.642678,653.061,1.27709,119.926,2.71973,0,contention,0,3259294,0,0,17,0,0
4,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.783,100,0,0,0,0,0,0,0,0,81.6127,0,18446744073709551545,0,137955,0,0,119.93,0,0,0,4,0,192410054,1749.15,2252.84,3.36719,0.604579,625.833,1.28796,119.93,2.79491,0,contention,0,2354423,0,0,4,0,0
5,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78307,100,0,0,0,0,0,0,0,0,81.6121,0,18446744073709551545,0,137771,0,0,119.933,0,0,0,4,0,191122522,1760.68,2247.44,3.23617,0.587365,630.1,1.27646,119.933,2.79429,0,contention,0,2028758,0,0,4,0,0
6,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78313,100,0,0,0,0,0,0,0,0,81.6115,0,18446744073709551545,0,138058,0,0,119.934,0,0,0,4,0,190264736,1769.82,2244.03,3.11617,0.58565,632.868,1.26794,119.934,2.79651,0,contention,0,1896603,0,0,4,0,0
7,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78319,100,0,0,0,0,0,0,0,0,81.6109,0,18446744073709551545,0,138567,0,0,119.928,0,0,0,4,0,188242972,1794.11,2248.49,3.11205,0.596363,640.005,1.25326,119.928,2.80328,0,contention,0,2213314,0,0,4,0,0
8,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78322,100,0,0,0,0,0,0,0,0,81.6105,0,18446744073709551545,0,138571,0,0,119.941,0,0,0,2,0,189470778,1782.89,2243.99,3.00359,0.584704,635.563,1.25863,119.941,2.80521,0,contention,0,2120791,0,0,2,0,0
9,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78323,100,0,0,0,0,0,0,0,0,81.6104,0,18446744073709551545,0,138162,0,0,119.929,0,0,0,1,0,190564317,1765.73,2243.28,2.98396,0.573607,631.856,1.27046,119.929,2.79451,0,contention,0,2008574,0,0,1,0,0
10,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78323,100,0,0,0,0,0,0,0,0,81.6104,0,18446744073709551545,0,137892,0,0,119.931,0,0,0,0,0,190642820,1763.68,2243.21,2.98152,0.568831,631.67,1.27189,119.931,2.79209,0,contention,0,1991701,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78323,100,0,0,0,0,0,0,0,0,81.6104,0,18446744073709551545,0,138738,0,0,119.922,0,0,0,0,0,191897643,1750.32,2224.96,2.96398,0.572658,627.618,1.27117,119.922,2.78883,0,contention,0,1950678,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78323,100,0,0,0,0,0,0,0,0,81.6104,0,18446744073709551545,0,138460,0,0,119.944,0,0,0,0,0,189542441,1778.52,2244.14,2.99883,0.58619,635.458,1.26181,119.944,2.7988,0,contention,0,2155456,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78323,100,0,0,0,0,0,0,0,0,81.6104,0,18446744073709551545,0,138348,0,0,119.933,0,0,0,0,0,192072393,1748.05,2229.59,2.95393,0.573141,626.945,1.27547,119.933,2.78821,0,contention,0,1780000,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78325,100,0,0,0,0,0,0,0,0,81.6102,0,18446744073709551545,0,137665,0,0,119.926,0,0,0,1,0,190963074,1756.59,2238.45,2.96902,0.569425,630.548,1.27431,119.926,2.78582,0,contention,0,1642071,0,0,1,0,0
15,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78334,100,0,0,0,0,0,0,0,0,81.6093,0,18446744073709551545,0,138447,0,0,119.914,0,0,0,6,0,191577597,1748.95,2229.02,2.95577,0.566402,629.469,1.27449,119.914,2.77845,0,contention,0,1736153,0,0,6,0,0
16,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78336,100,0,0,0,0,0,0,0,0,81.6091,0,18446744073709551545,0,120063,0,0,119.922,0,0,0,1,0,191113021,1751.76,2236.09,2.97463,0.567682,630.108,1.27648,119.922,2.78009,0,contention,0,1663626,0,0,1,0,0
17,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78339,100,0,0,0,0,0,0,0,0,81.6088,0,18446744073709551545,0,136515,0,0,119.934,0,0,0,2,0,189869475,1766.8,2243.82,3.00252,0.581415,634.214,1.27,119.934,2.7858,0,contention,0,1965957,0,0,2,0,0
18,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78339,100,0,0,0,0,0,0,0,0,81.6088,0,18446744073709551545,0,136114,0,0,119.931,0,0,0,0,0,188926521,1776.45,2245.92,3.00895,0.585926,637.332,1.26428,119.931,2.78732,0,contention,0,2012551,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78339,100,0,0,0,0,0,0,0,0,81.6088,0,18446744073709551545,0,136373,0,0,119.938,0,0,0,0,0,188298191,1781.86,2246.03,3.01482,0.586465,639.552,1.2605,119.938,2.78611,0,contention,0,2017652,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78342,100,0,0,0,0,0,0,0,0,81.6085,0,18446744073709551545,0,137743,0,0,119.911,0,0,0,2,0,187725283,1783.37,2249.96,3.01773,0.582488,642.486,1.26164,119.911,2.77574,0,contention,0,2002882,0,0,2,0,0
21,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78351,100,0,0,0,0,0,0,0,0,81.6076,0,18446744073709551545,0,137570,0,0,119.931,0,0,0,6,0,187378022,1786.99,2256.13,3.06003,0.598241,642.636,1.26253,119.931,2.78073,0,contention,0,2373791,0,0,6,0,0
22,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78351,100,0,0,0,0,0,0,0,0,81.6076,0,18446744073709551545,0,136780,0,0,119.932,0,0,0,0,0,188929902,1765.69,2252.85,2.97853,0.595198,637.43,1.2759,119.932,2.77002,0,contention,0,2100187,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78352,100,0,0,0,0,0,0,0,0,81.6074,0,18446744073709551545,0,136634,0,0,119.936,0,0,0,1,0,190843360,1744.93,2246.73,2.92555,0.5829,631.096,1.28758,119.936,2.76492,0,contention,0,2037562,0,0,1,0,0
24,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78355,100,0,0,0,0,0,0,0,0,81.6071,0,18446744073709551545,0,136258,0,0,119.927,0,0,0,2,0,191931304,1729.28,2244.1,2.90156,0.568023,627.406,1.29771,119.927,2.75623,0,contention,0,2047626,0,0,2,0,0
25,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78358,100,0,0,0,0,0,0,0,0,81.6068,0,18446744073709551545,0,137069,0,0,119.911,0,0,0,2,0,188364683,1769.06,2252.03,2.9647,0.588079,640.247,1.27301,119.911,2.7631,0,contention,0,2468070,0,0,2,0,0
26,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7836,100,0,0,0,0,0,0,0,0,81.6066,0,18446744073709551545,0,137621,0,0,119.925,0,0,0,1,0,188217060,1772.7,2239.73,2.96564,0.59375,642.331,1.26345,119.925,2.75979,0,contention,0,2348439,0,0,1,0,0
27,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7836,100,0,0,0,0,0,0,0,0,81.6066,0,18446744073709551545,0,137520,0,0,119.937,0,0,0,0,0,187972388,1775.86,2242.67,2.97219,0.591433,640.783,1.26286,119.937,2.77139,0,contention,0,2343975,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7836,100,0,0,0,0,0,0,0,0,81.6066,0,18446744073709551545,0,137073,0,0,119.933,0,0,0,0,0,187785813,1775.76,2247.22,2.97243,0.584502,641.36,1.2655,119.933,2.76874,0,contention,0,2220011,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78363,100,0,0,0,0,0,0,0,0,81.6063,0,18446744073709551545,0,136625,0,0,119.924,0,0,0,2,0,188298069,1766.85,2247.46,2.95999,0.580589,639.573,1.27202,119.924,2.76254,0,contention,0,2226463,0,0,2,0,0
30,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78363,100,0,0,0,0,0,0,0,0,81.6063,0,18446744073709551545,0,136473,0,0,119.929,0,0,0,0,0,188142852,1767.47,2250.91,2.96461,0.586526,640.159,1.27352,119.929,2.76098,0,contention,0,2468168,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78363,100,0,0,0,0,0,0,0,0,81.6063,0,18446744073709551545,0,136634,0,0,119.931,0,0,0,0,0,186814709,1780.68,2253.18,2.99674,0.598748,644.726,1.26535,119.931,2.76192,0,contention,0,2578052,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78363,100,0,0,0,0,0,0,0,0,81.6063,0,18446744073709551545,0,137376,0,0,119.914,0,0,0,0,0,187075178,1782.96,2250.27,2.976,0.58557,643.948,1.2621,119.914,2.7688,0,contention,0,2317800,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78366,100,0,0,0,0,0,0,0,0,81.606,0,18446744073709551545,0,137056,0,0,119.939,0,0,0,2,0,188858348,1760.67,2250.58,2.93311,0.574414,638.296,1.27825,119.939,2.7584,0,contention,0,2217338,0,0,2,0,0
34,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78366,100,0,0,0,0,0,0,0,0,81.606,0,18446744073709551545,0,136407,0,0,119.931,0,0,0,0,0,189606979,1748.07,2250.42,2.90721,0.569251,635.176,1.28738,119.931,2.7521,0,contention,0,2184360,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78366,100,0,0,0,0,0,0,0,0,81.606,0,18446744073709551545,0,136238,0,0,119.926,0,0,0,0,0,188190674,1761.03,2250.43,2.93643,0.579598,640.011,1.2779,119.926,2.75156,0,contention,0,2121112,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78368,100,0,0,0,0,0,0,0,0,81.6058,0,18446744073709551545,0,136120,0,0,119.925,0,0,0,1,0,187097015,1771.66,2250.93,2.95496,0.583371,643.753,1.27052,119.925,2.75208,0,contention,0,2125444,0,0,1,0,0
37,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78372,100,0,0,0,0,0,0,0,0,81.6054,0,18446744073709551545,0,136519,0,0,119.936,0,0,0,3,0,186735837,1779.57,2253.51,2.96034,0.59272,645.039,1.26633,119.936,2.75885,0,contention,0,2422598,0,0,3,0,0
38,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78374,100,0,0,0,0,0,0,0,0,81.6052,0,18446744073709551545,0,135975,0,0,119.933,0,0,0,1,0,188456285,1757.46,2249.85,2.88331,0.58267,639.126,1.28018,119.933,2.74978,0,contention,0,2309130,0,0,1,0,0
39,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78378,100,0,0,0,0,0,0,0,0,81.6047,0,18446744073709551545,0,135633,0,0,119.932,0,0,0,3,0,189375312,1745.3,2252.34,2.86346,0.580533,636.002,1.29052,119.932,2.74418,0,contention,0,2616763,0,0,3,0,0
40,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78391,100,0,0,0,0,0,0,0,0,81.6035,0,18446744073709551545,0,135557,0,0,119.931,0,0,0,8,0,189266916,1744.45,2256.95,2.87981,0.574119,636.394,1.29379,119.931,2.74114,0,contention,0,2897805,0,0,8,0,0
41,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78398,100,0,0,0,0,0,0,0,0,81.6027,0,18446744073709551545,0,135340,0,0,119.93,0,0,0,5,0,190745308,1728.07,2253.64,2.83538,0.574125,631.466,1.30413,119.93,2.7366,0,contention,0,2984876,0,0,5,0,0
42,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78398,100,0,0,0,0,0,0,0,0,81.6027,0,18446744073709551545,0,135290,0,0,119.935,0,0,0,0,0,191583233,1720.91,2252.11,2.82554,0.571159,628.697,1.30867,119.935,2.73727,0,contention,0,3050524,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78401,100,0,0,0,0,0,0,0,0,81.6024,0,18446744073709551545,0,135339,0,0,119.902,0,0,0,2,0,192026337,1713.96,2252.49,2.81156,0.563362,628.005,1.31421,119.902,2.72921,0,contention,0,2979867,0,0,2,0,0
44,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78406,100,0,0,0,0,0,0,0,0,81.6019,0,18446744073709551545,0,134721,0,0,119.925,0,0,0,3,0,191928029,1713.93,2252.3,2.79091,0.552426,627.425,1.31411,119.925,2.73169,0,contention,0,2431638,0,0,3,0,0
45,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.7841,100,0,0,0,0,0,0,0,0,81.6014,0,18446744073709551545,0,135340,0,0,119.922,0,0,0,3,0,189527868,1739.94,2256.55,2.84982,0.574579,635.463,1.29691,119.922,2.73806,0,contention,0,2639402,0,0,3,0,0
46,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78412,100,0,0,0,0,0,0,0,0,81.6013,0,18446744073709551545,0,134774,0,0,119.934,0,0,0,1,0,192146124,1709.06,2251.01,2.81273,0.563671,626.817,1.3171,119.934,2.72657,0,contention,0,2675502,0,0,1,0,0
47,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78413,100,0,0,0,0,0,0,0,0,81.6011,0,18446744073709551545,0,135334,0,0,119.933,0,0,0,1,0,196172680,1671.47,2231.54,2.73833,0.545306,613.885,1.33507,119.933,2.72278,0,contention,0,2499069,0,0,1,0,0
48,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78416,100,0,0,0,0,0,0,0,0,81.6008,0,18446744073709551545,0,134860,0,0,119.929,0,0,0,2,0,192567137,1704.69,2244.84,2.77227,0.552173,625.296,1.31686,119.929,2.72621,0,contention,0,2818990,0,0,2,0,0
49,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78418,100,0,0,0,0,0,0,0,0,81.6006,0,18446744073709551545,0,133990,0,0,119.924,0,0,0,1,0,191542647,1713.1,2251.08,2.80005,0.559126,628.635,1.31404,119.924,2.72511,0,contention,0,2605788,0,0,1,0,0
50,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78421,100,0,0,0,0,0,0,0,0,81.6003,0,18446744073709551545,0,135514,0,0,119.933,0,0,0,2,0,191997772,1709.82,2242.67,2.82854,0.563369,627.363,1.31164,119.933,2.72541,0,contention,0,2890842,0,0,2,0,0
51,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78421,100,0,0,0,0,0,0,0,0,81.6003,0,18446744073709551545,0,134810,0,0,119.923,0,0,0,0,0,190682333,1721.39,2252.66,2.83066,0.562876,632.595,1.30863,119.923,2.72116,0,contention,0,2668144,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78421,100,0,0,0,0,0,0,0,0,81.6003,0,18446744073709551545,0,135918,0,0,119.936,0,0,0,0,0,190422157,1727.05,2249.33,2.82907,0.562334,632.54,1.30241,119.936,2.73034,0,contention,0,2389559,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78423,100,0,0,0,0,0,0,0,0,81.6002,0,18446744073709551545,0,136244,0,0,119.932,0,0,0,1,0,191193036,1715.79,2248.18,2.80087,0.550437,629.974,1.31029,119.932,2.72359,0,contention,0,2247260,0,0,1,0,0
54,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78424,100,0,0,0,0,0,0,0,0,81.6,0,18446744073709551545,0,135098,0,0,119.936,0,0,0,1,0,191535690,1709.68,2247.96,2.7955,0.549213,628.865,1.31484,119.936,2.71868,0,contention,0,2224379,0,0,1,0,0
55,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78432,100,0,0,0,0,0,0,0,0,81.5992,0,18446744073709551545,0,135182,0,0,119.921,0,0,0,5,0,189226540,1733.35,2251.79,2.86934,0.567791,636.536,1.2991,119.921,2.7231,0,contention,0,2902995,0,0,5,0,0
56,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78432,100,0,0,0,0,0,0,0,0,81.5992,0,18446744073709551545,0,134966,0,0,119.934,0,0,0,0,0,189304972,1730.21,2254.23,2.85922,0.572111,636.323,1.30287,119.934,2.71907,0,contention,0,3068149,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78432,100,0,0,0,0,0,0,0,0,81.5992,0,18446744073709551545,0,134838,0,0,119.932,0,0,0,0,0,190122991,1722.8,2251.26,2.83319,0.560661,633.53,1.30675,119.932,2.71936,0,contention,0,2828867,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78433,100,0,0,0,0,0,0,0,0,81.5991,0,18446744073709551545,0,134805,0,0,119.926,0,0,0,1,0,191287524,1708.78,2246.9,2.79228,0.548762,630.043,1.31492,119.926,2.71216,0,contention,0,2498341,0,0,1,0,0
59,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,2,1.78436,100,0,0,0,0,0,0,0,0,81.5987,0,18446744073709551545,0,134786,0,0,119.923,0,0,0,2,0,188150393,1737.2,2260.83,2.87223,0.567181,640.1,1.30142,119.923,2.71396,0,contention,0,3046415,0,0,2,0,0
0,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2131068,0,0,2.54876,0,0,0,116795,0,499,536.152,781.557,22.3768,3.95992,2108.12,1.45771,2.54876,0.254327,0,contention,0,175,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,174924,0,0,116.843,0,0,0,0,0,117112096,1821.9,2280.4,3.22613,0.598669,1004.4,1.25166,116.843,1.81391,0,contention,0,2485476,0,0,0,0,0
2,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,174689,0,0,119.906,0,0,0,0,0,123460412,1875.78,2276.47,3.33089,0.630566,976.014,1.21361,119.906,1.92188,0,contention,0,3064733,0,0,0,0,0
3,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,140641,0,0,119.906,0,0,0,0,0,180474814,1787.76,2276.33,3.21639,0.609687,667.662,1.27329,119.906,2.67764,0,contention,0,3735812,0,0,0,0,0
4,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,136130,0,0,119.937,0,0,0,0,0,185208859,1780.35,2270.72,3.16635,0.594612,650.351,1.27544,119.937,2.73752,0,contention,0,3412238,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135916,0,0,119.928,0,0,0,0,0,187703512,1746.19,2259.91,3.10907,0.579544,641.601,1.29419,119.928,2.72161,0,contention,0,3558391,0,0,0,0,0
6,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135123,0,0,119.919,0,0,0,0,0,185456693,1765.89,2274.36,3.1499,0.594958,649.26,1.28794,119.919,2.71985,0,contention,0,3795205,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134942,0,0,119.935,0,0,0,0,0,185367150,1765.76,2279.46,3.15886,0.600627,649.707,1.29092,119.935,2.71777,0,contention,0,4165878,0,0,0,0,0
8,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134978,0,0,119.938,0,0,0,0,0,185112869,1767.45,2278.26,3.15696,0.600813,650.578,1.28901,119.938,2.71674,0,contention,0,4072664,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135066,0,0,119.913,0,0,0,0,0,185286519,1762.41,2277.03,3.13924,0.594314,650.782,1.292,119.913,2.70815,0,contention,0,3972154,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135337,0,0,119.93,0,0,0,0,0,184841056,1771.23,2278.11,3.15676,0.597696,651.528,1.28618,119.93,2.71857,0,contention,0,4033371,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134976,0,0,119.924,0,0,0,0,0,184194906,1773.32,2275.69,3.20644,0.609265,653.784,1.28329,119.924,2.71239,0,contention,0,3866477,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134929,0,0,119.936,0,0,0,0,0,184590210,1769.47,2276.95,3.17121,0.601228,652.451,1.2868,119.936,2.71203,0,contention,0,3949412,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134763,0,0,119.928,0,0,0,0,0,184411693,1769.26,2279.52,3.15791,0.601111,652.989,1.2884,119.928,2.70947,0,contention,0,4158226,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134841,0,0,119.927,0,0,0,0,0,184859537,1767.16,2271.48,3.13824,0.596109,651.384,1.28539,119.927,2.71293,0,contention,0,3499132,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134856,0,0,119.919,0,0,0,0,0,184157755,1767.73,2274.5,3.14792,0.598058,653.883,1.28668,119.919,2.70344,0,contention,0,3732841,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134483,0,0,119.939,0,0,0,0,0,185658814,1752.98,2275.35,3.16342,0.595446,648.639,1.29798,119.939,2.70256,0,contention,0,3870476,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134569,0,0,119.931,0,0,0,0,0,184937634,1763.22,2275.54,3.20206,0.603785,651.168,1.29056,119.931,2.70778,0,contention,0,3822478,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134181,0,0,119.92,0,0,0,0,0,186477620,1744.16,2271.91,3.15882,0.593201,645.747,1.30258,119.92,2.70099,0,contention,0,3632121,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134546,0,0,119.922,0,0,0,0,0,184931010,1763.18,2272.06,3.18953,0.601839,651.16,1.28862,119.922,2.70774,0,contention,0,3536381,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134450,0,0,119.915,0,0,0,0,0,184472612,1767.16,2273.43,3.21883,0.608514,652.753,1.28648,119.915,2.70724,0,contention,0,3638662,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134358,0,0,119.911,0,0,0,0,0,184684700,1765.03,2269.35,3.18888,0.595588,651.988,1.28573,119.911,2.70715,0,contention,0,3267775,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134671,0,0,119.933,0,0,0,0,0,186297101,1746.8,2260.43,3.10214,0.575931,646.498,1.29404,119.933,2.70194,0,contention,0,3411922,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134891,0,0,119.929,0,0,0,0,0,184534987,1765.76,2270.58,3.12813,0.585365,653.36,1.28589,119.929,2.70259,0,contention,0,3944119,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134236,0,0,119.931,0,0,0,0,0,183717026,1771.68,2267.84,3.14511,0.593937,655.541,1.28005,119.931,2.70262,0,contention,0,3347717,0,0,0,0,0
