t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166271,0,0,119.928,0,0,0,0,0,29773438,13452,5149.84,12.8492,5.64143,4052.4,0.382832,119.928,3.3195,0,contention,0,39309342,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166326,0,0,119.93,0,0,0,0,0,29741617,13465.4,5152.65,12.8574,5.64691,4056.8,0.382659,119.93,3.31921,0,contention,0,39307571,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166829,0,0,119.931,0,0,0,0,0,29789234,13457,5151.91,12.8578,5.64,4050.78,0.382841,119.931,3.32209,0,contention,0,39364111,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166509,0,0,119.927,0,0,0,0,0,29760635,13443.1,5153.01,12.858,5.64093,4054.21,0.383321,119.927,3.31583,0,contention,0,39346994,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166392,0,0,119.917,0,0,0,0,0,29763764,13438.5,5150.46,12.8611,5.64234,4053.33,0.38326,119.917,3.31543,0,contention,0,39302895,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166397,0,0,119.929,0,0,0,0,0,29780030,13433,5145.88,12.8474,5.64168,4051.55,0.383077,119.929,3.31553,0,contention,0,39273541,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166527,0,0,119.93,0,0,0,0,0,29813860,13417.4,5139.79,12.8137,5.63552,4046.93,0.38307,119.93,3.31545,0,contention,0,39234208,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,165788,0,0,119.946,0,0,0,0,0,30357942,13138.1,5105.62,12.7702,5.576,3968.31,0.388611,119.946,3.31076,0,contention,0,39476834,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,164900,0,0,119.922,0,0,0,0,0,30730680,12925.9,5096.2,12.7717,5.55033,3926.04,0.394261,119.922,3.29237,0,contention,0,39843332,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166517,0,0,119.92,0,0,0,0,0,29749696,13435.7,5146.13,12.8655,5.64266,4055,0.38302,119.92,3.31335,0,contention,0,39225339,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166284,0,0,119.912,0,0,0,0,0,29745552,13437.7,5148.96,12.8606,5.63897,4055.5,0.383172,119.912,3.31345,0,contention,0,39258750,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166108,0,0,119.919,0,0,0,0,0,29784875,13429.4,5144.84,12.8616,5.62592,4050.36,0.383102,119.919,3.31561,0,contention,0,39240554,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166041,0,0,119.917,0,0,0,0,0,29759212,13433.5,5147.51,12.8799,5.63346,4055.07,0.383184,119.917,3.31277,0,contention,0,39267072,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166890,0,0,119.919,0,0,0,0,0,29725273,13519.3,5158.48,12.8786,5.61855,4058.85,0.381564,119.919,3.33083,0,contention,0,39369625,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,164912,0,0,119.931,0,0,0,0,0,30603984,12971.3,5107.29,12.8753,5.58601,3942.49,0.393737,119.931,3.29013,0,contention,0,39841666,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166245,0,0,119.928,0,0,0,0,0,28762548,13911.1,5197.52,13.0159,5.74728,4194.51,0.373623,119.928,3.31651,0,contention,0,38600314,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,165255,0,0,119.93,0,0,0,0,0,30343451,13078.1,5117.59,12.9072,5.62097,3976.98,0.391309,119.93,3.28845,0,contention,0,39658864,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,168203,0,0,119.925,0,0,0,0,0,29064243,13787.1,5137.87,12.885,5.6989,4151.02,0.372657,119.925,3.32138,0,contention,0,38898132,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166851,0,0,119.913,0,0,0,0,0,28792912,13823.7,5183.41,12.9823,5.72557,4189.94,0.374966,119.913,3.29926,0,contention,0,38483773,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166580,0,0,119.925,0,0,0,0,0,28786452,13871,5192.46,12.9891,5.73483,4191.07,0.374339,119.925,3.30966,0,contention,0,38575191,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166501,0,0,119.92,0,0,0,0,0,28831900,13869.9,5187.21,12.9876,5.73126,4184.62,0.37399,119.92,3.3145,0,contention,0,38560216,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166452,0,0,119.926,0,0,0,0,0,29281228,13654.9,5161.64,12.9086,5.66523,4120.27,0.378006,119.926,3.31409,0,contention,0,38958156,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166437,0,0,119.922,0,0,0,0,0,28860916,13847.5,5187.99,12.9676,5.72559,4180.1,0.374653,119.922,3.31271,0,contention,0,38641332,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166428,0,0,119.929,0,0,0,0,0,28823678,13866.4,5191.6,12.9978,5.73677,4185.73,0.374402,119.929,3.31277,0,contention,0,38629086,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166575,0,0,119.935,0,0,0,0,0,28814692,13883,5191.89,12.9806,5.73987,4187.52,0.373976,119.935,3.31531,0,contention,0,38611771,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166552,0,0,119.925,0,0,0,0,0,28839719,13868.3,5187.69,12.9881,5.7309,4183.22,0.374067,119.925,3.31523,0,contention,0,38572571,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166550,0,0,119.918,0,0,0,0,0,28792093,13886.3,5190.4,13.0164,5.73125,4190.02,0.373777,119.918,3.31415,0,contention,0,38543177,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166516,0,0,119.925,0,0,0,0,0,28822700,13868.6,5185.24,12.9853,5.73483,4185.7,0.373883,119.925,3.31333,0,contention,0,38542797,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166485,0,0,119.907,0,0,0,0,0,29636231,13476.5,5137.09,12.8796,5.59872,4070.42,0.38119,119.907,3.31083,0,contention,0,38935246,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166445,0,0,119.932,0,0,0,0,0,30069987,13281.8,5107,12.8045,5.52361,4012.52,0.38451,119.932,3.31009,0,contention,0,39078450,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166643,0,0,119.935,0,0,0,0,0,30081642,13291.4,5112.09,12.8048,5.52218,4011.4,0.384616,119.935,3.31341,0,contention,0,39167047,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166159,0,0,119.907,0,0,0,0,0,30262163,13199.8,5103.87,12.8233,5.51291,3986.06,0.386661,119.907,3.3115,0,contention,0,39257906,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166448,0,0,119.911,0,0,0,0,0,30127771,13240.1,5096.17,12.7731,5.49756,4004.22,0.384903,119.911,3.30655,0,contention,0,39176296,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166296,0,0,119.932,0,0,0,0,0,30174813,13218.7,5108.6,12.8055,5.51281,4000.19,0.386468,119.932,3.30452,0,contention,0,39270584,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166406,0,0,119.918,0,0,0,0,0,29823815,13385.4,5120.85,12.8219,5.57088,4045.48,0.382569,119.918,3.30873,0,contention,0,38971287,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166848,0,0,119.929,0,0,0,0,0,29423649,13570.7,5140.54,12.8518,5.62381,4100.92,0.378797,119.929,3.30919,0,contention,0,38776640,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166831,0,0,119.935,0,0,0,0,0,29400408,13585.2,5145.96,12.8664,5.63372,4104.37,0.378791,119.935,3.30994,0,contention,0,38756920,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,165300,0,0,119.945,0,0,0,0,0,30742684,12907.8,5075.98,12.7628,5.5101,3919.45,0.393248,119.945,3.29327,0,contention,0,39579720,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,165940,0,0,119.912,0,0,0,0,0,29714956,13336.1,5123.25,12.8363,5.58269,4060,0.384163,119.912,3.28476,0,contention,0,38898429,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166586,0,0,119.928,0,0,0,0,0,29549439,13443.7,5141.29,12.8601,5.61354,4083.31,0.38243,119.928,3.29236,0,contention,0,38926052,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166585,0,0,119.92,0,0,0,0,0,29566258,13506.1,5150.95,12.8754,5.61163,4080.86,0.381381,119.92,3.30962,0,contention,0,39082122,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,167214,0,0,119.935,0,0,0,0,0,29928461,13351,5110.21,12.7862,5.56997,4030.85,0.382759,119.935,3.31221,0,contention,0,39293374,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166404,0,0,119.93,0,0,0,0,0,30013858,13297.7,5124.7,12.8226,5.57291,4022.6,0.385381,119.93,3.30576,0,contention,0,39267356,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166338,0,0,119.929,0,0,0,0,0,30017078,13291.2,5118.69,12.7941,5.56347,4019.04,0.385119,119.929,3.30706,0,contention,0,39221548,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166480,0,0,119.93,0,0,0,0,0,30011399,13306.2,5124.19,12.794,5.58063,4020.38,0.385099,119.93,3.30969,0,contention,0,39278549,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166330,0,0,119.917,0,0,0,0,0,30329225,13158.8,5108.77,12.7686,5.52498,3977.2,0.388241,119.917,3.30855,0,contention,0,39461673,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,4,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,166322,0,0,119.932,0,0,0,0,0,30667772,13011.1,5093.26,12.7381,5.49355,3933.92,0.391454,119.932,3.30742,0,contention,0,39680354,0,0,0,0,0
