t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
0,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.24,1195477,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.49,0.00,0,0.00,0,0,0,-nan,0,0.00,1195477,0.00,1
1,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.28,1197800,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.44,0.00,0,0.00,0,0,0,-nan,0,0.00,2324,0.00,44775
2,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.32,1200622,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.38,0.00,0,0.00,0,0,0,-nan,0,0.00,2831,0.00,45723
3,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.36,1203449,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.33,0.00,0,0.00,0,0,0,-nan,0,0.00,2831,0.00,45257
4,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.41,1206280,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.27,0.00,0,0.00,0,0,0,-nan,0,0.00,2837,0.00,45795
5,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.45,1209124,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.22,0.00,0,0.00,0,0,0,-nan,0,0.00,2846,0.00,45284
6,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.49,1212074,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.16,0.00,0,0.00,0,0,0,-nan,0,0.00,2959,0.00,45159
7,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.55,1215436,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.09,0.00,0,0.00,0,0,0,-nan,0,0.00,3371,0.00,44712
8,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.59,1218390,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.03,0.00,0,0.00,0,0,0,-nan,0,0.00,2959,0.00,44720
9,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,3028181002567289316,18.63,1221172,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.98,0.00,0,0.00,0,0,0,-nan,0,0.00,2794,0.00,44905
0,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.25,1196000,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1196000,0.00,0
1,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.28,1198254,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.43,0.00,0,0.00,0,0,0,-nan,0,0.00,2254,0.00,43935
2,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.33,1201002,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.38,0.00,0,0.00,0,0,0,-nan,0,0.00,2756,0.00,44506
3,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.37,1203773,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.32,0.00,0,0.00,0,0,0,-nan,0,0.00,2773,0.00,44259
4,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.41,1206568,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.27,0.00,0,0.00,0,0,0,-nan,0,0.00,2797,0.00,44492
5,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.45,1209301,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.21,0.00,0,0.00,0,0,0,-nan,0,0.00,2739,0.00,44101
6,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.50,1212174,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.16,0.00,0,0.00,0,0,0,-nan,0,0.00,2877,0.00,44468
7,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.55,1215475,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.09,0.00,0,0.00,0,0,0,-nan,0,0.00,3309,0.00,44379
8,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.59,1218437,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.03,0.00,0,0.00,0,0,0,-nan,0,0.00,2967,0.00,43909
9,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,2522728345598929928,18.63,1221215,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.98,0.00,0,0.00,0,0,0,-nan,0,0.00,2784,0.00,44241
0,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.25,1196312,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.47,0.00,0,0.00,0,0,0,-nan,0,0.00,1196312,0.00,0
1,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.29,1198647,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.42,0.00,0,0.00,0,0,0,-nan,0,0.00,2336,0.00,44963
2,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.33,1201517,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.37,0.00,0,0.00,0,0,0,-nan,0,0.00,2876,0.00,45920
3,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.38,1204351,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.31,0.00,0,0.00,0,0,0,-nan,0,0.00,2837,0.00,45457
4,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.42,1207204,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.25,0.00,0,0.00,0,0,0,-nan,0,0.00,2857,0.00,46013
5,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.46,1210056,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.20,0.00,0,0.00,0,0,0,-nan,0,0.00,2853,0.00,45203
6,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.51,1213026,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.14,0.00,0,0.00,0,0,0,-nan,0,0.00,2976,0.00,45306
7,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.56,1216421,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.07,0.00,0,0.00,0,0,0,-nan,0,0.00,3403,0.00,45170
8,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.61,1219379,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.02,0.00,0,0.00,0,0,0,-nan,0,0.00,2965,0.00,44935
9,100,0,cloud-GenuineIntel,0,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7199087060081311006,18.65,1222194,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.96,0.00,0,0.00,0,0,0,-nan,0,0.00,2820,0.00,45456
0,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.25,1195760,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195760,0.00,0
1,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.28,1197787,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.44,0.00,0,0.00,0,0,0,-nan,0,0.00,2027,0.00,40427
2,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.32,1200464,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.39,0.00,0,0.00,0,0,0,-nan,0,0.00,2684,0.00,43255
3,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.36,1203163,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.33,0.00,0,0.00,0,0,0,-nan,0,0.00,2700,0.00,43230
4,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.40,1205854,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.28,0.00,0,0.00,0,0,0,-nan,0,0.00,2694,0.00,43041
5,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.44,1208578,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.23,0.00,0,0.00,0,0,0,-nan,0,0.00,2729,0.00,43365
6,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.48,1211293,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.17,0.00,0,0.00,0,0,0,-nan,0,0.00,2725,0.00,42941
7,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.53,1214433,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.11,0.00,0,0.00,0,0,0,-nan,0,0.00,3147,0.00,43368
8,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.58,1217408,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.05,0.00,0,0.00,0,0,0,-nan,0,0.00,2984,0.00,42571
9,100,0,cloud-GenuineIntel,1,1,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,12351234718569375774,18.62,1220096,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.00,0.00,0,0.00,0,0,0,-nan,0,0.00,2695,0.00,43153
0,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,18.25,1196142,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.47,0.00,0,0.00,0,0,0,-nan,0,0.00,1196142,0.00,0
1,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,18.60,1219195,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.02,0.00,0,0.00,0,0,0,-nan,0,0.00,23074,0.00,364077
2,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,18.93,1240845,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.59,0.00,0,0.00,0,0,0,-nan,0,0.00,21879,0.00,337368
3,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,19.26,1262488,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.17,0.00,0,0.00,0,0,0,-nan,0,0.00,22233,0.00,333879
4,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,19.60,1284258,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.74,0.00,0,0.00,0,0,0,-nan,0,0.00,22325,0.00,333063
5,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,19.93,1306094,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.31,0.00,0,0.00,0,0,0,-nan,0,0.00,22333,0.00,329962
6,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,20.26,1327692,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.88,0.00,0,0.00,0,0,0,-nan,0,0.00,22144,0.00,328806
7,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,20.58,1349005,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.47,0.00,0,0.00,0,0,0,-nan,0,0.00,21853,0.00,326767
8,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,20.91,1370461,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.04,0.00,0,0.00,0,0,0,-nan,0,0.00,22017,0.00,329758
9,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5873289732088397588,21.24,1392101,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.62,0.00,0,0.00,0,0,0,-nan,0,0.00,22139,0.00,331210
0,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,18.24,1195426,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.49,0.00,0,0.00,0,0,0,-nan,0,0.00,1195426,0.00,0
1,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,18.55,1215792,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.09,0.00,0,0.00,0,0,0,-nan,0,0.00,20421,0.00,323808
2,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,18.86,1236288,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.68,0.00,0,0.00,0,0,0,-nan,0,0.00,20545,0.00,313293
3,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,19.17,1256270,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.29,0.00,0,0.00,0,0,0,-nan,0,0.00,20574,0.00,308455
4,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,19.48,1276516,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.89,0.00,0,0.00,0,0,0,-nan,0,0.00,20782,0.00,309125
5,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,19.78,1296585,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.50,0.00,0,0.00,0,0,0,-nan,0,0.00,20539,0.00,307579
6,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,20.09,1316699,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.10,0.00,0,0.00,0,0,0,-nan,0,0.00,20591,0.00,307318
7,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,20.40,1336718,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.71,0.00,0,0.00,0,0,0,-nan,0,0.00,20557,0.00,307506
8,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,20.70,1356807,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.31,0.00,0,0.00,0,0,0,-nan,0,0.00,20545,0.00,306006
9,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,5948778904224385183,21.01,1376825,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.92,0.00,0,0.00,0,0,0,-nan,0,0.00,20565,0.00,307530
0,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,18.26,1196692,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.46,0.00,0,0.00,0,0,0,-nan,0,0.00,1196692,0.00,0
1,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,18.62,1220297,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.00,0.00,0,0.00,0,0,0,-nan,0,0.00,23664,0.00,374203
2,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,18.95,1241887,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.57,0.00,0,0.00,0,0,0,-nan,0,0.00,21831,0.00,335157
3,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,19.28,1263392,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.15,0.00,0,0.00,0,0,0,-nan,0,0.00,22080,0.00,329508
4,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,19.61,1284966,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.73,0.00,0,0.00,0,0,0,-nan,0,0.00,22101,0.00,329153
5,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,19.94,1306665,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.30,0.00,0,0.00,0,0,0,-nan,0,0.00,22210,0.00,328013
6,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,20.27,1328218,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.87,0.00,0,0.00,0,0,0,-nan,0,0.00,22090,0.00,328282
7,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,20.59,1349576,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.45,0.00,0,0.00,0,0,0,-nan,0,0.00,21892,0.00,327142
8,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,20.92,1370839,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.04,0.00,0,0.00,0,0,0,-nan,0,0.00,21799,0.00,326079
9,100,0,cloud-GenuineIntel,0,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,5781758199514257083,21.24,1392033,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.62,0.00,0,0.00,0,0,0,-nan,0,0.00,21707,0.00,324312
0,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,18.24,1195578,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.48,0.00,0,0.00,0,0,0,-nan,0,0.00,1195578,0.00,0
1,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,18.57,1216939,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.06,0.00,0,0.00,0,0,0,-nan,0,0.00,21404,0.00,338623
2,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,18.88,1237223,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.66,0.00,0,0.00,0,0,0,-nan,0,0.00,20400,0.00,313125
3,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,19.18,1257192,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.27,0.00,0,0.00,0,0,0,-nan,0,0.00,20527,0.00,308966
4,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,19.49,1277412,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.87,0.00,0,0.00,0,0,0,-nan,0,0.00,20780,0.00,309476
5,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,19.80,1297707,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.47,0.00,0,0.00,0,0,0,-nan,0,0.00,20733,0.00,309536
6,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,20.11,1317846,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.08,0.00,0,0.00,0,0,0,-nan,0,0.00,20627,0.00,309261
7,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,20.42,1338018,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.68,0.00,0,0.00,0,0,0,-nan,0,0.00,20713,0.00,308167
8,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,20.72,1358206,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,73.28,0.00,0,0.00,0,0,0,-nan,0,0.00,20642,0.00,306771
9,100,0,cloud-GenuineIntel,1,8,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,7438511607587350212,21.03,1378283,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,72.89,0.00,0,0.00,0,0,0,-nan,0,0.00,20639,0.00,307801
0,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,18.25,1196164,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,76.47,0.00,0,0.00,0,0,0,-nan,0,0.00,1196164,0.00,0
1,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,18.68,1223985,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.92,0.00,0,0.00,0,0,0,-nan,0,0.00,27866,0.00,442002
2,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,19.10,1251463,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,75.38,0.00,0,0.00,0,0,0,-nan,0,0.00,27930,0.00,421021
3,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,19.51,1278320,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.86,0.00,0,0.00,0,0,0,-nan,0,0.00,27605,0.00,411971
4,100,0,cloud-GenuineIntel,0,10,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,13768261853145374811,19.92,1305411,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,74.32,0.00,0,0.00,0,0,0,-nan,0,0.00,27742,0.00,414384
