t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,13627023,0,3.90543,0,0,0,10433091,0,1417,1132.48,1180.15,39.8349,10.0868,2602.73,1.0421,3.90543,0.435112,0,latest,0,1,331745,0,0,0,0
1,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3404893,0,53.9189,0,0,0,0,0,15831526,6271.44,2902.83,28.597,10.4176,3415.96,0.462866,53.9189,1.83593,0,latest,0,5351696,0,0,0,0,0
2,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3413667,0,53.9678,0,0,0,0,0,15725209,8688.02,3050.47,27.6812,10.6021,3440.2,0.351112,53.9678,2.52544,0,latest,0,6314694,0,0,0,0,0
3,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3406541,0,53.9738,0,0,0,0,0,15954000,11159.8,3202.06,27.9912,10.8085,3391.09,0.28693,53.9738,3.2909,0,latest,0,7452069,0,0,0,0,0
4,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3408499,0,53.9736,0,0,0,0,0,15998131,11302.5,3209.91,28.0136,10.817,3381.7,0.284,53.9736,3.34225,0,latest,0,7528120,0,0,0,0,0
5,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3677423,0,53.9726,0,0,0,0,0,16137797,10988.3,3193.51,28.2789,10.7988,3352.34,0.290628,53.9726,3.27781,0,latest,0,7486653,0,0,0,0,0
6,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3688363,0,53.9716,0,0,0,0,0,16158988,10881.8,3185.67,28.402,10.79,3348.09,0.292753,53.9716,3.25015,0,latest,0,7444376,0,0,0,0,0
7,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3692919,0,53.9732,0,0,0,0,0,16171709,10982.4,3193.02,28.5534,10.7979,3345.35,0.290739,53.9732,3.28289,0,latest,0,7498054,0,0,0,0,0
8,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3685237,0,53.9729,0,0,0,0,0,16156970,11164.9,3205.9,28.7198,10.8156,3348.27,0.287142,53.9729,3.33452,0,latest,0,7584758,0,0,0,0,0
9,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3689449,0,53.9728,0,0,0,0,0,16199067,11161.1,3205.34,28.7206,10.8176,3339.71,0.28719,53.9728,3.34192,0,latest,0,7601010,0,0,0,0,0
10,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3690460,0,53.9727,0,0,0,0,0,16131065,11208.5,3210.41,28.7343,10.8224,3353.85,0.286427,53.9727,3.34198,0,latest,0,7606080,0,0,0,0,0
11,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3694236,0,53.9729,0,0,0,0,0,16151284,11194.3,3208.29,28.7352,10.8211,3349.6,0.2866,53.9729,3.34198,0,latest,0,7596656,0,0,0,0,0
12,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3693631,0,53.973,0,0,0,0,0,16207671,11155.6,3203.9,28.7227,10.8123,3337.92,0.287202,53.973,3.34207,0,latest,0,7591096,0,0,0,0,0
13,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3694833,0,53.973,0,0,0,0,0,16150447,11195.5,3209.17,28.718,10.8194,3349.71,0.286649,53.973,3.34222,0,latest,0,7602459,0,0,0,0,0
14,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3691013,0,53.9729,0,0,0,0,0,16145508,11199.3,3209.28,28.7197,10.8211,3350.83,0.286559,53.9729,3.34226,0,latest,0,7603033,0,0,0,0,0
15,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3690858,0,53.9732,0,0,0,0,0,16168602,11183.1,3207.07,28.7294,10.82,3345.98,0.286777,53.9732,3.34227,0,latest,0,7595020,0,0,0,0,0
16,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3691609,0,53.9727,0,0,0,0,0,16196059,11164.3,3205.06,28.7254,10.815,3340.22,0.28708,53.9727,3.34239,0,latest,0,7597352,0,0,0,0,0
17,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3694609,0,53.973,0,0,0,0,0,16174092,11179.1,3205.56,28.72,10.8122,3344.97,0.286747,53.973,3.34205,0,latest,0,7583630,0,0,0,0,0
18,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3690481,0,53.9726,0,0,0,0,0,16128597,11210.6,3209.76,28.7286,10.8197,3354.41,0.286314,53.9726,3.34205,0,latest,0,7593540,0,0,0,0,0
19,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3686276,0,53.9731,0,0,0,0,0,16173545,11178.4,3206.43,28.7318,10.8158,3344.97,0.286841,53.9731,3.34185,0,latest,0,7594469,0,0,0,0,0
20,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3687322,0,53.9731,0,0,0,0,0,16115798,11217.7,3211.22,28.7409,10.8226,3356.9,0.286263,53.9731,3.3417,0,latest,0,7600962,0,0,0,0,0
21,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3687755,0,53.9726,0,0,0,0,0,16151337,11112.6,3202.65,28.8623,10.8122,3349.59,0.2882,53.9726,3.3176,0,latest,0,7555886,0,0,0,0,0
22,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3688206,0,53.9724,0,0,0,0,0,16187203,11067.9,3199.15,28.8975,10.808,3342.15,0.289048,53.9724,3.31161,0,latest,0,7548287,0,0,0,0,0
23,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3688669,0,53.9729,0,0,0,0,0,16165083,11147.4,3204.93,28.953,10.8136,3346.68,0.287506,53.9729,3.33087,0,latest,0,7576778,0,0,0,0,0
24,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3690822,0,53.9729,0,0,0,0,0,16117747,11216.4,3210.31,29.003,10.8199,3356.47,0.286216,53.9729,3.34172,0,latest,0,7594180,0,0,0,0,0
25,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3689740,0,53.9731,0,0,0,0,0,16147333,11195.6,3208.96,28.9933,10.8196,3350.45,0.286627,53.9731,3.34152,0,latest,0,7603805,0,0,0,0,0
26,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3685170,0,53.9719,0,0,0,0,0,16165014,11023,3196.96,29.2301,10.8073,3346.74,0.290026,53.9719,3.29366,0,latest,0,7527837,0,0,0,0,0
27,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3688141,0,53.9723,0,0,0,0,0,16163183,10985.7,3193.71,29.3144,10.7989,3347.12,0.290715,53.9723,3.28213,0,latest,0,7495008,0,0,0,0,0
28,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3688504,0,53.9725,0,0,0,0,0,16108418,11159,3207.24,29.4588,10.8204,3358.58,0.287414,53.9725,3.32253,0,latest,0,7568455,0,0,0,0,0
29,54,1,1,4,6,200,150,0.75,0,0,0,10,100000,0.1,159.196,100,0,0,0,0,0,0,0,0,17.9144,0,0,3694004,0,53.9728,0,0,0,0,0,16183485,11171,3205,29.4411,10.8139,3342.81,0.286905,53.9728,3.34178,0,latest,0,7582484,0,0,0,0,0
0,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,14556437,0,2.13683,0,0,0,10433732,0,449,796.232,389.688,51.6036,11.1359,3657.53,0.489416,2.13683,0.217697,0,latest,0,0,348638,0,0,0,0
1,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3696213,0,53.8907,0,0,0,0,0,22749203,4302.02,2530.95,25.9964,9.99145,2376.44,0.588317,53.8907,1.81028,0,latest,0,4522389,0,0,0,0,0
2,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3697328,0,53.9666,0,0,0,0,0,22130290,6122.81,2640.98,25.0156,10.1142,2444.87,0.431335,53.9666,2.50435,0,latest,0,5509518,0,0,0,0,0
3,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3696886,0,53.9711,0,0,0,0,0,22218891,8015.57,2746.37,25.318,10.2546,2435.36,0.34263,53.9711,3.29133,0,latest,0,6553619,0,0,0,0,0
4,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3693469,0,53.9714,0,0,0,0,0,22367511,8083.06,2746.97,25.3399,10.2555,2419.21,0.339843,53.9714,3.34119,0,latest,0,6605114,0,0,0,0,0
5,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3692834,0,53.9714,0,0,0,0,0,22322952,8098.58,2748.04,25.3304,10.2558,2423.89,0.339324,53.9714,3.34114,0,latest,0,6606110,0,0,0,0,0
6,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3690002,0,53.9713,0,0,0,0,0,22405467,8069.47,2744.87,25.334,10.2518,2415.16,0.340155,53.9713,3.34118,0,latest,0,6601296,0,0,0,0,0
7,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3693269,0,53.9715,0,0,0,0,0,22353247,8088.2,2747,25.327,10.255,2420.64,0.339631,53.9715,3.34134,0,latest,0,6605606,0,0,0,0,0
8,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3694465,0,53.9718,0,0,0,0,0,22341354,8093.28,2747.38,25.3283,10.2577,2421.99,0.339464,53.9718,3.34158,0,latest,0,6606368,0,0,0,0,0
9,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3694930,0,53.9716,0,0,0,0,0,22340292,8094.36,2748.25,25.3331,10.2562,2422.19,0.339527,53.9716,3.34175,0,latest,0,6622671,0,0,0,0,0
10,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3694346,0,53.9718,0,0,0,0,0,22354340,8088.08,2747.25,25.3439,10.2564,2420.49,0.339666,53.9718,3.3415,0,latest,0,6609102,0,0,0,0,0
11,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3695193,0,53.9705,0,0,0,0,0,22261126,8064.06,2746.48,25.5308,10.2563,2430.74,0.340583,53.9705,3.31754,0,latest,0,6571034,0,0,0,0,0
12,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3687942,0,53.9713,0,0,0,0,0,22309649,8031.42,2744.1,25.5811,10.2492,2425.38,0.341671,53.9713,3.31141,0,latest,0,6559655,0,0,0,0,0
13,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3690690,0,53.971,0,0,0,0,0,22302210,8079.96,2747.84,25.6846,10.2581,2426.24,0.340082,53.971,3.33024,0,latest,0,6605259,0,0,0,0,0
14,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3693669,0,53.9692,0,0,0,0,0,25822590,6986.25,2676.76,26.5995,10.1627,2095.47,0.383147,53.9692,3.33397,0,latest,0,6819182,0,0,0,0,0
15,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3692827,0,53.9716,0,0,0,0,0,22374695,8079.82,2746.35,24.9325,10.2558,2418.28,0.339902,53.9716,3.34115,0,latest,0,6600675,0,0,0,0,0
16,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3692505,0,53.9718,0,0,0,0,0,22395639,8072.74,2745.1,24.9266,10.2536,2416.18,0.340045,53.9718,3.34111,0,latest,0,6603033,0,0,0,0,0
17,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3692219,0,53.9719,0,0,0,0,0,22295293,8108.54,2749.3,24.9379,10.2582,2426.94,0.339062,53.9719,3.34106,0,latest,0,6609751,0,0,0,0,0
18,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3695611,0,53.972,0,0,0,0,0,22424415,8061.49,2745.18,24.9281,10.255,2412.92,0.34053,53.972,3.34097,0,latest,0,6608245,0,0,0,0,0
19,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3693940,0,53.972,0,0,0,0,0,22340559,8092.1,2747.46,24.9298,10.2557,2422.18,0.339523,53.972,3.34083,0,latest,0,6602753,0,0,0,0,0
20,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3696335,0,53.9722,0,0,0,0,0,22325367,8097.67,2748.14,24.9323,10.2582,2423.69,0.339374,53.9722,3.34104,0,latest,0,6603750,0,0,0,0,0
21,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3692737,0,53.972,0,0,0,0,0,22385575,8076.36,2746.63,24.931,10.258,2417.24,0.340082,53.972,3.34115,0,latest,0,6616995,0,0,0,0,0
22,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3690274,0,53.9718,0,0,0,0,0,22347251,8089.6,2747.06,24.9264,10.2538,2421.33,0.339579,53.9718,3.34098,0,latest,0,6608355,0,0,0,0,0
23,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3692218,0,53.9715,0,0,0,0,0,22326844,8097.14,2748.04,24.9334,10.2586,2423.42,0.339384,53.9715,3.3412,0,latest,0,6603071,0,0,0,0,0
24,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3688114,0,53.9716,0,0,0,0,0,22360443,8085.72,2746.33,24.9328,10.2548,2419.96,0.339652,53.9716,3.34126,0,latest,0,6600316,0,0,0,0,0
25,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3695553,0,53.9718,0,0,0,0,0,22335511,8094.66,2748.56,24.9296,10.2567,2422.65,0.339553,53.9718,3.34125,0,latest,0,6616346,0,0,0,0,0
26,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3694635,0,53.972,0,0,0,0,0,22355087,8087.93,2746.94,24.9322,10.2567,2420.41,0.339635,53.972,3.34156,0,latest,0,6603213,0,0,0,0,0
27,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3696794,0,53.9716,0,0,0,0,0,22339242,8094.17,2748.14,24.9295,10.2569,2422.19,0.33952,53.9716,3.34167,0,latest,0,6613249,0,0,0,0,0
28,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3698208,0,53.9716,0,0,0,0,0,22301231,8107.65,2749.38,24.9293,10.2601,2426.32,0.33911,53.9716,3.34153,0,latest,0,6616938,0,0,0,0,0
29,54,1,1,4,6,201,150,0.75,0,0,0,10,100000,0.1,159.206,100,0,0,0,0,0,0,0,0,18.3178,0,0,3691583,0,53.972,0,0,0,0,0,22265646,8121.18,2750.44,24.9372,10.2609,2430.22,0.338675,53.972,3.34175,0,latest,0,6611427,0,0,0,0,0
0,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,13802825,0,2.11817,0,0,0,10431390,0,367,980.629,479.646,50.9755,12.455,4521.89,0.48912,2.11817,0.216863,0,latest,0,0,311607,0,0,0,0
1,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3684295,0,53.892,0,0,0,0,0,15731721,6198.2,2857.65,26.128,10.5368,3436.25,0.461045,53.892,1.80377,0,latest,0,5348618,0,0,0,0,0
2,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3693658,0,53.9706,0,0,0,0,0,15675070,8521.58,2995.56,25.2974,10.7106,3451.77,0.351526,53.9706,2.46876,0,latest,0,6288791,0,0,0,0,0
3,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3690676,0,53.9757,0,0,0,0,0,16048564,11117.5,3148.75,25.6061,10.9265,3371.63,0.283225,53.9757,3.29736,0,latest,0,7549784,0,0,0,0,0
4,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3686453,0,53.9752,0,0,0,0,0,16120448,11214.8,3152.66,25.6504,10.931,3356.63,0.281116,53.9752,3.34109,0,latest,0,7612691,0,0,0,0,0
5,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3685428,0,53.9759,0,0,0,0,0,16088249,11238.8,3154.77,25.6628,10.936,3363.37,0.280703,53.9759,3.34153,0,latest,0,7616301,0,0,0,0,0
6,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3686232,0,53.9748,0,0,0,0,0,16129055,11124.4,3146.95,25.7655,10.9292,3354.77,0.282886,53.9748,3.31601,0,latest,0,7582708,0,0,0,0,0
7,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687717,0,53.9752,0,0,0,0,0,16122620,11117.8,3146.41,25.7973,10.9237,3356.19,0.283006,53.9752,3.31264,0,latest,0,7568789,0,0,0,0,0
8,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687675,0,53.9755,0,0,0,0,0,16061863,11232.7,3155.46,25.862,10.9371,3368.78,0.280918,53.9755,3.33434,0,latest,0,7600985,0,0,0,0,0
9,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3684848,0,53.9755,0,0,0,0,0,16139231,11203.7,3151.16,25.8456,10.9318,3352.76,0.28126,53.9755,3.34164,0,latest,0,7609951,0,0,0,0,0
10,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687776,0,53.9753,0,0,0,0,0,16109284,11224.7,3152.64,25.8487,10.9328,3359.03,0.280865,53.9753,3.34166,0,latest,0,7604414,0,0,0,0,0
11,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3689030,0,53.9749,0,0,0,0,0,16089292,11152,3148.68,25.9733,10.9275,3363.05,0.282343,53.9749,3.31604,0,latest,0,7569245,0,0,0,0,0
12,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3683603,0,53.9749,0,0,0,0,0,16151635,11098.3,3143.48,25.9936,10.9223,3350.18,0.283239,53.9749,3.31276,0,latest,0,7563126,0,0,0,0,0
13,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687984,0,53.9753,0,0,0,0,0,16144847,11176.2,3148.84,26.0508,10.9295,3351.59,0.281745,53.9753,3.3346,0,latest,0,7596744,0,0,0,0,0
14,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687539,0,53.9757,0,0,0,0,0,16094828,11234.2,3153.08,26.0401,10.9323,3362.05,0.280667,53.9757,3.34149,0,latest,0,7602109,0,0,0,0,0
15,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687323,0,53.9753,0,0,0,0,0,16115193,11220.7,3152.61,26.0427,10.9335,3357.81,0.280965,53.9753,3.34166,0,latest,0,7609397,0,0,0,0,0
16,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3689174,0,53.9749,0,0,0,0,0,16135844,11123,3146.31,26.0033,10.9283,3353.42,0.282866,53.9749,3.31691,0,latest,0,7575623,0,0,0,0,0
17,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687250,0,53.9754,0,0,0,0,0,16082578,11145.1,3148.4,26.0053,10.9275,3364.53,0.282492,53.9754,3.31252,0,latest,0,7563578,0,0,0,0,0
18,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3685481,0,53.9755,0,0,0,0,0,16072021,11224.3,3154.14,26.0631,10.9373,3366.81,0.28101,53.9755,3.33381,0,latest,0,7601622,0,0,0,0,0
19,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3688906,0,53.9753,0,0,0,0,0,16101192,11231.2,3154.32,26.0814,10.9384,3360.66,0.280854,53.9753,3.34195,0,latest,0,7619120,0,0,0,0,0
20,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3686028,0,53.9754,0,0,0,0,0,16117008,11219.6,3152.91,26.0582,10.9372,3357.41,0.281018,53.9754,3.34174,0,latest,0,7612396,0,0,0,0,0
21,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3689264,0,53.9753,0,0,0,0,0,16128974,11211.8,3152.55,26.0538,10.9345,3355,0.281182,53.9753,3.34181,0,latest,0,7623874,0,0,0,0,0
22,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3687732,0,53.9755,0,0,0,0,0,16105401,11228,3153.53,26.0512,10.9328,3359.78,0.280862,53.9755,3.3419,0,latest,0,7613283,0,0,0,0,0
23,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3682843,0,53.9749,0,0,0,0,0,16123543,11215.5,3152.92,26.0599,10.9357,3356.17,0.281122,53.9749,3.34174,0,latest,0,7616063,0,0,0,0,0
24,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3686893,0,53.9749,0,0,0,0,0,16091864,11237.7,3154.16,26.0466,10.9351,3362.56,0.280678,53.9749,3.34199,0,latest,0,7607635,0,0,0,0,0
25,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3690526,0,53.9756,0,0,0,0,0,16111761,11222.9,3152.78,26.0533,10.9354,3358.44,0.280923,53.9756,3.3417,0,latest,0,7609263,0,0,0,0,0
26,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3690204,0,53.9752,0,0,0,0,0,16097950,11232.5,3153.11,26.0601,10.9342,3361.32,0.280712,53.9752,3.34171,0,latest,0,7602031,0,0,0,0,0
27,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3692206,0,53.9751,0,0,0,0,0,16089501,11239.6,3154.41,26.0567,10.9339,3363.31,0.280653,53.9751,3.34181,0,latest,0,7612452,0,0,0,0,0
28,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3689081,0,53.975,0,0,0,0,0,16102851,11229.5,3153.92,26.0691,10.9379,3360.22,0.28086,53.975,3.3419,0,latest,0,7615750,0,0,0,0,0
29,54,1,1,4,6,202,150,0.75,0,0,0,10,100000,0.1,159.17,100,0,0,0,0,0,0,0,0,18.7404,0,0,3685049,0,53.9757,0,0,0,0,0,16081660,11244.2,3155.06,26.0533,10.9344,3364.78,0.280595,53.9757,3.34173,0,latest,0,7611626,0,0,0,0,0
