t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
28,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2750093,0,119.902,0,0,0,0,0,4869605,82773.6,11000.4,36.7873,16.2237,24771.1,0.132897,119.902,3.34154,0,latest,0,13956837,0,0,0,0,0
29,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2751614,0,119.898,0,0,0,0,0,4869920,82784.7,11011.6,37.2027,16.2788,24762.4,0.133015,119.898,3.34316,0,latest,0,13988322,0,0,0,0,0
30,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2755628,0,119.819,0,0,0,0,0,4827062,83455.5,11106.9,36.774,16.3524,24965.1,0.133088,119.819,3.34289,0,latest,0,13989642,0,0,0,0,0
31,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2776908,0,119.867,0,0,0,0,0,4811916,83735.2,11146.4,36.4416,16.3528,25058.3,0.133115,119.867,3.34161,0,latest,0,14110334,0,0,0,0,0
32,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2777799,0,119.906,0,0,0,0,0,4803095,83931.3,11165.5,36.2115,16.3425,25110.1,0.133031,119.906,3.34253,0,latest,0,14122185,0,0,0,0,0
33,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2753197,0,119.911,0,0,0,0,0,4773635,84449.8,11229.5,36.809,16.4511,25268.8,0.132972,119.911,3.34205,0,latest,0,13987384,0,0,0,0,0
34,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2753802,0,119.918,0,0,0,0,0,4786370,84228.8,11224,36.4411,16.4087,25203.5,0.133256,119.918,3.34194,0,latest,0,14028999,0,0,0,0,0
35,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2754937,0,119.89,0,0,0,0,0,4739323,85062,11297.7,36.7094,16.4813,25447.8,0.132817,119.89,3.34261,0,latest,0,13988878,0,0,0,0,0
36,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2779305,0,119.92,0,0,0,0,0,4796487,84059.9,11192.2,35.8971,16.2902,25150.5,0.133145,119.92,3.34228,0,latest,0,14155544,0,0,0,0,0
37,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2756342,0,119.926,0,0,0,0,0,4735323,85150.3,11346.6,36.2268,16.4887,25478,0.133254,119.926,3.34211,0,latest,0,14089437,0,0,0,0,0
38,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2757007,0,119.925,0,0,0,0,0,4739280,85091,11342.8,36.243,16.4912,25455.3,0.133303,119.925,3.34276,0,latest,0,14106569,0,0,0,0,0
39,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2753852,0,119.926,0,0,0,0,0,4749031,84908.6,11324.1,36.2118,16.472,25404.1,0.133368,119.926,3.34232,0,latest,0,14097814,0,0,0,0,0
40,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2757118,0,119.918,0,0,0,0,0,7235318,55738.2,8092.32,31.4896,12.7565,16684.2,0.145184,119.918,3.34078,0,latest,0,13590339,0,0,0,0,0
41,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2760789,0,119.924,0,0,0,0,0,9331944,43210.6,6702.26,29.3585,11.121,12924.9,0.155107,119.924,3.34322,0,latest,0,13150754,0,0,0,0,0
42,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2773101,0,119.924,0,0,0,0,0,9348280,43141.3,6684.21,29.2598,11.0838,12906,0.154938,119.924,3.34273,0,latest,0,13198873,0,0,0,0,0
43,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2759844,0,119.92,0,0,0,0,0,9279678,43443.4,6724.69,29.452,11.1379,13001,0.154792,119.92,3.34153,0,latest,0,13137142,0,0,0,0,0
44,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2755938,0,119.922,0,0,0,0,0,9284332,43419.4,6726.09,29.4746,11.1449,12990.3,0.15491,119.922,3.34246,0,latest,0,13146825,0,0,0,0,0
45,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2756548,0,119.919,0,0,0,0,0,9276475,43456.9,6727.95,29.4704,11.1479,13002.8,0.154819,119.919,3.34212,0,latest,0,13139174,0,0,0,0,0
46,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2781672,0,119.923,0,0,0,0,0,9371548,43025.2,6667.59,29.2119,11.0506,12876.6,0.154969,119.923,3.34136,0,latest,0,13254100,0,0,0,0,0
47,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2766020,0,119.929,0,0,0,0,0,9332575,43210.9,6698.14,29.3263,11.0893,12926.3,0.15501,119.929,3.34288,0,latest,0,13173395,0,0,0,0,0
48,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2759423,0,119.92,0,0,0,0,0,9316049,43273.7,6709.58,29.3799,11.1079,12949.8,0.15505,119.92,3.34165,0,latest,0,13135738,0,0,0,0,0
49,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2759616,0,119.922,0,0,0,0,0,9280596,43444.5,6726.85,29.43,11.1174,12998.7,0.154838,119.922,3.34223,0,latest,0,13136124,0,0,0,0,0
50,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2748445,0,119.917,0,0,0,0,0,7383138,54607.5,7914.39,31.4859,12.83,16337,0.144932,119.917,3.34256,0,latest,0,13780427,0,0,0,0,0
51,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2766527,0,119.918,0,0,0,0,0,6595068,61144.5,8598.8,32.5677,13.8183,18292.5,0.140631,119.918,3.3426,0,latest,0,14203548,0,0,0,0,0
52,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2768848,0,119.923,0,0,0,0,0,6605783,61068.1,8592.15,32.5576,13.8112,18262.9,0.140698,119.923,3.34383,0,latest,0,14214996,0,0,0,0,0
53,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2782664,0,119.921,0,0,0,0,0,6637871,61029.3,8583.93,32.4788,13.8927,18401.6,0.140653,119.921,3.31651,0,latest,0,14271704,0,0,0,0,0
54,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2749625,0,119.919,0,0,0,0,0,6558826,61490.3,8647.3,32.7375,13.8967,18396.3,0.140629,119.919,3.34253,0,latest,0,14093679,0,0,0,0,0
55,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2743792,0,119.92,0,0,0,0,0,6508534,61959.2,8690.36,32.8102,13.963,18533.7,0.140259,119.92,3.34306,0,latest,0,14059978,0,0,0,0,0
56,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2743287,0,119.913,0,0,0,0,0,6514974,61895,8686.19,32.82,13.9266,18516.3,0.140338,119.913,3.34273,0,latest,0,14064042,0,0,0,0,0
57,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2748240,0,119.923,0,0,0,0,0,6516587,61889.2,8684.4,32.7833,13.9078,18518.5,0.140322,119.923,3.34202,0,latest,0,14069145,0,0,0,0,0
58,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2748860,0,119.923,0,0,0,0,0,6534903,61707.5,8669.25,32.7753,13.8803,18460.5,0.14049,119.923,3.34267,0,latest,0,14090534,0,0,0,0,0
59,120,1,1,4,6,101,50,0.8,0,0,0,1,10000,0.1,53.0288,100,0,0,0,0,0,0,0,0,45.8555,0,0,2749341,0,119.923,0,0,0,0,0,6545483,61618.4,8656.79,32.713,13.8655,18435.3,0.14049,119.923,3.34242,0,latest,0,14080091,0,0,0,0,0
0,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,1332449,0,2.77148,0,0,0,3475072,0,564,1621.21,832.47,39.4379,7.60638,2334.91,0.513487,2.77148,0.694334,0,latest,0,5,738482,0,0,0,0
1,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2744390,0,119.552,0,0,0,0,0,5163102,75383.7,10203,36.4459,15.6525,23296,0.135347,119.552,3.23591,0,latest,0,13647861,0,0,0,0,0
2,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2750417,0,119.916,0,0,0,0,0,5215102,77311.4,10315.2,36.3279,15.7215,23132.5,0.133424,119.916,3.34211,0,latest,0,14023795,0,0,0,0,0
3,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2750114,0,119.916,0,0,0,0,0,5220195,77223.1,10316.8,36.367,15.7337,23110.2,0.133597,119.916,3.34151,0,latest,0,14044725,0,0,0,0,0
4,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2753540,0,119.92,0,0,0,0,0,5212068,77371.6,10324,36.4073,15.7284,23147.5,0.133433,119.92,3.34254,0,latest,0,14034213,0,0,0,0,0
5,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2754912,0,119.892,0,0,0,0,0,5210402,77361.4,10319.9,36.3741,15.727,23150,0.133398,119.892,3.34175,0,latest,0,14024529,0,0,0,0,0
6,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2775041,0,119.913,0,0,0,0,0,5251869,76792.6,10236.1,36.1054,15.5907,22972.7,0.133296,119.913,3.34277,0,latest,0,14103880,0,0,0,0,0
7,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2763340,0,119.923,0,0,0,0,0,5210313,77420.2,10317.9,36.2774,15.6944,23158.2,0.133272,119.923,3.3431,0,latest,0,14068368,0,0,0,0,0
8,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751487,0,119.921,0,0,0,0,0,5196651,77588.9,10338.2,36.3014,15.7239,23221.8,0.133243,119.921,3.34122,0,latest,0,14009799,0,0,0,0,0
9,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751964,0,119.915,0,0,0,0,0,5215517,77320.5,10314.8,36.3158,15.7108,23132.8,0.133403,119.915,3.34246,0,latest,0,14020465,0,0,0,0,0
10,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2753063,0,119.917,0,0,0,0,0,5200062,77545.3,10317.3,36.3261,15.728,23206.5,0.133048,119.917,3.34153,0,latest,0,14006193,0,0,0,0,0
11,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2772222,0,119.916,0,0,0,0,0,5173389,77944.6,10196.3,35.7299,15.6259,23326.5,0.130814,119.916,3.34146,0,latest,0,14049372,0,0,0,0,0
12,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2774066,0,119.92,0,0,0,0,0,5186900,77781.8,10175.9,35.6811,15.6072,23260.1,0.130826,119.92,3.344,0,latest,0,14050968,0,0,0,0,0
13,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2750909,0,119.921,0,0,0,0,0,5165328,78051.7,10222.9,35.8871,15.6977,23348.5,0.130975,119.921,3.3429,0,latest,0,13958781,0,0,0,0,0
14,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2750774,0,119.915,0,0,0,0,0,5154652,78209.2,10238.6,35.8845,15.7021,23406.9,0.130913,119.915,3.34128,0,latest,0,13957821,0,0,0,0,0
15,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752305,0,119.921,0,0,0,0,0,5137408,78467.5,10270.4,35.9773,15.7402,23477.9,0.130887,119.921,3.34218,0,latest,0,13968418,0,0,0,0,0
16,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752912,0,119.92,0,0,0,0,0,5143701,78387.9,10261.9,35.9645,15.7331,23462.6,0.130912,119.92,3.34098,0,latest,0,13965182,0,0,0,0,0
17,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2761549,0,119.922,0,0,0,0,0,5160742,78168.2,10233,35.8474,15.6623,23380.8,0.13091,119.922,3.34327,0,latest,0,14012246,0,0,0,0,0
18,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751598,0,119.921,0,0,0,0,0,5139513,78443.4,10270.7,35.9943,15.7142,23466.7,0.130932,119.921,3.34275,0,latest,0,13964284,0,0,0,0,0
19,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751504,0,119.909,0,0,0,0,0,5150830,78276.9,10252.6,35.8984,15.679,23420.2,0.130979,119.909,3.34229,0,latest,0,13970593,0,0,0,0,0
20,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2767209,0,119.916,0,0,0,0,0,5328245,75823.6,9975.95,34.9984,15.6082,22772.2,0.131568,119.916,3.32966,0,latest,0,14038857,0,0,0,0,0
21,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2782446,0,119.923,0,0,0,0,0,5791187,69665,9284.85,32.8751,15.0798,20834.9,0.133279,119.923,3.34366,0,latest,0,14025477,0,0,0,0,0
22,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2772395,0,119.919,0,0,0,0,0,5784650,69723.1,9302.79,32.977,15.1209,20863.1,0.133425,119.919,3.34193,0,latest,0,13983304,0,0,0,0,0
23,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2753729,0,119.922,0,0,0,0,0,5765155,69951.4,9347.4,33.1673,15.2035,20930.6,0.133627,119.922,3.34206,0,latest,0,13904314,0,0,0,0,0
24,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2750811,0,119.915,0,0,0,0,0,5724536,70443.7,9389.09,33.2377,15.2525,21075.6,0.133285,119.915,3.34244,0,latest,0,13886355,0,0,0,0,0
25,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752423,0,119.923,0,0,0,0,0,5753821,70098,9347.41,33.1415,15.1983,20962.7,0.133348,119.923,3.34394,0,latest,0,13873682,0,0,0,0,0
26,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752419,0,119.915,0,0,0,0,0,5744644,70179.6,9366.39,33.1459,15.2101,21002.9,0.133463,119.915,3.34143,0,latest,0,13890278,0,0,0,0,0
27,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2771822,0,119.921,0,0,0,0,0,5788721,69698.4,9304.45,32.9851,15.116,20848.8,0.133496,119.921,3.34305,0,latest,0,13997560,0,0,0,0,0
28,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2754200,0,119.888,0,0,0,0,0,5761672,69971.8,9346.55,33.171,15.1932,20937.7,0.133576,119.888,3.3419,0,latest,0,13892567,0,0,0,0,0
29,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2755701,0,119.914,0,0,0,0,0,5773436,69853.1,9331.1,33.1221,15.1774,20902.6,0.133582,119.914,3.34183,0,latest,0,13903415,0,0,0,0,0
30,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751182,0,119.924,0,0,0,0,0,5738963,70290.5,9418.36,33.1908,15.0431,21024.3,0.133992,119.924,3.3433,0,latest,0,13939640,0,0,0,0,0
31,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2747447,0,119.924,0,0,0,0,0,5735429,70310,9477.88,33.0755,14.7682,21031,0.134801,119.924,3.34316,0,latest,0,13962288,0,0,0,0,0
32,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2764187,0,119.922,0,0,0,0,0,5742137,70217.9,9456.65,32.9391,14.7302,21005.8,0.134676,119.922,3.34279,0,latest,0,14039803,0,0,0,0,0
33,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752378,0,119.924,0,0,0,0,0,5718415,70516.8,9494.89,33.1083,14.7811,21093.6,0.134647,119.924,3.34304,0,latest,0,13959905,0,0,0,0,0
34,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751083,0,119.917,0,0,0,0,0,5725538,70421.6,9488.29,33.1135,14.7863,21066.6,0.134735,119.917,3.3428,0,latest,0,13966968,0,0,0,0,0
35,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2748033,0,119.92,0,0,0,0,0,5739255,70258.4,9469.7,33.0981,14.7645,21017,0.134784,119.92,3.34293,0,latest,0,13963771,0,0,0,0,0
36,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2763643,0,119.92,0,0,0,0,0,5762481,69991.3,9429.3,32.9294,14.6903,20933.2,0.134721,119.92,3.34356,0,latest,0,14031959,0,0,0,0,0
37,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2770953,0,119.923,0,0,0,0,0,5769497,69901.5,9421.41,32.8499,14.6903,20908,0.134781,119.923,3.34329,0,latest,0,14070661,0,0,0,0,0
38,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751887,0,119.922,0,0,0,0,0,5715861,70547.7,9497.9,33.098,14.786,21102.8,0.134631,119.922,3.34304,0,latest,0,13959637,0,0,0,0,0
39,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751806,0,119.923,0,0,0,0,0,5718329,70516.5,9491.02,33.1369,14.7789,21094.2,0.134593,119.923,3.34293,0,latest,0,13947645,0,0,0,0,0
40,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2760790,0,119.914,0,0,0,0,0,6240941,64610.2,8850.8,31.8421,14.226,19404.3,0.136988,119.914,3.32969,0,latest,0,14127103,0,0,0,0,0
41,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751010,0,119.917,0,0,0,0,0,6556962,61502.5,8516.05,31.2178,13.8786,18404,0.138467,119.917,3.3418,0,latest,0,14132544,0,0,0,0,0
42,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2773099,0,119.917,0,0,0,0,0,6622744,60893.4,8445.05,30.9263,13.7336,18213,0.138686,119.917,3.3434,0,latest,0,14253687,0,0,0,0,0
43,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2751520,0,119.924,0,0,0,0,0,6555124,61521.9,8521.61,31.1352,13.8467,18402.2,0.138513,119.924,3.34318,0,latest,0,14135257,0,0,0,0,0
44,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752920,0,119.917,0,0,0,0,0,6561359,61458,8513.82,31.1712,13.827,18384.1,0.138531,119.917,3.343,0,latest,0,14131249,0,0,0,0,0
45,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2805573,0,119.917,0,0,0,0,0,6681414,60784.5,8419.38,30.8408,13.8191,18398.1,0.138512,119.917,3.30384,0,latest,0,14403951,0,0,0,0,0
46,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2755517,0,119.917,0,0,0,0,0,6585807,61304.3,8493.08,31.1077,13.767,18323,0.13854,119.917,3.34575,0,latest,0,14181385,0,0,0,0,0
47,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2756035,0,119.922,0,0,0,0,0,6578977,61316.4,8496.43,31.134,13.8127,18334.8,0.138567,119.922,3.34425,0,latest,0,14158728,0,0,0,0,0
48,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752134,0,119.923,0,0,0,0,0,6560531,61465.5,8516.93,31.1774,13.858,18387.7,0.138564,119.923,3.34276,0,latest,0,14131138,0,0,0,0,0
49,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2752930,0,119.924,0,0,0,0,0,6574172,61341.2,8503.62,31.0773,13.833,18348.1,0.138628,119.924,3.34318,0,latest,0,14140032,0,0,0,0,0
50,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2753105,0,119.92,0,0,0,0,0,6674851,60420.2,8403.93,30.9155,13.5886,18075.9,0.139091,119.92,3.34258,0,latest,0,14141379,0,0,0,0,0
51,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2760674,0,119.918,0,0,0,0,0,6737271,59886.9,8332.3,30.6725,13.4419,17908,0.139134,119.918,3.34414,0,latest,0,14194180,0,0,0,0,0
52,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2753532,0,119.919,0,0,0,0,0,6737776,59851.9,8345.87,30.7545,13.4923,17907,0.139442,119.919,3.34237,0,latest,0,14147205,0,0,0,0,0
53,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2753347,0,119.919,0,0,0,0,0,6710903,60094.7,8367.16,30.8053,13.5152,17978.2,0.139233,119.919,3.34264,0,latest,0,14132702,0,0,0,0,0
54,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2754923,0,119.92,0,0,0,0,0,6687436,60299.3,8385.7,30.7922,13.5111,18041.8,0.139068,119.92,3.3422,0,latest,0,14135200,0,0,0,0,0
55,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2756056,0,119.917,0,0,0,0,0,6726246,59962.6,8352.34,30.7387,13.4856,17944.2,0.139292,119.917,3.34162,0,latest,0,14139835,0,0,0,0,0
56,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2776332,0,119.919,0,0,0,0,0,6742854,59810.6,8319.97,30.5901,13.4186,17893,0.139105,119.919,3.34268,0,latest,0,14249615,0,0,0,0,0
57,120,1,1,4,6,102,50,0.8,0,0,0,1,10000,0.1,53.0254,100,0,0,0,0,0,0,0,0,46.3898,0,0,2759199,0,119.917,0,0,0,0,0,6730869,59930.4,8339.59,30.6821,13.452,17925.3,0.139155,119.917,3.34334,0,latest,0,14178670,0,0,0,0,0
