t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,15482346,0,8.27425,0,0,0,10432727,0,4502,1533.4,997.016,37.2976,10.9247,2359.55,0.650198,8.27425,0.64987,0,latest,0,0,395633,0,0,0,0
1,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3444944,0,55.9023,0,0,0,0,0,46907095,2208.87,2026.41,32.3219,11.6612,1194.89,0.917394,55.9023,1.84859,0,latest,0,889,0,0,0,0,0
2,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3410264,0,55.9398,0,0,0,0,0,54434824,2533.26,2018.62,30.078,11.5976,1029.61,0.796849,55.9398,2.46041,0,latest,0,1155,0,0,0,0,0
3,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3268297,0,55.9437,0,0,0,0,0,60576434,2896.5,2013.42,29.0462,11.5873,925.266,0.695122,55.9437,3.13046,0,latest,0,1307,0,0,0,0,0
4,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3254951,0,55.9438,0,0,0,0,0,60860596,2907.91,2007.67,29.0485,11.5758,920.946,0.690416,55.9438,3.15753,0,latest,0,1392,0,0,0,0,0
5,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3248694,0,55.9432,0,0,0,0,0,60947865,2909.54,2002.06,29.0527,11.5582,919.619,0.688102,55.9432,3.16385,0,latest,0,1323,0,0,0,0,0
6,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3237455,0,55.9435,0,0,0,0,0,60888873,2907.25,1996.33,29.0211,11.5412,920.528,0.686672,55.9435,3.15824,0,latest,0,1402,0,0,0,0,0
7,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3246759,0,55.9437,0,0,0,0,0,60985483,2904.03,1990.62,29.0052,11.513,919.075,0.685467,55.9437,3.15973,0,latest,0,1334,0,0,0,0,0
8,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3247943,0,55.9426,0,0,0,0,0,60934043,2900.1,1985.09,28.9908,11.4957,919.856,0.684489,55.9426,3.15278,0,latest,0,1307,0,0,0,0,0
9,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3249442,0,55.9433,0,0,0,0,0,60778321,2893.99,1979.32,28.9599,11.4818,922.206,0.683941,55.9433,3.13811,0,latest,0,1362,0,0,0,0,0
10,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3254157,0,55.9431,0,0,0,0,0,60953106,2895.3,1973.76,28.933,11.4766,919.569,0.681711,55.9431,3.14854,0,latest,0,1351,0,0,0,0,0
11,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3249132,0,55.9431,0,0,0,0,0,61110389,2896.44,1968.11,28.8941,11.4714,917.21,0.679492,55.9431,3.15789,0,latest,0,1409,0,0,0,0,0
12,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3251095,0,55.9435,0,0,0,0,0,61175328,2894.85,1962.61,28.9202,11.4538,916.274,0.677966,55.9435,3.15938,0,latest,0,1355,0,0,0,0,0
13,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3253231,0,55.9425,0,0,0,0,0,61023613,2887.36,1957.11,28.8703,11.4352,918.529,0.677821,55.9425,3.14346,0,latest,0,1409,0,0,0,0,0
14,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3258553,0,55.9437,0,0,0,0,0,61000253,2885.12,1951.55,28.8062,11.4242,918.889,0.676419,55.9437,3.13979,0,latest,0,1416,0,0,0,0,0
15,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3262711,0,55.9433,0,0,0,0,0,61274288,2888.3,1946.03,28.7721,11.4181,914.78,0.673764,55.9433,3.15737,0,latest,0,1388,0,0,0,0,0
16,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3270468,0,55.9432,0,0,0,0,0,61267394,2884.65,1940.48,28.7434,11.414,914.923,0.67269,55.9432,3.15289,0,latest,0,1404,0,0,0,0,0
17,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3480910,0,55.9429,0,0,0,0,0,61383706,2816.05,1934.99,28.5958,11.3955,913.21,0.687127,55.9429,3.08368,0,latest,0,1393,0,0,0,0,0
18,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3482320,0,55.9433,0,0,0,0,0,61338868,2791.31,1929.57,28.515,11.3911,913.826,0.691277,55.9433,3.05453,0,latest,0,1475,0,0,0,0,0
19,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3477408,0,55.943,0,0,0,0,0,61713867,2798.05,1924.18,28.4195,11.394,908.243,0.687688,55.943,3.08073,0,latest,0,1400,0,0,0,0,0
20,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3467136,0,55.943,0,0,0,0,0,62101734,2815.27,1918.76,28.3829,11.3944,902.574,0.681552,55.943,3.11916,0,latest,0,1391,0,0,0,0,0
21,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3463109,0,55.9435,0,0,0,0,0,62008139,2810.1,1913.29,28.3266,11.3812,903.873,0.680861,55.9435,3.10895,0,latest,0,1440,0,0,0,0,0
22,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3464445,0,55.9439,0,0,0,0,0,62083579,2809.03,1908.01,28.3402,11.3712,902.705,0.679241,55.9439,3.1118,0,latest,0,1368,0,0,0,0,0
23,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3471212,0,55.9434,0,0,0,0,0,62276739,2813.79,1902.58,28.3345,11.3651,899.916,0.676164,55.9434,3.12673,0,latest,0,1414,0,0,0,0,0
24,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3459958,0,55.9432,0,0,0,0,0,62395829,2814.83,1897.31,28.3019,11.3441,898.254,0.67404,55.9432,3.13366,0,latest,0,1397,0,0,0,0,0
25,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3460321,0,55.9438,0,0,0,0,0,62389928,2811.73,1892.05,28.2686,11.3351,898.311,0.672914,55.9438,3.13002,0,latest,0,1439,0,0,0,0,0
26,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3455348,0,55.9437,0,0,0,0,0,62380017,2809.21,1886.66,28.2118,11.325,898.446,0.671599,55.9437,3.12674,0,latest,0,1417,0,0,0,0,0
27,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3460535,0,55.9432,0,0,0,0,0,62485162,2809.48,1881.39,28.1899,11.3184,896.933,0.669659,55.9432,3.13232,0,latest,0,1451,0,0,0,0,0
28,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3464545,0,55.943,0,0,0,0,0,62568716,2809.91,1876.18,28.1401,11.3198,895.757,0.6677,55.943,3.13691,0,latest,0,1388,0,0,0,0,0
29,56,1,1,4,6,200,150,0.5,0,0,0,10,1000,0.1,159.191,100,0,0,0,0,0,0,0,0,17.9173,0,0,3460738,0,55.9438,0,0,0,0,0,62553251,2806.2,1870.91,28.0696,11.323,895.952,0.666707,55.9438,3.13209,0,latest,0,1379,0,0,0,0,0
0,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9175,0,0,14316309,0,2.01945,0,0,0,10432700,0,177,1856.98,1565.23,93.0056,16.6215,5068.82,0.84289,2.01945,0.366354,0,latest,0,0,351495,0,0,0,0
1,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9175,0,0,3457459,0,55.8395,0,0,0,0,0,47102895,2181.91,1970.94,31.6008,11.7998,1188.6,0.903307,55.8395,1.8357,0,latest,0,884,0,0,0,0,0
2,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9175,0,0,3432636,0,55.9398,0,0,0,0,0,54472332,2477.51,1963.53,29.5299,11.7542,1029.17,0.79254,55.9398,2.4073,0,latest,0,1164,0,0,0,0,0
3,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9175,0,0,3258424,0,55.9434,0,0,0,0,0,60937423,2848.86,1958.87,28.5629,11.7483,919.857,0.687599,55.9434,3.09707,0,latest,0,1329,0,0,0,0,0
4,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9175,0,0,3251473,0,55.9426,0,0,0,0,0,61258068,2868,1953.81,28.5201,11.7386,915.057,0.681245,55.9426,3.13424,0,latest,0,1391,0,0,0,0,0
5,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9175,0,0,3255547,0,55.9428,0,0,0,0,0,61373818,2868.56,1948.78,28.5132,11.7215,913.412,0.679358,55.9428,3.14049,0,latest,0,1360,0,0,0,0,0
6,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9175,0,0,3247467,0,55.9433,0,0,0,1,0,61321949,2865.86,1943.77,28.4651,11.7099,914.181,0.67825,55.9433,3.13489,0,latest,0,1335,0,0,1,0,0
7,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3247907,0,55.9432,0,0,0,1,0,61390363,2863.08,1938.79,28.4271,11.6973,913.085,0.677172,55.9432,3.13561,0,latest,0,1353,0,0,1,0,0
8,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3252649,0,55.9421,0,0,0,0,0,61431785,2861.35,1933.97,28.4189,11.6953,912.531,0.675897,55.9421,3.13561,0,latest,0,1337,0,0,0,0,0
9,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3251676,0,55.9424,0,0,0,0,0,61481875,2860.45,1928.89,28.3751,11.6741,911.856,0.67433,55.9424,3.13696,0,latest,0,1348,0,0,0,0,0
10,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3477561,0,55.9423,0,0,0,0,0,61335388,2825.7,1924.03,28.3347,11.6587,914.019,0.680903,55.9423,3.09151,0,latest,0,1380,0,0,0,0,0
11,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3471990,0,55.9423,0,0,0,1,0,61130012,2816.71,1919.01,28.308,11.6485,917.12,0.681295,55.9423,3.07126,0,latest,0,1323,0,0,1,0,0
12,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3469691,0,55.9418,0,0,0,0,0,61456839,2823.4,1914.27,28.2877,11.6402,912.097,0.678003,55.9418,3.0955,0,latest,0,1450,0,0,0,0,0
13,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3459492,0,55.9425,0,0,0,1,0,61700252,2832.39,1909.39,28.2235,11.6324,908.525,0.674126,55.9425,3.11757,0,latest,0,1390,0,0,1,0,0
14,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3471846,0,55.942,0,0,0,0,0,61675319,2827.71,1904.51,28.1674,11.6274,908.871,0.673517,55.942,3.11123,0,latest,0,1435,0,0,0,0,0
15,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3471024,0,55.9416,0,0,0,0,0,61693613,2823.3,1899.62,28.1318,11.6276,908.638,0.672837,55.9416,3.10718,0,latest,0,1397,0,0,0,0,0
16,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3466862,0,55.9421,0,0,0,0,0,61669630,2821.54,1894.91,28.0626,11.6289,909.058,0.671587,55.9421,3.1038,0,latest,0,1390,0,0,0,0,0
17,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3462627,0,55.9419,0,0,0,0,0,61709998,2823.55,1890.08,28.0494,11.606,908.466,0.669398,55.9419,3.10804,0,latest,0,1392,0,0,0,0,0
18,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3460249,0,55.942,0,0,0,0,0,61808206,2819.46,1885.28,28.0381,11.5834,907.02,0.668668,55.942,3.10849,0,latest,0,1389,0,0,0,0,0
19,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3457691,0,55.9426,0,0,0,0,0,61984469,2824.35,1880.59,28.0153,11.564,904.453,0.665847,55.9426,3.12272,0,latest,0,1362,0,0,0,0,0
20,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3455551,0,55.9417,0,0,0,0,0,61993903,2822.12,1875.83,27.9864,11.5413,904.292,0.664689,55.9417,3.12081,0,latest,0,1413,0,0,0,0,0
21,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3448933,0,55.9418,0,0,0,1,0,61982682,2820.29,1871.13,27.9336,11.5252,904.351,0.663455,55.9418,3.11858,0,latest,0,1412,0,0,1,0,0
22,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3454596,0,55.9416,0,0,0,0,0,62074869,2818.28,1866.44,27.9124,11.5193,903.032,0.662261,55.9416,3.12091,0,latest,0,1401,0,0,0,0,0
23,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3454636,0,55.9424,0,0,0,0,0,62051578,2811.22,1861.77,27.8767,11.5074,903.441,0.662266,55.9424,3.11168,0,latest,0,1368,0,0,0,0,0
24,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3461909,0,55.9422,0,0,0,0,0,62074713,2807.34,1857.1,27.8331,11.497,903.086,0.661517,55.9422,3.1086,0,latest,0,1388,0,0,0,0,0
25,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3455623,0,55.9416,0,0,0,0,0,62210092,2811.94,1852.41,27.7867,11.4716,901.131,0.658766,55.9416,3.12046,0,latest,0,1401,0,0,0,0,0
26,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3449360,0,55.9426,0,0,0,0,0,62206091,2810.45,1847.85,27.7299,11.4527,901.239,0.657493,55.9426,3.11843,0,latest,0,1448,0,0,0,0,0
27,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3455811,0,55.9422,0,0,0,0,0,62173253,2799.63,1843.28,27.6694,11.4357,901.713,0.6584,55.9422,3.10479,0,latest,0,1426,0,0,0,0,0
28,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3479000,0,55.943,0,0,0,1,0,62146172,2789.49,1838.75,27.5846,11.4213,902.123,0.65917,55.943,3.09214,0,latest,0,1416,0,0,1,0,0
29,56,1,1,4,6,200,150,0.5,0,1,0,10,1000,0.1,159.19,100,0,0,0,0,0,0,0,0,17.9174,0,0,3464160,0,55.9428,0,0,0,0,0,62254062,2791.62,1834.18,27.4389,11.4019,900.397,0.657029,55.9428,3.10044,0,latest,0,1463,0,0,0,0,0
0,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,13917594,0,2.71659,0,0,0,10433779,0,362,1793.27,968.086,60.8978,12.2514,3573.14,0.539843,2.71659,0.501876,0,latest,0,0,306999,0,0,0,0
1,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3685721,0,55.8669,0,0,0,0,0,47108169,2152.63,2009.37,31.9208,11.8567,1189.1,0.933447,55.8669,1.81031,0,latest,0,877,0,0,0,0,0
2,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3637654,0,55.9381,0,0,0,0,0,54550085,2496.13,2001.72,29.8613,11.8299,1027.73,0.801931,55.9381,2.42878,0,latest,0,1084,0,0,0,0,0
3,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3456166,0,55.942,0,0,0,0,0,60204047,2830.13,1996.93,28.9782,11.8273,931.03,0.705596,55.942,3.03978,0,latest,0,1340,0,0,0,0,0
4,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3453516,0,55.9415,0,0,0,0,0,60329941,2835.16,1991.72,28.9458,11.8328,929.079,0.702506,55.9415,3.05158,0,latest,0,1286,0,0,0,0,0
5,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3444195,0,55.9416,0,0,0,0,0,60660462,2845.16,1986.47,28.9103,11.8344,924.075,0.698191,55.9416,3.07893,0,latest,0,1369,0,0,0,0,0
6,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3428071,0,55.9411,0,0,0,0,0,60894129,2859,1981.16,28.8829,11.8391,920.572,0.692955,55.9411,3.10568,0,latest,0,1325,0,0,0,0,0
7,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3442703,0,55.9418,0,0,0,0,0,60693791,2840.16,1975.82,28.8734,11.8235,923.575,0.695672,55.9418,3.07518,0,latest,0,1368,0,0,0,0,0
8,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3450442,0,55.9415,0,0,0,0,0,60494902,2823.54,1970.53,28.8292,11.8215,926.59,0.697894,55.9415,3.04723,0,latest,0,1291,0,0,0,0,0
9,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3457004,0,55.9411,0,0,0,0,0,60611901,2822.36,1965.46,28.7943,11.8239,924.859,0.69639,55.9411,3.05166,0,latest,0,1340,0,0,0,0,0
10,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3444873,0,55.9415,0,0,0,0,0,61012941,2842.76,1960.43,28.7569,11.832,918.704,0.689621,55.9415,3.09431,0,latest,0,1344,0,0,0,0,0
11,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3432295,0,55.9417,0,0,0,0,0,61073795,2850.88,1955.38,28.6968,11.8212,917.786,0.685888,55.9417,3.10626,0,latest,0,1364,0,0,0,0,0
12,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3434101,0,55.9411,0,0,0,0,0,61196921,2847.62,1950.29,28.6791,11.8174,915.927,0.684885,55.9411,3.10901,0,latest,0,1360,0,0,0,0,0
13,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3436514,0,55.9417,0,0,0,0,0,61238865,2847,1945.15,28.6346,11.8165,915.352,0.68323,55.9417,3.11028,0,latest,0,1386,0,0,0,0,0
14,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3440534,0,55.9419,0,0,0,0,0,61334492,2846.84,1940.04,28.6345,11.8161,913.864,0.68147,55.9419,3.11517,0,latest,0,1357,0,0,0,0,0
15,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3439187,0,55.941,0,0,0,0,0,61300243,2843.02,1934.96,28.591,11.8094,914.295,0.680599,55.941,3.10952,0,latest,0,1378,0,0,0,0,0
16,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3433520,0,55.9418,0,0,0,0,0,61265631,2842.95,1929.87,28.5499,11.8018,914.818,0.678829,55.9418,3.10766,0,latest,0,1398,0,0,0,0,0
17,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3434951,0,55.9412,0,0,0,0,0,61369772,2840.72,1924.91,28.516,11.801,913.275,0.677614,55.9412,3.11048,0,latest,0,1382,0,0,0,0,0
18,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3441040,0,55.9415,0,0,0,0,0,61485711,2839.34,1919.79,28.4855,11.7985,911.563,0.67614,55.9415,3.1148,0,latest,0,1366,0,0,0,0,0
19,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3443459,0,55.9415,0,0,0,0,0,61488706,2837.44,1914.78,28.4138,11.8001,911.517,0.674827,55.9415,3.11288,0,latest,0,1384,0,0,0,0,0
20,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3439664,0,55.9415,0,0,0,0,0,61519233,2834.18,1909.82,28.357,11.7942,911.031,0.673853,55.9415,3.11096,0,latest,0,1414,0,0,0,0,0
21,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3436520,0,55.9411,0,0,0,0,0,61494602,2833.24,1904.8,28.3469,11.7712,911.449,0.672303,55.9411,3.1085,0,latest,0,1382,0,0,0,0,0
22,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3437647,0,55.942,0,0,0,0,0,61640289,2829.69,1899.87,28.3568,11.7421,909.246,0.671408,55.942,3.11212,0,latest,0,1352,0,0,0,0,0
23,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3441746,0,55.9408,0,0,0,0,0,61756342,2827.44,1894.91,28.3445,11.7141,907.562,0.670185,55.9408,3.11543,0,latest,0,1355,0,0,0,0,0
24,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3435803,0,55.9414,0,0,0,0,0,61604313,2817.26,1889.99,28.2942,11.6971,909.82,0.670859,55.9414,3.09651,0,latest,0,1435,0,0,0,0,0
25,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3438287,0,55.9411,0,0,0,0,0,61598311,2810.73,1885.08,28.2565,11.6759,909.952,0.670671,55.9411,3.08888,0,latest,0,1341,0,0,0,0,0
26,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3438091,0,55.9416,0,0,0,0,0,61692457,2813.89,1880.21,28.2288,11.6577,908.545,0.668189,55.9416,3.09714,0,latest,0,1392,0,0,0,0,0
27,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3443973,0,55.9418,0,0,0,0,0,61942593,2819.07,1875.28,28.2029,11.6403,904.85,0.66521,55.9418,3.11552,0,latest,0,1340,0,0,0,0,0
28,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3440028,0,55.9417,0,0,0,0,0,61953528,2815.76,1870.43,28.1295,11.6268,904.717,0.664272,55.9417,3.11231,0,latest,0,1465,0,0,0,0,0
29,56,1,1,4,6,201,150,0.5,0,0,0,10,1000,0.1,159.207,100,0,0,0,0,0,0,0,0,18.3174,0,0,3439889,0,55.9409,0,0,0,0,0,62000386,2813.31,1865.58,28.0545,11.6099,904.096,0.663125,55.9409,3.11174,0,latest,0,1324,0,0,0,0,0
0,56,1,1,4,6,201,150,0.5,0,1,0,10,1000,0.1,159.185,100,0,0,0,0,0,0,0,0,18.3285,0,0,8590525,0,2.2653,0,0,0,10432362,0,208,2046.62,1527.96,92.9471,17.5673,4884.63,0.746574,2.2653,0.418992,0,latest,0,0,331653,0,0,0,0
