t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
8,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0268,16.5306,8.74307,74.7263,38.3432,2.3685,0.385794,35342,7565,7565,1.00692,1.05822,107.795,2646197,8061,117.354,31.0833,353,107.811,2,107.733,10927087,35791.8,5971.29,26.6787,11.5867,10781.6,0.166834,117.354,3.3197,0,latest,6906,12928535,0,0,2,22,0
9,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0268,21.402,8.99423,69.6037,33.7209,2.37381,0.413545,31076,6121,6121,1.00708,1.02533,95.3289,2666390,6634,117.886,30.6949,382,95.3601,2,95.3289,9982961,39345.3,6307.44,27.3118,12.0522,11857.5,0.16031,117.886,3.31819,0,latest,6109,13103944,0,0,2,37,0
10,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0269,17.2897,10.3988,72.3115,36.8687,1.92317,0.371139,26547,5253,5253,1.00708,1.01904,79.0403,2901865,5605,118.269,30.2547,296,79.0715,3,78.9935,13950721,28264.4,5130.32,25.3496,10.6319,8512.1,0.181512,118.269,3.32049,0,latest,5063,12583972,0,0,3,15,0
11,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0269,19.6576,11.7683,68.5741,34.1867,1.8157,0.335791,14931,3076,3076,1.00708,0.999056,42.2505,2715455,2961,119.221,28.8105,132,42.2505,1,42.2349,13750001,28990.6,5194.93,25.04,10.7913,8704.83,0.179193,119.221,3.33041,0,latest,2707,12933866,0,0,1,19,0
12,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0269,18.9196,13.7773,67.3031,34.2236,1.5359,0.26178,13116,2757,2757,1.00708,0.956412,40.1598,2721721,2641,119.317,27.7194,125,40.191,1,40.1442,9303151,42867.6,6675.98,28.0765,12.4931,12876.9,0.155735,119.317,3.32903,0,latest,2573,13370368,0,0,1,35,0
13,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0269,20.0332,11.5364,68.4303,35.006,1.81904,0.345839,16034,3539,3539,1.00708,1.00252,43.3739,2712821,3474,119.111,27.9553,140,43.3739,3,43.3427,12637951,31504.6,5547.92,25.2793,11.2338,9467.2,0.176099,119.111,3.32776,0,latest,2778,13116791,0,0,3,31,0
14,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0269,20.6466,11.4438,67.9096,32.71,1.8502,0.369793,25888,4870,4870,1.00708,1.08623,62.2992,2702660,5098,118.681,30.0683,201,62.3304,0,62.2992,8523240,46542.5,7185.93,28.5466,13.1992,14002.8,0.154395,118.681,3.32381,0,latest,3993,13137499,0,0,0,42,0
15,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0269,30.7404,8.92996,60.3296,30.3444,1.6221,0.273663,15163,3235,3235,1.00708,1.05633,45.1525,2713504,3100,118.977,25.5531,184,45.1525,2,45.1213,14975689,26581.3,4981.09,24.3369,10.8414,7989.9,0.187391,118.977,3.32686,0,latest,2892,12895771,0,0,2,30,0
16,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.027,21.1312,11.2901,67.5787,33.3669,2.41443,0.460233,14879,3219,3219,1.00708,1.0609,42.0165,2718909,3126,119.204,28.5542,160,42.0321,4,41.9697,12871225,31011,5498.04,25.3081,11.1975,9316.26,0.177294,119.204,3.32869,0,latest,2690,13285723,0,0,4,20,0
17,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0271,20.2424,12.1238,67.6338,32.5679,1.11117,0.239523,15060,3142,3142,1.00708,1.03887,43.4987,2736198,3044,119.225,29.6666,157,43.4987,4,43.4363,11245943,35509.8,5931.57,25.9953,11.6284,10668.7,0.16704,119.225,3.3284,0,latest,2784,13397463,0,0,4,28,0
18,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0271,20.6437,11.5746,67.7817,33.0027,2.12639,0.336969,19456,4023,4023,1.00708,1.05995,53.4996,2714327,4085,118.883,29.3381,221,53.4996,4,53.4372,12619626,31484.3,5520.48,25.5508,11.1351,9476.01,0.175341,118.883,3.32253,0,latest,3425,13141757,0,0,4,20,0
19,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0272,22.1541,10.2314,67.6145,36.2818,1.58428,0.323201,15703,3429,3429,1.00708,1.14398,35.5884,2719432,3243,119.335,26.3141,110,35.5884,6,35.4948,14812950,26988.3,4982.84,24.8726,10.7412,8105.69,0.18463,119.335,3.32955,0,latest,2275,12712859,0,0,6,11,0
20,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0272,27.6619,11.0174,61.3207,27.7841,2.08467,0.387153,17035,3476,3476,1.00708,1.14131,47.5396,2710815,3478,119.065,28.1917,226,47.5552,2,47.5084,12442194,32037.4,5556.26,27.2389,11.3356,9629.28,0.17343,119.065,3.32709,0,latest,3045,13095773,0,0,2,15,0
21,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0273,19.154,12.354,68.492,33.4346,0.91457,0.263162,18601,3944,3944,1.00708,1.18065,48.8346,2717919,3880,119.125,29.8056,202,48.8502,7,48.7254,11449007,34817.5,5872.87,25.8462,11.4788,10468.9,0.168676,119.125,3.3258,0,latest,3123,13151886,0,0,7,33,0
22,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0273,16.5799,10.5851,72.835,37.1924,2.23562,0.417228,33648,7089,7089,1.00708,1.25838,94.1119,2736954,7269,117.957,30.0232,362,94.1275,0,94.1119,8340551,47238.3,7188.9,28.226,13.0585,14227.7,0.152184,117.957,3.32016,0,latest,6032,13104502,0,0,0,35,0
23,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0274,15.4401,9.34511,75.2148,38.4566,1.75247,0.346272,38943,8354,8354,1.00708,1.3509,109.964,2943372,8569,117.514,31.13,399,109.995,4,109.901,10968789,35765.5,5914.65,26.2656,11.7505,10775.7,0.165373,117.514,3.31909,0,latest,7044,13027407,0,0,4,24,0
24,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0275,15.2804,10.1092,74.6104,36.1721,1.91006,0.338957,32676,6842,6842,1.00708,1.2919,103.239,3041729,6984,117.645,32.9148,403,103.255,3,103.192,12126593,32393.3,5609.29,25.6147,11.385,9757,0.173162,117.645,3.32001,0,latest,6614,13027917,0,0,3,22,0
25,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0275,16.0182,9.73433,74.2475,37.2254,1.55474,0.382429,33576,7319,7319,1.00708,1.31943,100.634,3055037,7404,117.794,31.4069,411,100.634,5,100.556,13183526,29835.4,5301.18,24.9921,10.9236,8986.93,0.177681,117.794,3.31986,0,latest,6445,12924121,0,0,5,17,0
26,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0276,15.9014,10.0321,74.0665,35.9791,2.1833,0.413725,31698,6837,6837,1.00708,1.22722,105.736,2850623,6886,117.683,32.263,407,105.751,2,105.704,11477135,34250.2,5703.93,26.2501,11.4747,10315.4,0.166537,117.683,3.3203,0,latest,6775,13054325,0,0,2,30,0
27,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0275,16.2524,9.1152,74.6324,37.0478,2.31471,0.396212,32090,6729,6729,1.00708,1.17246,101.164,2900440,6854,117.828,32.0337,354,101.164,1,101.18,13479824,29183.7,5210.75,24.9034,10.7737,8826.66,0.17855,117.828,3.30631,0,latest,6485,12755943,0,0,1,25,0
28,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0276,16.8653,8.80232,74.3324,39.3705,2.03561,0.426797,38289,8065,8065,1.00708,1.32148,100.696,3052713,8303,117.772,29.6443,373,100.727,3,100.665,15006180,26223.2,5020.98,24.2676,10.634,7897.76,0.191471,117.772,3.32033,0,latest,6452,12740740,0,0,3,46,0
29,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0276,16.5293,9.56799,73.9027,36.1196,2.19179,0.387544,30801,6668,6668,1.00708,1.30338,98.1061,2840770,6899,117.803,32.1919,381,98.1061,0,98.1217,13768369,28560.3,5219.38,24.8276,10.5278,8607.81,0.18275,117.803,3.31795,0,latest,6289,12811348,0,0,0,26,0
30,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0276,16.5778,9.13881,74.2834,36.7369,2.2901,0.420431,38237,7864,7864,1.00724,1.35673,108.84,2816810,8136,117.622,31.9465,382,108.84,2,108.825,11347262,34664.1,5808.89,26.4449,11.5498,10441.7,0.167576,117.622,3.31978,0,latest,6975,12941968,0,0,2,31,0
31,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0276,13.3472,3.71611,82.9367,69.4195,1.06212,0.221364,34036,7160,7160,1.00724,1.34445,106.812,2655944,7516,117.436,11.4274,380,106.828,2,106.796,8849635,44287.5,6883.37,28.5251,12.7064,13351.6,0.155425,117.436,3.31701,0,latest,6845,12982115,0,0,2,35,0
32,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0276,15.9495,9.19196,74.8586,37.5395,2.18718,0.357512,33270,7163,7163,1.00708,1.35594,100.712,2856923,7270,117.81,31.6662,405,100.712,3,100.68,10686246,36839,6115.17,26.9784,11.8991,11093,0.165997,117.81,3.32093,0,latest,6453,13049870,0,0,3,27,0
33,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0276,24.9753,9.12763,65.8971,32.413,2.36503,0.412564,33769,7031,7031,1.00708,1.39103,96.8579,2861263,7190,117.788,28.0342,321,96.8735,2,96.8267,12095487,32506.7,5664.85,25.7116,11.256,9795.23,0.174267,117.788,3.31863,0,latest,6206,13011403,0,0,2,21,0
34,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0277,22.9002,8.44978,68.65,33.8546,2.10152,0.384365,34211,7250,7250,1.00708,1.38489,103.489,2808836,7385,117.654,29.5309,415,103.489,1,103.473,13670530,28731.1,4827.58,24.7779,10.7976,8657.13,0.168026,117.654,3.31878,0,latest,6632,12707263,0,0,1,15,0
35,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0277,15.8029,9.81413,74.383,38.0807,1.85119,0.364044,32286,6940,6940,1.00708,1.34445,99.0422,2901050,6821,117.721,30.5102,335,99.0422,1,99.0422,12086586,32534,4665.15,25.792,11.3748,9797.72,0.143393,117.721,3.32057,0,latest,6348,12941408,0,0,1,23,0
36,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0277,19.0899,9.35814,71.552,34.8423,2.0656,0.372847,32614,7100,7100,1.00708,1.39308,96.265,3064679,7196,117.883,31.3474,392,96.265,2,96.2338,9918549,39708.4,5245.62,27.0015,12.059,11961,0.132104,117.883,3.31982,0,latest,6168,13063032,0,0,2,26,0
37,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0278,16.5404,10.2579,73.2017,35.3306,2.42299,0.398524,29909,6459,6459,1.00708,1.35295,96.5615,3056640,6647,117.937,32.1506,381,96.5771,4,96.4991,11171928,35247,4766.92,26.3668,11.6233,10620.7,0.135243,117.937,3.31869,0,latest,6185,12918497,0,0,4,40,0
38,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0278,16.7208,9.0077,74.2715,37.8663,2.49941,0.487033,38251,8443,8443,1.00708,1.46216,110.01,3102510,8667,117.433,30.7563,353,110.057,3,109.964,13451455,29153.2,4287.63,25.415,10.697,8781.74,0.147072,117.433,3.31975,0,latest,7048,12769995,0,0,3,21,0
39,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,14.6532,9.64028,75.7065,38.7165,1.74368,0.301819,33900,7406,7406,1.00708,1.4214,107.904,3160003,7472,117.555,31.1412,338,107.935,5,107.826,12524306,31351.8,4480.02,25.266,11.027,9445.92,0.142895,117.555,3.31909,0,latest,6911,13175164,0,0,5,34,0
40,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,15.8538,9.50961,74.6365,37.6015,2.17895,0.42276,36485,8004,8004,1.00724,1.49111,107.639,3262101,8222,117.533,31.3196,371,107.639,2,107.608,11016952,35616.1,4813.35,25.9107,11.4944,10732.9,0.135146,117.533,3.31841,0,latest,6897,13285962,0,0,2,31,0
41,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,14.5225,9.69122,75.7863,36.4601,1.67528,0.331801,29821,6631,6631,1.00708,1.38631,103.489,3262352,6633,117.576,33.3235,515,103.504,3,103.458,11046814,35562.2,4828.23,25.5944,11.3463,10709.3,0.135768,117.576,3.3207,0,latest,6631,13268399,0,0,3,20,0
42,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,23.7975,8.43706,67.7655,34.9099,1.63843,0.321287,35367,7647,7647,1.00724,1.37231,109.761,2968594,7747,117.533,27.7136,377,109.761,2,109.745,11301578,34725.9,4693.7,25.4299,11.2771,10466.2,0.135164,117.533,3.31791,0,latest,7034,13263078,0,0,2,31,0
43,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,16.2864,9.62796,74.0857,37.5821,2.53725,0.423711,34440,7603,7603,1.00755,1.37467,108.388,2855166,7783,117.482,30.8514,492,108.435,2,108.388,10310097,38063.5,4925.46,25.8917,11.6408,11466.1,0.129401,117.482,3.31965,0,latest,6947,13196471,0,0,2,37,0
44,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,13.869,8.7118,77.4192,42.933,1.81153,0.346535,32075,7093,7093,1.00708,1.33643,106.469,2971616,7265,117.522,29.2003,377,106.469,0,106.531,11110461,35336.7,4746.29,25.0017,11.2291,10641.4,0.134316,117.522,3.32068,0,latest,6828,12981380,0,0,0,28,0
45,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,20.2655,8.3361,71.3984,36.1193,2.08153,0.403542,37066,7793,7793,1.00724,1.38332,107.374,2911532,8013,117.455,29.8103,415,107.405,2,107.343,10938330,35856,4778.14,25.194,11.4119,10805.4,0.133259,117.455,3.31836,0,latest,6880,13159155,0,0,2,28,0
46,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,15.3882,9.70489,74.9069,36.5524,2.07847,0.377393,33630,7074,7074,1.0074,1.32116,110.26,2839175,7382,117.507,32.6206,402,110.26,3,110.245,10409103,37713,4962.1,25.6967,11.6349,11361.7,0.131575,117.507,3.31931,0,latest,7066,13340875,0,0,3,29,0
47,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0279,16.2105,9.15205,74.6374,36.5849,2.62011,0.455903,36290,7450,7450,1.00708,1.36711,108.887,2787350,8088,117.375,32.5457,423,108.887,1,108.903,12857379,30488,4386.97,23.9762,10.9146,9182.55,0.143892,117.375,3.32021,0,latest,6980,13008994,0,0,1,41,0
48,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.028,16.6145,8.51873,74.8668,39.0643,2.3704,0.380244,36127,7688,7688,1.00708,1.42927,105.923,2804177,7954,117.424,30.1982,325,105.923,4,105.892,14052564,27907,4128.07,23.5155,10.5628,8408.54,0.147922,117.424,3.31889,0,latest,6787,12969577,0,0,4,27,0
49,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.028,15.8409,8.81369,75.3454,40.1258,2.53113,0.468253,35516,7379,7379,1.00708,1.47097,105.876,3002681,7853,117.507,29.7026,552,105.876,5,105.814,12223340,32088.6,4477,24.7017,10.8964,9671.26,0.13952,117.507,3.31793,0,latest,6782,13082367,0,0,5,31,0
50,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.028,17.2793,8.84985,73.8709,37.5071,2.75222,0.534904,36623,7840,7840,1.00708,1.54508,107.327,2902471,8178,117.515,30.6852,348,107.311,0,107.327,11097994,35316.1,4758.79,25.1682,11.2814,10657.1,0.134748,117.515,3.31385,0,latest,6879,13158951,0,0,0,24,0
51,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,15.8156,9.57437,74.61,37.1617,2.47725,0.453102,31748,7013,7013,1.00708,1.46908,104.784,2806442,6952,117.585,31.5698,354,104.784,4,104.737,10768517,36453.9,4834.67,25.3597,11.5278,10989.2,0.132624,117.585,3.31726,0,latest,6713,13137967,0,0,4,30,0
52,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,18.3255,9.42977,72.2447,37.4673,1.82626,0.407407,35260,7500,7500,1.00708,1.48041,107.764,2917902,7775,117.617,29.4847,400,107.811,1,107.748,10581804,37128,4918.01,25.3507,11.5168,11185.7,0.132461,117.617,3.31924,0,latest,6906,13241255,0,0,1,29,0
53,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,16.681,9.82788,73.4911,36.2177,2.22567,0.43734,34157,7512,7512,1.00708,1.53611,107.093,2898112,7934,117.577,31.6263,386,107.108,0,107.093,9079597,43238.6,5493.54,28.8869,12.2014,13034.3,0.127052,117.577,3.3173,0,latest,6864,13049096,0,0,0,27,0
54,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,15.7451,9.81509,74.4398,36.1587,2.5754,0.501837,32545,6622,6622,1.00724,1.41731,110.557,2894873,7038,117.474,32.1726,385,110.572,0,110.557,8672859,45232.6,5664.48,28.3413,12.5894,13630.3,0.12523,117.474,3.31853,0,latest,7086,13053895,0,0,0,47,0
55,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,16.1314,9.74254,74.1261,37.3108,2.15628,0.398664,35270,7485,7485,1.00724,1.44091,106.578,2898928,7734,117.549,31.1657,339,106.594,2,106.562,9514658,41264.1,5368.28,26.4003,12.0131,12439.6,0.130096,117.549,3.31717,0,latest,6830,13190874,0,0,2,37,0
56,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,15.602,9.62127,74.7768,39.3306,2.33285,0.430062,33626,7301,7301,1.00708,1.46782,101.991,2890113,7489,117.49,29.7531,330,102.022,2,101.975,16602051,23635.8,3842.51,22.8375,9.76999,7117.94,0.162572,117.49,3.3206,0,latest,6536,12458691,0,0,2,17,0
57,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,16.7505,8.36428,74.8852,37.9474,2.27878,0.439379,37121,7821,7821,1.00708,1.54886,104.768,2889047,8018,117.611,31.3326,373,104.768,0,104.768,12191216,32230.2,4558.9,24.5768,10.8231,9709.35,0.141448,117.611,3.3195,0,latest,6715,12707965,0,0,0,22,0
58,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,15.0498,10.211,74.7392,38.9476,1.50898,0.317926,36441,7701,7701,1.00724,1.59607,106.703,2723757,7948,117.557,29.4485,406,106.703,1,106.687,11354942,34598.9,4743.28,25.3315,11.4686,10419.1,0.137093,117.557,3.32071,0,latest,6838,13046464,0,0,1,33,0
59,120,1,1,4,6,10,50,0.75,0,1,0,1,1000,0.1,53.0281,18.3455,9.15607,72.4984,35.2945,2.60389,0.469007,40161,8791,8791,1.00708,1.76459,107.187,2665945,8888,117.652,31.4067,438,107.187,1,107.187,9564330,41110,5335.31,26.4629,12.0738,12377.2,0.129781,117.652,3.32144,0,latest,6870,13078551,0,0,1,38,0
0,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0349,22.675,14.4448,62.8802,9.77654,2.0292,0.137929,12016596,35656,35655,1.00645,0.274272,44413,908390,2848756,2.69969,48.7225,419475,44413,3475693,0.109215,9,132963,43664.3,4121.44,558.667,204133,0.328395,2.69969,0.651355,0,latest,8,4,95278410,0,0,0,0
1,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0349,14.9973,9.03103,75.9717,39.6601,2.32446,0.197095,302439,28290,28291,1.00708,0.881511,965.771,1805745,66939,100.765,31.5246,2525,965.958,2,965.771,9991992,31840.2,5766.53,31.712,11.32,10147,0.181109,100.765,3.1379,0,latest,61899,9845345,0,0,2,18,0
2,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0349,96.0531,0.246679,3.70019,1.06262,0,0,0,2,2,1.00708,0.881196,0.0312042,2754445,0,119.925,2.46679,1,0.0312042,2,0,12691739,31776.4,5604.05,25.088,10.8732,9506.91,0.176359,119.925,3.34246,0,latest,0,12995043,0,0,2,19,0
3,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.035,90.8994,1.80736,7.29322,1.76483,0,0,0,2,2,1.00708,0.880881,0.0312042,2781307,0,119.926,5.2307,4,0.0312042,2,0,12857819,31368.3,5571.59,24.8312,10.8785,9419.77,0.177618,119.926,3.33005,0,latest,0,13242786,0,0,2,20,0
4,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.035,94.5483,0.905413,4.54633,1.04026,0,0,0,1,1,1.00708,0.880724,0.0156021,2768761,0,119.928,3.2749,3,0.0156021,1,0,12834089,31421.4,5586.68,24.8698,10.8816,9401.14,0.177798,119.928,3.3423,0,latest,0,13184743,0,0,1,18,0
5,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.035,21.0933,9.1333,69.7734,34.7596,2.15893,0.29381,27878,5575,5575,1.00708,0.816522,95.7658,2757727,6232,117.925,30.0457,335,95.797,1,95.7502,12760468,30843.2,5522.63,25.2305,10.9651,9278.12,0.179055,117.925,3.3243,0,latest,6137,12731824,0,0,1,30,0
6,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0351,78.6829,3.40272,17.9143,9.26741,0,0.0800641,302,69,69,1.00708,0.807396,0.405655,2836030,47,119.909,7.68615,1,0.405655,5,0.327644,11645390,34574.6,5859.6,25.6109,11.2801,10359.6,0.169477,119.909,3.33744,0,latest,21,13209293,0,0,5,23,0
7,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0351,100,0,0,0,0,0,0,0,0,1.00708,0.807396,0,2999624,0,119.922,0,0,0,0,0,13829670,29162.6,5265.33,24.3199,10.6174,8724.13,0.180551,119.922,3.34275,0,latest,0,13036350,0,0,0,20,0
8,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0351,89.0014,1.62506,9.37353,2.2845,0,0,0,2,2,1.00708,0.807081,0.0312042,2850990,0,119.922,6.7122,3,0.0312042,2,0,13658259,29528.7,5298.41,24.3977,10.6495,8835.37,0.179432,119.922,3.3421,0,latest,0,13030364,0,0,2,18,0
9,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0351,94.2654,0.90963,4.825,0.968954,0,0,0,1,1,1.00708,0.806924,0.0156021,2772666,0,119.924,3.61875,2,0.0156021,1,0,12545674,32153.2,5516.01,25.3739,10.825,9618.87,0.171554,119.924,3.34272,0,latest,0,12748625,0,0,1,19,0
10,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0351,20.1191,9.6943,70.1866,34.7359,2.56171,0.313714,24688,4936,4936,1.00708,0.795279,79.7112,2687390,5513,118.252,30.3483,292,79.7736,1,79.6956,12743874,30984.4,5450.94,25.5917,10.8049,9331.52,0.175925,118.252,3.32041,0,latest,5108,12626818,0,0,1,23,0
11,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0352,97.1804,0.638631,2.18099,0.67478,0,0,0,2,2,1.00708,0.794807,0.0312042,2760793,0,119.889,1.40981,1,0.0312042,2,0,10576787,38109.5,6158.45,26.2966,11.5026,11405,0.161599,119.889,3.34146,0,latest,0,13235513,0,0,2,25,0
12,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0352,94.8776,0.786713,4.33566,1.18881,0,0,0,1,1,1.00708,0.79465,0.0156021,2767340,0,119.915,2.93706,2,0.0156021,1,0,10665113,37805.3,6124.57,26.2965,11.506,11312.3,0.162003,119.915,3.34196,0,latest,0,13301323,0,0,1,25,0
13,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0352,87.1304,3.38226,9.48734,2.91427,0,0,0,4,4,1.00708,0.79402,0.0624084,2769017,0,119.922,6.12636,3,0.0624084,4,0,13045912,30906,5421.63,24.8204,10.6908,9245.71,0.175424,119.922,3.34273,0,latest,0,13188379,0,0,4,27,0
14,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0353,87.9634,2.20554,9.83107,2.69826,0,0,0,3,3,1.00708,0.793548,0.0468063,2767218,0,119.927,6.75739,2,0.0468063,3,0,13713044,29403.5,5257.77,24.3118,10.48,8797.1,0.178815,119.927,3.3424,0,latest,0,13147567,0,0,3,26,0
15,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0353,14.9709,8.8407,76.1884,40.6726,2.19491,0.307312,35255,6723,6723,1.00708,0.793234,111.883,2654486,7743,117.406,30.3558,327,111.898,2,111.852,13115717,29891.2,5364.95,25.3149,10.7677,9004.21,0.179483,117.406,3.31969,0,latest,7169,13075746,0,0,2,20,0
16,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0354,96.1163,0.96475,2.91899,1.03896,0,0,0,3,3,1.00708,0.792604,0.0468063,2770031,0,119.922,1.7316,1,0.0468063,3,0,12122805,33267.8,5567.71,27.9725,11.2727,9952.99,0.16736,119.922,3.34249,0,latest,0,12916773,0,0,3,20,0
17,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0354,85.9353,3.04617,11.0186,2.95098,0,0,0,3,3,1.00708,0.792132,0.0468063,2790669,0,119.928,7.49643,3,0.0468063,3,0,12923875,31210,5325.3,27.3907,10.9203,9334.16,0.170628,119.928,3.34364,0,latest,0,12757371,0,0,3,13,0
18,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0354,100,0,0,0,0,0,0,0,0,1.00708,0.792132,0,2771383,0,119.927,0,0,0,0,0,12864143,31344.2,5354.82,27.5617,11.0004,9379.28,0.170839,119.927,3.34185,0,latest,0,12666268,0,0,0,26,0
19,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0354,100,0,0,0,0,0,0,0,0,1.00708,0.792132,0,2773881,0,119.922,0,0,0,0,0,12850057,31379.6,5354.05,27.5341,10.9919,9389.12,0.170622,119.922,3.34213,0,latest,0,12659524,0,0,0,18,0
20,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0354,16.2209,9.08098,74.6981,39.3947,2.12746,0.302241,37305,7024,7024,1.00708,0.885917,109.184,2662583,8278,117.452,30.1594,330,109.199,2,109.152,13252008,29594.3,5239.48,26.8502,10.9278,8914.28,0.177044,117.452,3.31987,0,latest,6996,12548173,0,0,2,25,0
21,120,1,1,4,6,10,50,0.75,0,1,0,1,5000,0.1,53.0355,98.0779,0.392008,1.5301,0.657562,0,0,0,2,2,1.00708,0.885602,0.0312042,2762914,0,119.929,0.796662,0,0.0312042,2,0,21855073,18443,4178.16,22.6047,9.41078,5517.2,0.226544,119.929,3.34282,0,latest,0,12029152,0,0,2,1,0
