t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
78,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2275064,0,119.829,0,0,0,0,0,98640031,3378.98,1819.44,24.42,11.3166,1221.1,0.538457,119.829,2.76717,0,latest,0,5512,0,0,0,0,0
79,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2275884,0,119.825,0,0,0,0,0,98593199,3379.87,1818.98,24.4093,11.3299,1221.48,0.538181,119.825,2.76703,0,latest,0,5513,0,0,0,0,0
80,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2284662,0,119.821,0,0,0,0,0,99200893,3359.73,1805.33,24.2086,11.3345,1214.16,0.537343,119.821,2.76713,0,latest,0,5562,0,0,0,0,0
81,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2269414,0,119.828,0,0,0,0,0,98614715,3380,1816.18,24.3562,11.405,1221.34,0.537331,119.828,2.76745,0,latest,0,5599,0,0,0,0,0
82,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2275796,0,119.822,0,0,0,1,0,98619899,3379.05,1817.41,24.4581,11.4234,1221.13,0.537847,119.822,2.76715,0,latest,0,5490,0,0,1,0,0
83,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2274564,0,119.822,0,0,0,0,0,98604969,3378.42,1818.08,24.5041,11.4337,1221.17,0.538147,119.822,2.76654,0,latest,0,5587,0,0,0,0,0
84,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2274937,0,119.828,0,0,0,1,0,98644740,3377.94,1818.23,24.5167,11.4362,1221.12,0.538266,119.828,2.76625,0,latest,0,5575,0,0,1,0,0
85,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2282152,0,119.826,0,0,0,0,0,99028189,3366.81,1813.1,24.4786,11.4075,1216.43,0.538522,119.826,2.76779,0,latest,0,5695,0,0,0,0,0
86,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2271832,0,119.823,0,0,0,0,0,98590025,3378.86,1819.3,24.5656,11.4469,1221.7,0.538436,119.823,2.76569,0,latest,0,5477,0,0,0,0,0
87,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2273999,0,119.816,0,0,0,0,0,98751061,3371.84,1819.62,24.5173,11.4449,1219.47,0.539651,119.816,2.765,0,latest,0,5532,0,0,0,0,0
88,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2273585,0,119.824,0,0,0,0,0,98812444,3369.61,1819.61,24.5026,11.4432,1218.73,0.540006,119.824,2.76485,0,latest,0,5530,0,0,0,0,0
89,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2281035,0,119.821,0,0,0,0,0,99162709,3359.33,1814.93,24.384,11.4031,1214.72,0.540266,119.821,2.76552,0,latest,0,5554,0,0,0,0,0
90,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2276882,0,119.825,0,0,0,0,0,99048406,3365.72,1819.85,24.3251,11.411,1215.96,0.540703,119.825,2.76794,0,latest,0,5664,0,0,0,0,0
91,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2272044,0,119.822,0,0,0,0,0,98723703,3371.91,1819.52,24.3324,11.4099,1220.1,0.539611,119.822,2.76363,0,latest,0,5714,0,0,0,0,0
92,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2277196,0,119.823,0,0,0,1,0,98959315,3359.4,1823.87,24.3977,11.305,1216.95,0.542915,119.823,2.76051,0,latest,0,5419,0,0,1,0,0
93,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.143,100,0,0,0,0,0,0,0,0,18.3499,0,0,2274352,0,119.822,0,0,0,0,0,99022186,3362.85,1825.2,24.4246,11.2827,1216.17,0.542755,119.822,2.76511,0,latest,0,5411,0,0,0,0,0
94,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3499,0,0,2276743,0,119.826,0,0,0,1,0,99109227,3363.67,1824.86,24.5104,11.2816,1215.38,0.54252,119.826,2.76759,0,latest,0,5470,0,0,1,0,0
95,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3499,0,0,2274541,0,119.824,0,0,0,1,0,99087624,3361.84,1823.86,24.6792,11.2756,1215.65,0.542519,119.824,2.76546,0,latest,0,5545,0,0,1,0,0
96,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3499,0,0,2270988,0,119.824,0,0,0,0,0,98978890,3363.49,1823.81,24.683,11.2762,1216.97,0.542237,119.824,2.76382,0,latest,0,5500,0,0,0,0,0
97,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3499,0,0,2291706,0,119.828,0,0,0,1,0,100000944,3330.69,1806.91,24.4311,11.2222,1204.62,0.542502,119.828,2.76492,0,latest,0,5525,0,0,1,0,0
98,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3499,0,0,2274145,0,119.827,0,0,0,0,0,99235826,3355.15,1821.74,24.6263,11.3215,1213.91,0.542969,119.827,2.76392,0,latest,0,5591,0,0,0,0,0
99,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2278104,0,119.829,0,0,0,2,0,99362653,3356.06,1820.66,24.5114,11.315,1212.26,0.542499,119.829,2.76844,0,latest,0,5584,0,0,2,0,0
100,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2286044,0,119.83,0,0,0,0,0,99762958,3338.47,1810.43,24.3213,11.2936,1211.85,0.542292,119.83,2.75485,0,latest,0,5568,0,0,0,0,0
101,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2274544,0,119.824,0,0,0,0,0,99171273,3357.16,1819.16,24.3496,11.3078,1214.45,0.541875,119.824,2.76433,0,latest,0,5689,0,0,0,0,0
102,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2269052,0,119.818,0,0,0,1,0,99173097,3357.16,1822.39,24.1697,11.3371,1214.07,0.542838,119.818,2.76522,0,latest,0,5497,0,0,1,0,0
103,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2299112,0,119.826,0,0,0,0,0,100287955,3322.81,1803.79,23.9008,11.2198,1201.14,0.542851,119.826,2.76639,0,latest,0,5612,0,0,0,0,0
104,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2314231,0,119.83,0,0,0,0,0,100928998,3304.05,1797.78,23.7748,11.1451,1193.54,0.544114,119.83,2.76827,0,latest,0,5638,0,0,0,0,0
105,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2274020,0,119.825,0,0,0,1,0,99116574,3359.41,1830.76,24.1667,11.3121,1215.19,0.544965,119.825,2.76452,0,latest,0,5555,0,0,1,0,0
106,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2273974,0,119.824,0,0,0,0,0,99102877,3359.15,1830.65,24.1702,11.3118,1215.23,0.544974,119.824,2.76421,0,latest,0,5491,0,0,0,0,0
107,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2269470,0,119.829,0,0,0,0,0,99275290,3354.06,1828.98,24.3405,11.345,1213.17,0.545303,119.829,2.76471,0,latest,0,5445,0,0,0,0,0
108,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2291921,0,119.831,0,0,0,0,0,100038021,3333.1,1817.19,24.1797,11.2704,1204.18,0.545197,119.831,2.76795,0,latest,0,5587,0,0,0,0,0
109,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2284480,0,119.827,0,0,0,1,0,99733896,3339.99,1820,24.2957,11.2938,1207.82,0.544914,119.827,2.76531,0,latest,0,5676,0,0,1,0,0
110,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2272438,0,119.822,0,0,0,0,0,99204567,3354.48,1826.86,24.4427,11.3399,1214.05,0.544603,119.822,2.76305,0,latest,0,5394,0,0,0,0,0
111,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2271473,0,119.827,0,0,0,0,0,99144072,3354.93,1826.83,24.442,11.3389,1214.76,0.54452,119.827,2.76181,0,latest,0,5517,0,0,0,0,0
112,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2284036,0,119.827,0,0,0,2,0,99899472,3332.88,1814.99,24.262,11.2516,1205.86,0.544572,119.827,2.76391,0,latest,0,5560,0,0,2,0,0
113,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2283978,0,119.832,0,0,0,0,0,99914671,3337.13,1817.61,24.2944,11.2681,1205.69,0.544664,119.832,2.76783,0,latest,0,5642,0,0,0,0,0
114,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2290672,0,119.825,0,0,0,1,0,100070979,3324.48,1810.38,24.0705,11.2077,1203.62,0.544561,119.825,2.76207,0,latest,0,5609,0,0,1,0,0
115,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2281180,0,119.827,0,0,0,0,0,99657808,3337.11,1816.94,24.0798,11.2381,1208.71,0.544465,119.827,2.76089,0,latest,0,5373,0,0,0,0,0
116,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2270042,0,119.826,0,0,0,2,0,99160664,3353.59,1824.07,24.187,11.2967,1214.65,0.543915,119.826,2.76094,0,latest,0,5625,0,0,2,0,0
117,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2277524,0,119.831,0,0,0,0,0,99410715,3352.31,1815.92,24.1429,11.3141,1211.8,0.541693,119.831,2.76637,0,latest,0,5634,0,0,0,0,0
118,120,1,1,4,6,201,150,0.1,0,1,0,10,2500,1,159.144,100,0,0,0,0,0,0,0,0,18.3498,0,0,2268542,0,119.824,0,0,0,1,0,99248702,3355.4,1818.08,24.1757,11.3278,1213.53,0.541838,119.824,2.76498,0,latest,0,5643,0,0,1,0,0
0,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,8679538,0,1.48593,0,0,0,10428912,0,80,4306.82,2019.74,107.425,22.275,6725.25,0.468962,1.48593,0.640396,0,latest,0,0,954105,0,0,0,0
1,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2653566,0,118.993,0,0,0,0,0,77110524,2866.42,2129.07,29.475,11.9558,1552.85,0.742764,118.993,1.84592,0,latest,0,3614,0,0,0,0,0
2,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2452968,0,119.832,0,0,0,0,0,90036379,3253.6,2117.71,28.3958,11.8513,1337.93,0.650881,119.832,2.43182,0,latest,0,4534,0,0,0,0,0
3,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2260952,0,119.827,0,0,0,0,0,95409507,3461.19,2088.96,28.1176,11.7831,1262.43,0.60354,119.827,2.74168,0,latest,0,5012,0,0,0,0,0
4,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2265151,0,119.831,0,0,0,0,0,95942827,3443.74,2058.66,27.9425,11.6996,1255.5,0.597798,119.831,2.74293,0,latest,0,5040,0,0,0,0,0
5,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2254067,0,119.822,0,0,0,0,0,95413585,3460.7,2065.03,28.081,11.7626,1262.23,0.596707,119.822,2.74175,0,latest,0,5125,0,0,0,0,0
6,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2259967,0,119.825,0,0,0,0,0,96286169,3435.88,2008.11,27.826,11.7021,1250.78,0.584453,119.825,2.74699,0,latest,0,5234,0,0,0,0,0
7,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2257225,0,119.833,0,0,0,0,0,96339188,3435.34,2008.83,27.8264,11.7061,1250,0.584755,119.833,2.74827,0,latest,0,5125,0,0,0,0,0
8,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2261288,0,119.828,0,0,0,0,0,96774195,3425.31,1975.17,27.5025,11.6904,1244.78,0.576639,119.828,2.75174,0,latest,0,5276,0,0,0,0,0
9,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2282909,0,119.827,0,0,0,0,0,97889263,3389.34,1937.24,27.0674,11.5924,1230.55,0.571568,119.827,2.75433,0,latest,0,5318,0,0,0,0,0
10,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2285540,0,119.817,0,0,0,0,0,98005284,3384.75,1928.18,26.9454,11.5608,1228.99,0.569667,119.817,2.7541,0,latest,0,5365,0,0,0,0,0
11,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2271995,0,119.821,0,0,0,0,0,97676492,3411.41,1895.21,26.5305,11.5767,1233.03,0.55555,119.821,2.7667,0,latest,0,5244,0,0,0,0,0
12,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2276807,0,119.827,0,0,0,0,0,97773032,3407.72,1893.93,26.516,11.567,1231.96,0.555776,119.827,2.76608,0,latest,0,5267,0,0,0,0,0
13,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2277497,0,119.805,0,0,0,0,0,98074973,3396.98,1860.47,26.0381,11.5017,1227.88,0.547684,119.805,2.76654,0,latest,0,5464,0,0,0,0,0
14,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2284519,0,119.816,0,0,0,0,0,98473378,3385.17,1839.66,25.7531,11.4561,1223.08,0.543447,119.816,2.76775,0,latest,0,5485,0,0,0,0,0
15,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2293149,0,119.82,0,0,0,0,0,98846429,3373.18,1829.52,25.5392,11.4056,1218.58,0.542374,119.82,2.76811,0,latest,0,5610,0,0,0,0,0
16,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2284755,0,119.829,0,0,0,0,0,98718640,3380.57,1819.71,25.0819,11.3727,1220.11,0.538284,119.829,2.77071,0,latest,0,5455,0,0,0,0,0
17,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2283291,0,119.827,0,0,0,0,0,98688374,3379.63,1819.62,25.0821,11.3711,1220.28,0.538409,119.827,2.76956,0,latest,0,5556,0,0,0,0,0
18,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2275003,0,119.826,0,0,0,0,0,98751828,3378.42,1821.86,25.1637,11.3304,1219.59,0.539265,119.826,2.77013,0,latest,0,5391,0,0,0,0,0
19,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2298650,0,119.824,0,0,0,0,0,99455980,3353.88,1810.52,25.0239,11.2306,1211.1,0.539829,119.824,2.76928,0,latest,0,5557,0,0,0,0,0
20,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2298290,0,119.832,0,0,0,0,0,99371303,3363.2,1814.07,25.124,11.2693,1214.59,0.539388,119.832,2.769,0,latest,0,5455,0,0,0,0,0
21,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2282593,0,119.83,0,0,0,0,0,98664440,3379.73,1820.44,25.3588,11.3399,1220.86,0.538634,119.83,2.76832,0,latest,0,5484,0,0,0,0,0
22,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2283313,0,119.827,0,0,0,0,0,98682497,3379.94,1820.4,25.3653,11.34,1220.71,0.538588,119.827,2.76882,0,latest,0,5468,0,0,0,0,0
23,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2309914,0,119.826,0,0,0,0,0,99822810,3344.44,1797.44,25.0163,11.2205,1206.7,0.53744,119.826,2.77157,0,latest,0,5587,0,0,0,0,0
24,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2294042,0,119.828,0,0,0,0,0,99016114,3373.15,1810.53,25.1938,11.3164,1216.53,0.536748,119.828,2.77277,0,latest,0,5599,0,0,0,0,0
25,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2284627,0,119.825,0,0,0,0,0,98666872,3382.08,1817.33,25.2061,11.3672,1220.73,0.537342,119.825,2.77053,0,latest,0,5539,0,0,0,0,0
26,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2282247,0,119.829,0,0,0,0,0,98559796,3383.36,1815.77,25.0442,11.3817,1221.97,0.536676,119.829,2.76878,0,latest,0,5525,0,0,0,0,0
27,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2283231,0,119.828,0,0,0,0,0,98659048,3382.08,1815.78,25.0423,11.3746,1220.74,0.536885,119.828,2.77051,0,latest,0,5419,0,0,0,0,0
28,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2288581,0,119.827,0,0,0,0,0,98888268,3372.56,1814.78,24.716,11.371,1218.1,0.5381,119.827,2.76871,0,latest,0,5502,0,0,0,0,0
29,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2276367,0,119.831,0,0,0,0,0,98552855,3382.87,1820.33,24.7377,11.4127,1222.18,0.538102,119.831,2.76789,0,latest,0,5332,0,0,0,0,0
30,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2288639,0,119.808,0,0,0,0,0,99110346,3366.51,1812.47,24.6202,11.3429,1214.85,0.538382,119.808,2.77113,0,latest,0,5485,0,0,0,0,0
31,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2279045,0,119.826,0,0,0,0,0,98426652,3385.18,1824.3,24.7755,11.3811,1223.52,0.538908,119.826,2.76676,0,latest,0,5473,0,0,0,0,0
32,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2281387,0,119.824,0,0,0,0,0,98490929,3384.39,1824.35,24.7775,11.3854,1222.57,0.539048,119.824,2.76825,0,latest,0,5439,0,0,0,0,0
33,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2281421,0,119.824,0,0,0,0,0,98479110,3385.01,1822.28,24.9721,11.4193,1223.1,0.538338,119.824,2.76757,0,latest,0,5420,0,0,0,0,0
34,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2299725,0,119.805,0,0,0,0,0,99397274,3373.57,1816.31,24.902,11.384,1218.83,0.538395,119.805,2.76787,0,latest,0,5468,0,0,0,0,0
35,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2304097,0,119.827,0,0,0,0,0,99606951,3347.85,1802.07,24.7595,11.3171,1209.31,0.538277,119.827,2.76839,0,latest,0,5627,0,0,0,0,0
36,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2278952,0,119.817,0,0,0,0,0,98459338,3382.66,1820.32,25.0786,11.4531,1223.15,0.538131,119.817,2.76553,0,latest,0,5495,0,0,0,0,0
37,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2279280,0,119.789,0,0,0,0,0,98506977,3380.37,1820.02,25.0773,11.4481,1222.16,0.538408,119.789,2.76591,0,latest,0,5445,0,0,0,0,0
38,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2284101,0,119.803,0,0,0,0,0,98632288,3377.44,1815.07,24.9725,11.4122,1220.86,0.537412,119.803,2.76644,0,latest,0,5616,0,0,0,0,0
39,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2281686,0,119.817,0,0,0,0,0,98519472,3383.67,1818.53,25.0171,11.4314,1222.34,0.537443,119.817,2.76819,0,latest,0,5466,0,0,0,0,0
40,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2275915,0,119.827,0,0,0,0,0,98379128,3387.78,1817.7,24.8876,11.4001,1224.2,0.536545,119.827,2.76734,0,latest,0,5473,0,0,0,0,0
41,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2281024,0,119.82,0,0,0,0,0,98208230,3393.99,1816.95,24.7903,11.3876,1226.45,0.535344,119.82,2.76733,0,latest,0,5357,0,0,0,0,0
42,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2281334,0,119.82,0,0,0,0,0,98238609,3392.75,1817.25,24.7866,11.3884,1226.11,0.535627,119.82,2.76708,0,latest,0,5588,0,0,0,0,0
43,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2290063,0,119.826,0,0,0,0,0,98626426,3380.64,1815.67,24.6576,11.301,1221.33,0.53708,119.826,2.768,0,latest,0,5428,0,0,0,0,0
44,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2296397,0,119.825,0,0,0,0,0,99312820,3359.92,1806.66,24.5114,11.2197,1212.83,0.53771,119.825,2.77032,0,latest,0,5535,0,0,0,0,0
45,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2315231,0,119.828,0,0,0,0,0,99996573,3349.32,1799.49,24.6657,11.1454,1204.68,0.537269,119.828,2.78025,0,latest,0,5746,0,0,0,0,0
46,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2283729,0,119.809,0,0,0,0,0,98643110,3380.1,1813.95,25.0458,11.312,1220.95,0.536656,119.809,2.76843,0,latest,0,5547,0,0,0,0,0
47,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2302326,0,119.825,0,0,0,0,0,99165186,3363.11,1805.31,24.9606,11.2731,1214.66,0.536797,119.825,2.76877,0,latest,0,5525,0,0,0,0,0
48,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2298202,0,119.826,0,0,0,0,0,98991774,3377.19,1811.58,25.2489,11.3885,1219.2,0.536417,119.826,2.76999,0,latest,0,5525,0,0,0,0,0
49,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2298800,0,119.827,0,0,0,0,0,99039706,3368.22,1806.99,25.1847,11.3605,1216.23,0.536483,119.827,2.76939,0,latest,0,5571,0,0,0,0,0
50,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2289587,0,119.815,0,0,0,0,0,98671017,3378.6,1809.46,25.3341,11.4664,1220.55,0.535565,119.815,2.76809,0,latest,0,5447,0,0,0,0,0
51,120,1,1,4,6,202,150,0.1,0,0,0,10,2500,1,159.133,100,0,0,0,0,0,0,0,0,18.7597,0,0,2280357,0,119.819,0,0,0,0,0,98257538,3392.79,1816.17,25.4729,11.542,1225.74,0.535303,119.819,2.76796,0,latest,0,5548,0,0,0,0,0
