t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,c_backoff_strategy,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
27,160,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,2134791,0,124.951,0,0,0,0,0,4308982,97577.2,9808.54,33.3159,20.9307,29207.7,0.100521,124.951,3.3408,0,latest,0,12133068,0,0,0,0,0
28,160,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,2275845,0,124.763,0,0,0,0,0,4343017,96687.2,9688.34,32.9966,20.9434,28935.7,0.100203,124.763,3.34145,0,latest,0,12001264,0,0,0,0,0
29,160,1,1,4,6,201,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,2054636,0,125.082,0,0,0,0,0,4007865,105307,10161.5,33.3021,22.8686,31407.9,0.0964936,125.082,3.3529,0,latest,0,11216856,0,0,0,0,0
0,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,18390254,0,2.44069,0,0,0,288552,0,721,368.172,248.914,20.3467,8.01526,2658.58,0.676081,2.44069,0.138485,0,latest,0,0,0,0,0,0,0
1,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,2339925,0,122.574,0,0,0,0,0,4647132,49457.8,6698.31,28.4893,14.5856,26619.8,0.135435,122.574,1.85793,0,latest,0,7930271,0,0,0,18,0
2,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.741,0,0,2444405,0,124.534,0,0,0,0,0,4797917,52328.4,6875.35,28.0787,14.7632,26159.1,0.131389,124.534,2.00039,0,latest,0,8512540,0,0,0,10,0
3,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.403,100,0,0,0,0,0,0,0,0,97.741,0,0,2357942,0,124.653,0,0,0,3,0,5597336,69405.5,7751.36,29.5655,16.5829,22428,0.111682,124.653,3.09459,0,latest,0,11696978,0,0,3,22,0
4,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40305,100,0,0,0,0,0,0,0,0,97.741,0,0,2374498,0,124.632,0,0,0,3,0,6759516,62001.9,6963.57,28.3703,15.3525,18557.3,0.112312,124.632,3.3411,0,latest,0,11692964,0,0,3,11,0
5,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40305,100,0,0,0,0,0,0,0,0,97.741,0,0,2398879,0,124.579,0,0,0,0,0,8034634,52151.9,6157.86,26.8405,13.6251,15614.1,0.118075,124.579,3.34005,0,latest,0,11307051,0,0,0,1,0
6,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40305,100,0,0,0,0,0,0,0,0,97.741,0,0,2497241,0,124.463,0,0,0,0,0,5329450,78569.9,8202.97,30.8648,18.6423,23505.4,0.104403,124.463,3.34264,0,latest,0,11560451,0,0,0,19,0
7,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40305,100,0,0,0,0,0,0,0,0,97.741,0,0,2481389,0,124.518,0,0,0,0,0,5216052,80337.1,8251.14,30.6255,18.9712,24038.7,0.102706,124.518,3.34199,0,latest,0,11398188,0,0,0,16,0
8,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40305,100,0,0,0,0,0,0,0,0,97.741,0,0,2447948,0,124.537,0,0,0,0,0,5025268,83392.1,8451.15,30.9997,19.6325,24955.5,0.101342,124.537,3.34163,0,latest,0,11082386,0,0,0,11,0
9,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40306,100,0,0,0,0,0,0,0,0,97.741,0,0,2419675,0,124.579,0,0,0,1,0,5278781,79393.1,8293.57,30.9935,18.5614,23741.3,0.104462,124.579,3.3441,0,latest,0,11799122,0,0,1,10,0
10,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40311,100,0,0,0,0,0,0,0,0,97.7409,0,0,2378204,0,124.612,0,0,0,3,0,5684396,73777.6,8062.23,31.2371,17.0528,22077.9,0.109278,124.612,3.34169,0,latest,0,12873605,0,0,3,24,0
11,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40318,100,0,0,0,0,0,0,0,0,97.7409,0,0,2423119,0,124.56,0,0,0,5,0,5661672,74037.7,8031.36,32.0912,17.106,22154.5,0.108477,124.56,3.34188,0,latest,0,12517036,0,0,5,11,0
12,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40318,100,0,0,0,0,0,0,0,0,97.7409,0,0,2390781,0,124.614,0,0,0,0,0,5323545,78765.3,8132.58,32.012,18.4267,23574.2,0.103251,124.614,3.34116,0,latest,0,11394254,0,0,0,17,0
13,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40323,100,0,0,0,0,0,0,0,0,97.7409,0,0,2428079,0,124.55,0,0,0,3,0,5526204,75865.5,8016.41,32.1757,17.8957,22699.9,0.105666,124.55,3.34211,0,latest,0,12083017,0,0,3,13,0
14,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40323,100,0,0,0,0,0,0,0,0,97.7409,0,0,2376198,0,124.635,0,0,0,0,0,5297273,79185.1,8291.58,32.7642,18.772,23694.9,0.104711,124.635,3.34186,0,latest,0,12076860,0,0,0,0,0
15,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40326,100,0,0,0,0,0,0,0,0,97.7409,0,0,2438556,0,124.538,0,0,0,2,0,4855948,86308.8,8747.71,33.0213,20.2839,25821.8,0.101354,124.538,3.34248,0,latest,0,11309282,0,0,2,1,0
16,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40331,100,0,0,0,0,0,0,0,0,97.7408,0,0,2425261,0,124.553,0,0,0,3,0,5070990,82594,8682.32,31.6391,19.3659,24713.2,0.10512,124.553,3.3421,0,latest,0,11406241,0,0,3,22,0
17,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40332,100,0,0,0,0,0,0,0,0,97.7408,0,0,2422982,0,124.556,0,0,0,1,0,6626042,63210.6,6944.94,28.3874,16.1386,18929.7,0.10987,124.556,3.33923,0,latest,0,10519725,0,0,1,5,0
18,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40332,100,0,0,0,0,0,0,0,0,97.7408,0,0,2423447,0,124.569,0,0,0,0,0,6747157,62115.7,6769.37,27.9668,15.9075,18576.7,0.10898,124.569,3.34374,0,latest,0,9945710,0,0,0,0,0
19,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40332,100,0,0,0,0,0,0,0,0,97.7408,0,0,2432908,0,124.544,0,0,0,0,0,7630149,54912.8,6456.74,28.0669,14.0539,16424.1,0.117582,124.544,3.34343,0,latest,0,11335834,0,0,0,0,0
20,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40332,100,0,0,0,0,0,0,0,0,97.7408,0,0,2352288,0,124.657,0,0,0,0,0,6779790,61838,7009.16,28.9201,15.3711,18499.7,0.113347,124.657,3.34264,0,latest,0,11265103,0,0,0,8,0
21,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40332,100,0,0,0,0,0,0,0,0,97.7408,0,0,2470431,0,124.505,0,0,0,0,0,4341089,96496.8,9767.24,33.1384,21.4838,28876.3,0.101218,124.505,3.34174,0,latest,0,11225009,0,0,0,18,0
22,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40334,100,0,0,0,0,0,0,0,0,97.7408,0,0,2478995,0,124.487,0,0,0,1,0,4834383,86608.4,9131.06,32.4195,19.545,25921.4,0.105429,124.487,3.34119,0,latest,0,11856746,0,0,1,21,0
23,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40335,100,0,0,0,0,0,0,0,0,97.7408,0,0,2418812,0,124.567,0,0,0,1,0,5755286,72841.1,7936.09,30.1855,17.2887,21797.1,0.108951,124.567,3.34179,0,latest,0,12042380,0,0,1,22,0
24,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40335,100,0,0,0,0,0,0,0,0,97.7408,0,0,2348343,0,124.672,0,0,0,0,0,5202991,80625.6,8263.62,30.3535,19.3594,24132.6,0.102494,124.672,3.34094,0,latest,0,10844671,0,0,0,13,0
25,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40335,100,0,0,0,0,0,0,0,0,97.7408,0,0,2408854,0,124.576,0,0,0,0,0,5081594,82491.8,8536.74,31.2884,19.0666,24684.8,0.103486,124.576,3.3418,0,latest,0,11547224,0,0,0,20,0
26,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40337,100,0,0,0,0,0,0,0,0,97.7408,0,0,2414264,0,124.571,0,0,0,1,0,5650336,74189.6,7825.61,30.4152,17.4978,22199.9,0.105481,124.571,3.34189,0,latest,0,12167298,0,0,1,12,0
27,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40338,100,0,0,0,0,0,0,0,0,97.7408,0,0,2401119,0,124.61,0,0,0,1,0,6363424,65910.3,7322.55,29.787,15.7164,19719.7,0.111099,124.61,3.34236,0,latest,0,13345465,0,0,1,18,0
28,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.40338,100,0,0,0,0,0,0,0,0,97.7408,0,0,2397617,0,124.64,0,0,0,0,0,6010087,70288.4,7501.39,29.7012,16.5765,20886.9,0.106723,124.64,3.36519,0,latest,0,12480639,0,0,0,19,0
29,160,1,1,4,6,201,4,0.8,0,1,0,0,1,5000,0.1,4.4034,100,0,0,0,0,0,0,0,0,97.7408,0,0,2427223,0,124.594,0,0,0,1,0,5511877,76042.3,7846.39,30.0814,17.8202,22764.2,0.103185,124.594,3.34044,0,latest,0,11846694,0,0,1,18,0
0,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,19185407,0,2.81342,0,0,0,288552,0,1007,338.45,339.998,34.3823,7.87984,2415.92,1.00457,2.81342,0.140091,0,latest,0,4,0,0,0,0,0
1,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2282543,0,124.007,0,0,0,0,0,4553284,51067.8,6841.08,30.9588,14.4632,27469.5,0.133961,124.007,1.85907,0,latest,0,7986618,0,0,0,0,0
2,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2221418,0,124.809,0,0,0,0,0,4721897,52459,6932.66,30.4987,14.3803,26638.7,0.132154,124.809,1.96928,0,latest,0,8602937,0,0,0,0,0
3,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2346861,0,124.71,0,0,0,0,0,5235606,74510,8067.9,30.0262,17.5369,23982.5,0.108279,124.71,3.10685,0,latest,0,11081691,0,0,0,0,0
4,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2185523,0,124.895,0,0,0,0,0,5627330,74681.2,8096.4,30.1735,16.9596,22345.8,0.108413,124.895,3.34207,0,latest,0,12328137,0,0,0,0,0
5,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2192839,0,124.872,0,0,0,0,0,5409246,77652.3,8239.56,30.2499,17.6746,23238,0.106108,124.872,3.34161,0,latest,0,11863564,0,0,0,0,0
6,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2202999,0,124.878,0,0,0,0,0,5452377,77066.3,8270.24,31.1622,17.6289,23061.1,0.107313,124.878,3.34184,0,latest,0,12577630,0,0,0,0,0
7,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2179345,0,124.917,0,0,0,0,0,5395302,77906.4,8313.97,31.2131,17.8671,23311.2,0.106718,124.917,3.34201,0,latest,0,12478347,0,0,0,0,0
8,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2133639,0,124.971,0,0,0,0,0,5653928,74378.8,8138.28,31.1511,17.0111,22252.3,0.109417,124.971,3.34253,0,latest,0,13018003,0,0,0,0,0
9,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2153939,0,124.972,0,0,0,0,0,5245913,80179.3,8356.79,30.809,18.4497,23984.2,0.104226,124.972,3.34301,0,latest,0,12047443,0,0,0,0,0
10,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2076223,0,125.055,0,0,0,0,0,5403347,77883.1,8327.09,31.2187,17.7755,23310,0.106918,125.055,3.34119,0,latest,0,12608707,0,0,0,0,0
11,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2112636,0,124.997,0,0,0,0,0,5087717,82662,8751.87,32.0195,18.667,24745.2,0.105875,124.997,3.34052,0,latest,0,12543641,0,0,0,0,0
12,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2240728,0,124.828,0,0,0,0,0,4803224,87453.7,8909.38,31.8101,20.079,26171,0.101875,124.828,3.34163,0,latest,0,11553576,0,0,0,0,0
13,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2407164,0,124.59,0,0,0,0,0,5229435,80187.2,8601.48,31.8373,18.1779,23991.5,0.107267,124.59,3.34232,0,latest,0,12739653,0,0,0,0,0
14,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2439485,0,124.553,0,0,0,0,0,5031178,83311,8748.12,31.9366,19.0004,24930,0.105006,124.553,3.3418,0,latest,0,12247710,0,0,0,0,0
15,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2434043,0,124.545,0,0,0,0,0,5290295,79211.5,8658.95,32.2284,17.8812,23693.5,0.109314,124.545,3.34318,0,latest,0,13029504,0,0,0,0,0
16,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2429312,0,124.57,0,0,0,0,0,4550864,92116.8,9666.92,33.2147,20.4129,27557.8,0.104942,124.57,3.34267,0,latest,0,11762385,0,0,0,0,0
17,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2396045,0,124.641,0,0,0,0,0,4650150,90193.1,9634.7,33.4633,19.7644,26984.1,0.106823,124.641,3.34246,0,latest,0,12189890,0,0,0,0,0
18,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2450748,0,124.578,0,0,0,0,0,4151382,100940,10165.7,33.7817,22.3906,30194.2,0.10071,124.578,3.34302,0,latest,0,10897563,0,0,0,0,0
19,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2400849,0,124.626,0,0,0,0,0,4521459,92701.2,9737.3,33.4617,20.5246,27737.5,0.10504,124.626,3.34209,0,latest,0,11738985,0,0,0,0,0
20,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2507840,0,124.53,0,0,0,0,0,4697638,90195.1,9610.08,33.4916,19.8042,26697.6,0.106548,124.53,3.3784,0,latest,0,12394209,0,0,0,0,0
21,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2490402,0,124.51,0,0,0,0,0,4519056,92737.8,9587.17,32.9863,20.6993,27749.4,0.103379,124.51,3.34197,0,latest,0,11862168,0,0,0,0,0
22,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2467559,0,124.55,0,0,0,0,0,4725063,88684.6,9466.33,33.4043,19.5024,26541.1,0.106742,124.55,3.34141,0,latest,0,12581385,0,0,0,0,0
23,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2486669,0,124.577,0,0,0,0,0,4606711,92054.4,9659.17,33.5627,20.338,27237.2,0.104929,124.577,3.37973,0,latest,0,12219638,0,0,0,0,0
24,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2442873,0,124.577,0,0,0,0,0,4793694,87466,9411.96,33.3065,19.1308,26164.6,0.107607,124.577,3.34292,0,latest,0,12865042,0,0,0,0,0
25,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2413412,0,124.604,0,0,0,0,0,4313639,97182.5,9825.33,33.7008,21.3442,29077.9,0.101102,124.604,3.34214,0,latest,0,11728439,0,0,0,0,0
26,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2408935,0,124.608,0,0,0,0,0,4203694,99728.5,9873.58,33.8704,21.5263,29850.3,0.0990046,124.608,3.34095,0,latest,0,11802986,0,0,0,0,0
27,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2399792,0,124.604,0,0,0,0,0,4492236,93345.3,9628.45,34.1056,19.8392,27930.4,0.103149,124.604,3.34207,0,latest,0,12770457,0,0,0,0,0
28,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2382242,0,124.637,0,0,0,0,0,3973040,105572,10186.9,34.0427,22.8718,31583.7,0.0964918,124.637,3.34262,0,latest,0,11242112,0,0,0,0,0
29,160,1,1,4,6,202,4,0.8,0,0,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,2435532,0,124.564,0,0,0,0,0,4431923,94588.1,9613.62,33.7652,20.4314,28307.6,0.101637,124.564,3.34144,0,latest,0,12304077,0,0,0,0,0
0,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40295,100,0,0,0,0,0,0,0,0,97.7522,0,0,18901212,0,1.33191,0,0,0,288552,0,31,7301.55,3954.48,247.419,32.2581,12567.1,0.541595,1.33191,0.581005,0,latest,0,0,0,0,0,0,0
1,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40297,100,0,0,0,0,0,0,0,0,97.7522,0,0,2539420,0,123.672,0,0,0,1,0,4660354,49633.2,6718.7,29.4271,14.1301,26766.1,0.135367,123.672,1.85433,0,latest,0,8082976,0,0,1,16,0
2,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40297,100,0,0,0,0,0,0,0,0,97.7522,0,0,2618670,0,124.26,0,0,0,0,0,4654544,52805.9,6854.97,28.0185,14.6072,26907.1,0.129814,124.26,1.96253,0,latest,0,8200032,0,0,0,14,0
3,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40298,100,0,0,0,0,0,0,0,0,97.7522,0,0,2441971,0,125.535,0,0,0,1,0,5701096,68409,7640.61,29.4031,16.1348,22176.9,0.11169,125.535,3.08469,0,latest,0,11590103,0,0,1,12,0
4,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40303,100,0,0,0,0,0,0,0,0,97.7522,0,0,2456974,0,124.512,0,0,0,3,0,5746899,72909.3,7880.12,29.9421,16.5396,21818.9,0.108081,124.512,3.34157,0,latest,0,12178553,0,0,3,15,0
5,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40303,100,0,0,0,0,0,0,0,0,97.7522,0,0,2414656,0,124.556,0,0,0,0,0,5423084,77278.8,8070.62,29.8985,17.6623,23126.5,0.104435,124.556,3.34157,0,latest,0,11467103,0,0,0,13,0
6,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40305,100,0,0,0,0,0,0,0,0,97.7522,0,0,2533383,0,125.896,0,0,0,1,0,5628612,75282.4,8047.62,30.3924,17.089,22530.2,0.106899,125.896,3.3414,0,latest,0,12486198,0,0,1,22,0
7,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40306,100,0,0,0,0,0,0,0,0,97.7522,0,0,2343966,0,124.653,0,0,0,1,0,5208066,80580.7,8297.63,30.5896,18.338,24111.1,0.102973,124.653,3.34206,0,latest,0,11713442,0,0,1,16,0
8,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40309,100,0,0,0,0,0,0,0,0,97.7521,0,0,2201208,0,124.837,0,0,0,2,0,7956617,52786.3,6241.69,27.4687,13.1118,15801.9,0.118244,124.837,3.3405,0,latest,0,12500791,0,0,2,4,0
9,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40311,100,0,0,0,0,0,0,0,0,97.7521,0,0,2135841,0,124.961,0,0,0,1,0,7602697,55313,6252.07,26.9925,14.0035,16553.5,0.113031,124.961,3.34147,0,latest,0,11108182,0,0,1,0,0
10,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40311,100,0,0,0,0,0,0,0,0,97.7521,0,0,2251527,0,124.787,0,0,0,0,0,7408448,56698.9,6440.26,27.4991,14.0989,16965.5,0.113587,124.787,3.34202,0,latest,0,11549201,0,0,0,7,0
11,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40312,100,0,0,0,0,0,0,0,0,97.7521,0,0,2244525,0,124.78,0,0,0,1,0,5125128,81962.7,8584.9,31.6025,18.2199,24530.2,0.104741,124.78,3.34129,0,latest,0,12270385,0,0,1,28,0
12,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40314,100,0,0,0,0,0,0,0,0,97.7521,0,0,2283868,0,124.76,0,0,0,1,0,5387321,78511.7,8230.06,31.3252,17.7166,23324.4,0.104826,124.76,3.36607,0,latest,0,11791304,0,0,1,15,0
13,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40314,100,0,0,0,0,0,0,0,0,97.7521,0,0,2395883,0,124.596,0,0,0,0,0,5409839,77514.4,8094.54,31.0783,17.6458,23196.8,0.104426,124.596,3.34161,0,latest,0,11362045,0,0,0,14,0
14,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40314,100,0,0,0,0,0,0,0,0,97.7521,0,0,2381147,0,124.615,0,0,0,0,0,5477331,76569.6,8076.57,31.2032,17.4144,22899.2,0.10548,124.615,3.34377,0,latest,0,11515870,0,0,0,10,0
15,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40314,100,0,0,0,0,0,0,0,0,97.7521,0,0,2342779,0,124.649,0,0,0,0,0,5565234,75325.7,8170.29,31.5152,16.8699,22552.4,0.108466,124.649,3.34003,0,latest,0,12138053,0,0,0,16,0
16,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40317,100,0,0,0,0,0,0,0,0,97.7521,0,0,2462568,0,124.498,0,0,0,2,0,4641092,90232.6,9395.03,31.9705,19.822,27014.9,0.10412,124.498,3.3401,0,latest,0,11502006,0,0,2,17,0
17,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.4032,100,0,0,0,0,0,0,0,0,97.7521,0,0,2418493,0,124.587,0,0,0,2,0,5351693,78340.8,8308.11,29.8373,18.2238,23433.6,0.106051,124.587,3.34309,0,latest,0,11472698,0,0,2,13,0
18,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40324,100,0,0,0,0,0,0,0,0,97.7521,0,0,2419014,0,124.572,0,0,0,3,0,6604553,63416.2,6977.64,27.5948,15.7488,18980.9,0.110029,124.572,3.34106,0,latest,0,10467386,0,0,3,3,0
19,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40324,100,0,0,0,0,0,0,0,0,97.7521,0,0,2427310,0,124.561,0,0,0,0,0,6783604,61743.2,6719.56,26.9257,15.6444,18488.6,0.108831,124.561,3.33953,0,latest,0,9751189,0,0,0,0,0
20,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40327,100,0,0,0,0,0,0,0,0,97.752,0,0,2265762,0,124.788,0,0,0,2,0,6780852,61933.3,7058.47,28.1894,14.7891,18534.1,0.113969,124.788,3.34158,0,latest,0,11656945,0,0,2,8,0
21,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40327,100,0,0,0,0,0,0,0,0,97.752,0,0,2168050,0,124.902,0,0,0,0,0,4822155,87138.4,9387.91,32.7842,18.4057,26085.4,0.107736,124.902,3.3405,0,latest,0,12746181,0,0,0,18,0
22,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40331,100,0,0,0,0,0,0,0,0,97.752,0,0,2163092,0,124.944,0,0,0,2,0,4819673,87232,8892.33,30.8239,19.6546,26107.6,0.101939,124.944,3.34124,0,latest,0,11227893,0,0,2,23,0
23,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40334,100,0,0,0,0,0,0,0,0,97.752,0,0,2188520,0,124.922,0,0,0,2,0,5644296,74482.9,7997.3,29.4594,17.1789,22289.5,0.107371,124.922,3.34162,0,latest,0,12046872,0,0,2,22,0
24,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.40335,100,0,0,0,0,0,0,0,0,97.752,0,0,2173565,0,124.942,0,0,0,1,0,5167942,81318.8,8285.39,29.4802,18.9746,24347.3,0.101888,124.942,3.33995,0,latest,0,11010648,0,0,1,19,0
25,160,1,1,4,6,202,4,0.8,0,1,0,0,1,5000,0.1,4.4034,100,0,0,0,0,0,0,0,0,97.752,0,0,2133700,0,124.972,0,0,0,3,0,5128482,81941.1,8513.85,31.124,18.3935,24530.9,0.103902,124.972,3.34032,0,latest,0,11773137,0,0,3,24,0
