t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
0,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,22.6032,13.8345,63.5623,8.66851,2.55895,0.154203,12134311,36501,36501,1.00677,0.389142,44405.2,462338,2848972,2.12398,50.2301,483272,44405.2,3475191,0.156021,36,88826.6,24302.6,984.278,161.611,43054.4,0.273596,2.12398,2.06313,0,latest,10,0,99430710,1,0,0,0
1,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,13.1871,11.0459,75.767,41.5956,2.18875,0.207148,212962,28246,28244,1.00708,0.532337,674.947,2256204,45311,104.523,29.6148,3238,671.655,0,674.916,1966209,173489,10114,75.5713,12.5611,53585.5,0.0582977,104.523,3.23761,0,latest,43259,1037276,0,495602,0,0,0
2,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,15.2649,12.2986,72.4365,48.3469,2.07069,0.188244,14513,4715,4716,1.00456,0.502124,46.0418,2949365,3011,119.583,19.3219,19,46.0262,0,46.2447,1964142,204906,12510.7,63.4981,13.2927,61332.7,0.0610556,119.583,3.34089,0,latest,2963,1891977,0,720798,0,0,0
3,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,18.941,11.101,69.958,47.2448,2.41223,0.262549,19383,6170,6171,1.00708,0.613061,45.4646,2946940,4018,119.569,17.9433,11,45.449,0,45.3085,1978314,203448,11807.4,62.8783,12.3755,60860.9,0.0580364,119.569,3.34283,0,latest,2904,1549463,0,655980,0,0,0
4,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,17.2861,11.5491,71.1649,48.2492,2.14792,0.280563,13322,4160,4160,1.00708,0.630055,32.39,2971720,2614,119.652,18.1477,1,32.39,0,32.39,2065452,194906,12442.4,62.7053,13.5532,58334.9,0.0638382,119.652,3.34115,0,latest,2076,2268144,0,751222,0,0,0
5,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,20.0164,10.3792,69.6044,47.1705,2.47853,0.271715,10520,3410,3410,1.00708,0.651613,25.2598,2969848,2071,119.721,17.658,3,25.2442,0,25.2598,1991805,202375,12090.8,62.6641,12.5576,60615,0.0597449,119.721,3.33869,0,latest,1619,1797066,0,677798,0,0,0
6,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,18.3631,11.9507,69.6863,43.3704,2.60987,0.328975,18590,5227,5227,1.00708,0.677262,55.4655,2936130,4065,119.282,21.5599,75,55.4499,0,55.4655,1924263,208228,11045.3,63.6628,11.5838,62402.6,0.0530443,119.282,3.33685,0,latest,3555,1059404,0,632451,0,0,0
7,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,13.34,8.69221,77.9678,48.1028,1.47453,0.150036,38914,7588,7588,1.00708,0.779701,111.508,2854402,8526,117.88,25.3737,335,111.43,0,111.493,2143623,183836,11878.5,62.1249,13.3917,55217.7,0.0646148,117.88,3.3293,0,latest,7146,2190795,0,694938,0,0,0
8,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,15.0016,9.94648,75.0519,41.7076,1.70705,0.2406,34862,7409,7409,1.00708,0.776397,107.53,2663147,7596,118.145,28.1629,375,107.53,0,107.545,2265190,173739,11502,60.16,13.1601,52389.9,0.0662032,118.145,3.31626,0,latest,6893,2468601,0,631003,0,0,0
9,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,15.3874,9.48669,75.1259,43.6848,1.29319,0.213548,34639,8290,8290,1.00708,0.812431,101.024,2665409,7442,118.584,26.199,250,100.961,0,101.024,2225909,177358,11700.6,61.0585,13.3445,53515.4,0.0659713,118.584,3.31415,0,latest,6475,2417358,0,734868,0,0,0
10,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,15.0116,9.76175,75.2266,44.0832,1.3772,0.178848,36169,8874,8874,1.00708,0.892368,101.601,2680063,7746,118.604,25.9588,256,101.554,0,101.601,2205437,180272,11167,60.8567,12.2643,54273.5,0.0619455,118.604,3.32154,0,latest,6512,1903943,0,587920,0,0,0
11,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,16.4234,12.4043,71.1722,42.9239,2.61452,0.355238,29999,8289,8289,1.00708,0.887175,91.4908,2677464,6443,118.832,23.1478,223,91.4596,0,91.4908,1996331,199462,10795.1,63.7492,11.9142,59973.8,0.054121,118.832,3.32581,0,latest,5864,1185226,0,580174,0,0,0
12,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,18.1124,12.8582,69.0294,41.2562,2.88169,0.411479,33248,8401,8401,1.00708,0.963965,83.4089,2687522,6572,119.023,22.7799,165,83.3933,0,83.4089,1988879,200615,11429.7,64.0222,12.4003,60272.9,0.0569733,119.023,3.32845,0,latest,5346,1377133,0,702235,0,0,0
13,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,17.0797,11.9844,70.9359,43.6743,2.63749,0.373875,29747,7893,7893,1.00708,0.975295,79.3991,2690444,5838,119.052,21.9364,154,79.3991,0,79.3991,2023905,197214,11864.6,63.9706,12.7526,59222.5,0.0601611,119.052,3.33005,0,latest,5089,1707009,0,742526,0,0,0
14,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,16.5431,12.5137,70.9432,43.2405,2.75481,0.404105,30876,8303,8303,1.00708,1.0085,92.5517,2682670,6851,118.771,22.5757,210,92.5673,0,92.5517,2032424,195723,12143.3,64.351,13.0385,58930.1,0.0620434,118.771,3.32128,0,latest,5932,2046877,0,738549,0,0,0
15,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,17.1595,12.8692,69.9713,42.9417,2.51377,0.348807,33227,8910,8910,1.00708,1.04107,94.9232,2678176,7053,118.855,22.1037,215,94.9232,0,94.9232,1974328,201970,10692.2,64.3871,11.6459,60678.1,0.0529393,118.855,3.32855,0,latest,6084,1048282,0,604822,0,0,0
16,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,17.6296,11.9263,70.4441,43.6647,2.55067,0.349625,28619,8096,8096,1.00708,1.0535,82.5508,2699491,6014,119.069,21.7271,138,82.5508,0,82.5508,1960304,203850,11079.2,63.5631,11.6957,61174.2,0.0543499,119.069,3.33229,0,latest,5291,1219505,0,603011,0,0,0
17,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,11.7333,7.99446,80.2722,62.4407,1.76879,0.213386,23088,6757,6757,1.00708,1.06027,67.3075,2666489,4895,119.222,14.3585,74,67.3075,0,67.3075,1969273,203370,11919.7,63.7495,12.3546,60974.2,0.058611,119.222,3.33534,0,latest,4314,1571267,0,699750,0,0,0
18,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,16.4255,12.0159,71.5586,44.628,2.75833,0.343551,23815,7154,7154,1.00708,1.03651,73.2519,2692340,5143,119.208,21.8033,129,73.2363,0,73.2519,2006576,199341,11820.2,63.6068,12.4255,59823.8,0.0592964,119.208,3.33213,0,latest,4695,1629421,0,708655,0,0,0
19,120,1,1,4,6,10,50,0.75,0,0,25,1,1000,0.1,53.0272,16.6853,11.6538,71.6609,48.1609,2.16934,0.217158,16109,5292,5292,1.00708,1.01338,47.1184,2731679,3302,119.536,18.2625,11,47.134,0,47.1184,1991424,201899,12055.4,62.9306,12.7092,60463.5,0.0597099,119.536,3.33918,0,latest,3020,1761553,0,694058,0,0,0
0,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,22.8177,14.4226,62.7597,9.86598,1.91424,0.138319,12031406,36041,36041,1.00692,0.291896,44403.6,621487,2848278,2.14131,48.2429,449297,44403.6,3475095,0,1,565944,206125,16479,2069,1.13191e+06,0.364214,2.14131,0.499989,0,latest,0,0,97783381,0,0,0,0
1,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,13.806,8.69686,77.4972,41.5863,1.76903,0.160417,337541,26044,26044,1.00708,0.812431,1103.05,1735276,75098,96.1953,31.3546,6032,1095.27,0,1103.08,5506086,53886.7,6055.67,45.3439,11.4216,17600,0.112378,96.1953,3.06175,0,latest,70701,3205824,0,1231495,0,0,0
2,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.812431,0,2777541,0,119.905,0,0,0,0,0,7150588,55459.3,5590.99,33.2848,10.4671,16889.2,0.100813,119.905,3.28371,0,latest,0,3525763,0,1633466,0,0,0
3,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.812431,0,2779539,0,119.905,0,0,0,0,0,7230680,55815.8,5601.07,33.3013,10.4512,16701.5,0.100349,119.905,3.34196,0,latest,0,3592232,0,1638328,0,0,0
4,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.812431,0,2935591,0,119.916,0,0,0,0,0,7286369,55400.1,5567.53,33.2249,10.4314,16570.7,0.100497,119.916,3.34325,0,latest,0,3587764,0,1614088,0,0,0
5,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,14.8817,9.52672,75.5916,40.1353,1.62111,0.18203,31538,6021,6021,1.00708,0.803147,99.0734,2872574,6671,117.967,29.9484,496,99.089,0,99.0734,7219701,54641.5,5599.61,33.9903,10.5314,16412.1,0.102479,117.967,3.32935,0,latest,6350,3506400,0,1760667,0,0,0
6,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,70.29,3.02372,26.6863,17.8167,0.310126,0.232594,2058,382,382,1.00708,0.810543,1.15456,2773425,330,119.903,7.22593,0,1.15456,0,1.15456,4804890,83832.4,8513.68,43.8459,13.5135,25122.3,0.101556,119.903,3.33698,0,latest,74,1894884,0,6391514,0,0,0
7,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.810543,0,2779942,0,119.914,0,0,0,0,0,4692772,86018.1,8589.11,44.0974,13.5782,25732.4,0.0998524,119.914,3.3428,0,latest,0,1838517,0,6335880,0,0,0
8,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.810543,0,2780602,0,119.93,0,0,0,0,0,4693721,86013.4,8601.82,44.1496,13.5892,25724.6,0.100006,119.93,3.34362,0,latest,0,1838348,0,6372505,0,0,0
9,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.810543,0,2780896,0,119.924,0,0,0,0,0,4675338,86355.6,8604.93,44.1682,13.5812,25834.5,0.0996453,119.924,3.34265,0,latest,0,1802340,0,6366678,0,0,0
10,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,16.5515,9.99529,73.4533,38.3252,2.13668,0.322074,31567,5997,5997,1.00708,0.820299,91.2411,2689368,6510,118.044,29.5467,363,91.2411,0,91.2411,4969411,79506.6,8173.64,43.6525,13.2745,23920.4,0.102805,118.044,3.32381,0,latest,5848,1794785,0,6245442,0,0,0
11,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,99.3224,0.140473,0.537101,0.289208,0.0908941,0.0165262,57,16,16,1.00708,0.819827,0.0312042,2771524,15,119.901,0.214841,0,0.0312042,0,0.0312042,5224159,77278.9,7417.39,40.8081,12.4785,23117.3,0.095982,119.901,3.34291,0,latest,2,1424582,0,5628660,0,0,0
12,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.819827,0,2778646,0,119.931,0,0,0,0,0,5168570,78142.4,7442.45,40.8505,12.4826,23365.8,0.0952421,119.931,3.34431,0,latest,0,1388328,0,5600668,0,0,0
13,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.819827,0,2781603,0,119.926,0,0,0,0,0,5191884,77779.3,7434,40.846,12.4861,23263.4,0.095578,119.926,3.34342,0,latest,0,1419520,0,5610288,0,0,0
14,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.819827,0,2781819,0,119.925,0,0,0,0,0,5186536,77872.7,7435.53,40.8698,12.4927,23292.2,0.0954831,119.925,3.3433,0,latest,0,1432032,0,5585023,0,0,0
15,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,15.0262,9.30247,75.6713,39.4767,2.18649,0.324793,34218,6999,6999,1.00708,0.857435,105.501,2675034,7656,117.736,30.6999,380,105.501,0,105.501,5339758,73710.4,7271.82,41.3292,12.4233,22198.5,0.0986539,117.736,3.32052,0,latest,6762,1446174,0,5599440,0,0,0
16,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.856334,0,2775470,0,119.923,0,0,0,0,0,5034178,80184.7,7610.53,42.0659,12.6075,23993.8,0.0949126,119.923,3.3419,0,latest,0,1465040,0,5861543,0,0,0
17,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.856334,0,2782299,0,119.896,0,0,0,0,0,4987810,80937,7648.16,42.1393,12.6302,24209.3,0.0944952,119.896,3.34322,0,latest,0,1459763,0,5831302,0,0,0
18,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.856334,0,2782372,0,119.927,0,0,0,0,0,4991683,80888.1,7650.8,42.0545,12.6282,24185.5,0.094585,119.927,3.34449,0,latest,0,1455902,0,5867823,0,0,0
19,120,1,1,4,6,10,50,0.75,0,0,25,1,5000,0.1,53.0257,100,0,0,0,0,0,0,0,0,1.00708,0.856334,0,2781995,0,119.921,0,0,0,0,0,5000146,80750.8,7641.73,42.0776,12.6301,24149.9,0.0946335,119.921,3.34373,0,latest,0,1492308,0,5820902,0,0,0
0,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,22.6117,14.411,62.9773,10.0557,1.92458,0.13677,11999389,36132,36131,1.00692,0.320535,44405.6,1093617,2848591,2.14942,48.4444,449569,44405.6,3475221,0.0624084,1,1.08604e+06,364932,19688,2981,999176,0.336021,2.14942,1.08693,0,latest,4,0,97433914,1,0,0,0
1,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,13.7363,8.76216,77.5015,41.602,1.83979,0.162132,329356,28306,28307,1.00708,0.88749,1080.95,1741377,73972,97.0836,31.2846,5367,1073.57,0,1080.99,3876942,76343.1,6848.34,56.4791,11.8178,25242.8,0.0897048,97.0836,3.02434,0,latest,69285,2354224,0,946755,0,0,0
2,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2792241,0,119.904,0,0,0,0,0,4797061,83810.4,6359.96,40.7361,10.4614,25195.7,0.0758851,119.904,3.32637,0,latest,0,2416512,0,1094141,0,0,0
3,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2765803,0,119.92,0,0,0,0,0,4750912,84688.2,6396.62,40.7967,10.5904,25438.7,0.0755314,119.92,3.32911,0,latest,0,2415750,0,1084449,0,0,0
4,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2770960,0,119.924,0,0,0,0,0,4770700,84665.9,6374.73,40.6484,10.5658,25348.5,0.0752928,119.924,3.34008,0,latest,0,2400994,0,1094888,0,0,0
5,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2765788,0,119.915,0,0,0,0,0,4773551,84627,6380.08,40.6546,10.5623,25313,0.0753906,119.915,3.34323,0,latest,0,2423916,0,1079285,0,0,0
6,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2759708,0,119.911,0,0,0,0,0,4762655,84841.9,6399.21,40.802,10.5996,25373.8,0.0754251,119.911,3.34368,0,latest,0,2416316,0,1102834,0,0,0
7,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2765563,0,119.915,0,0,0,0,0,4763352,84840.8,6385.13,40.6551,10.5776,25384.6,0.0752602,119.915,3.34222,0,latest,0,2409538,0,1095039,0,0,0
8,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2764532,0,119.913,0,0,0,0,0,4773314,84446.7,6368.64,40.6469,10.5613,25337.9,0.0754161,119.913,3.33282,0,latest,0,2407798,0,1092614,0,0,0
9,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.88749,0,2765468,0,119.907,0,0,0,0,0,4762450,84633.4,6395.65,40.7525,10.5817,25384.3,0.0755688,119.907,3.33409,0,latest,0,2427909,0,1101115,0,0,0
10,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,15.9237,10.0869,73.9894,37.9178,1.99277,0.299099,32511,7258,7258,1.00708,0.929032,100.29,2665766,7331,118.024,30.5449,404,100.244,0,100.29,4933452,80121.4,6520.8,42.0967,11.0175,24094.8,0.0813865,118.024,3.32526,0,latest,6428,3000758,0,1110678,0,0,0
11,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,94.5205,1.90013,3.57932,1.635,1.01635,0.220946,173,53,53,1.00708,0.934225,0.0624084,2763075,52,119.918,1.74547,0,0.0624084,0,0.0624084,4165502,96894.4,8129.35,46.8348,12.7258,28989.1,0.0838991,119.918,3.34245,0,latest,4,4014152,0,1365852,0,0,0
12,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2759295,0,119.925,0,0,0,0,0,4148157,97284,8170.71,46.9257,12.7836,29101.5,0.0839883,119.925,3.34291,0,latest,0,4005687,0,1387607,0,0,0
13,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2765938,0,119.921,0,0,0,0,0,4146770,97338.9,8163.43,46.9717,12.7719,29125.8,0.083866,119.921,3.34201,0,latest,0,3996264,0,1371417,0,0,0
14,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2761262,0,119.918,0,0,0,0,0,4167660,96846.8,8132.84,46.887,12.7418,28976.3,0.0839763,119.918,3.34228,0,latest,0,4014849,0,1362499,0,0,0
15,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2762790,0,119.928,0,0,0,0,0,4163774,97080.9,8134.11,46.9165,12.7418,29035.6,0.0837869,119.928,3.34351,0,latest,0,3993829,0,1359386,0,0,0
16,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2762604,0,119.919,0,0,0,0,0,4165685,96923.2,8131.59,46.869,12.7659,28984.7,0.0838972,119.919,3.34394,0,latest,0,4025138,0,1343355,0,0,0
17,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2761733,0,119.917,0,0,0,0,0,4147756,97282.6,8151.2,46.9566,12.7714,29101.1,0.0837889,119.917,3.34292,0,latest,0,3965499,0,1376429,0,0,0
18,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2767976,0,119.914,0,0,0,0,0,4153768,97162,8140.96,46.8714,12.7576,29077.8,0.0837876,119.914,3.34144,0,latest,0,3987987,0,1357113,0,0,0
19,120,1,1,4,6,10,50,0.75,0,0,25,1,10000,0.1,53.0277,100,0,0,0,0,0,0,0,0,1.00708,0.934225,0,2756841,0,119.923,0,0,0,0,0,4162011,96981.8,8116.77,46.8239,12.728,29010.6,0.0836938,119.923,3.34298,0,latest,0,3965288,0,1344551,0,0,0
0,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,1367305,0,1.4899,0,0,0,3474944,0,70,4730.33,2648.54,119.271,19.3,6189.33,0.559907,1.4899,0.764272,0,latest,0,0,756033,0,0,0,0
1,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2760871,0,119.092,0,0,0,0,0,5770599,66383,6255.71,37.3824,11.9418,20806.5,0.0942367,119.092,3.19049,0,latest,0,1184249,0,4354434,0,0,0
2,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2775342,0,119.937,0,0,0,0,0,4898473,82478.9,8436.96,43.1847,14.2862,24642.3,0.102292,119.937,3.34705,0,latest,0,2474770,0,6273628,0,0,0
3,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2774758,0,119.927,0,0,0,0,0,5477364,73674,7034.64,39.2377,12.4926,22032.1,0.0954833,119.927,3.34393,0,latest,0,1612852,0,5508337,0,0,0
4,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2769541,0,119.92,0,0,0,0,0,5155902,78244.6,7845.23,41.5926,13.3986,23406.7,0.100266,119.92,3.34283,0,latest,0,2106807,0,6047895,0,0,0
5,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2776487,0,119.92,0,0,0,0,0,4643395,86944.2,8832.88,44.3618,14.8489,26029.2,0.101593,119.92,3.34026,0,latest,0,2546343,0,6364168,0,0,0
6,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2814366,0,119.927,0,0,0,0,0,5617038,72124.7,6837.24,39.1345,12.1299,21494.5,0.0947975,119.927,3.3555,0,latest,0,1502235,0,5288989,0,0,0
7,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2770112,0,119.925,0,0,0,0,0,4770007,84624.9,8613.33,43.0753,13.8388,25327.4,0.101783,119.925,3.34124,0,latest,0,2344692,0,6123021,0,0,0
8,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2777338,0,119.926,0,0,0,0,0,5203914,77596.7,7353.99,40.8125,12.7858,23204.1,0.0947719,119.926,3.34409,0,latest,0,1640553,0,5543915,0,0,0
9,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2776607,0,119.913,0,0,0,0,0,5164564,78132.6,7925.5,41.3892,13.5094,23378.9,0.101437,119.913,3.34202,0,latest,0,2170018,0,6096795,0,0,0
10,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2779501,0,119.912,0,0,0,0,0,4700233,86072.5,8714.74,44.018,14.8417,25753,0.101249,119.912,3.34224,0,latest,0,2478199,0,6220900,0,0,0
11,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2775046,0,119.924,0,0,0,0,0,5461129,73924.7,7097.42,40.4018,12.6577,22108.1,0.0960087,119.924,3.34378,0,latest,0,1632370,0,5518887,0,0,0
12,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2768573,0,119.918,0,0,0,0,0,4900145,82331,8414.19,42.994,13.885,24647.3,0.102199,119.918,3.34037,0,latest,0,2368504,0,6210825,0,0,0
13,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2782520,0,119.924,0,0,0,0,0,5306263,76250.5,7328.17,40.4543,12.6011,22827.5,0.0961064,119.924,3.3403,0,latest,0,1592759,0,5502688,0,0,0
14,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2780633,0,119.916,0,0,0,0,0,5834423,69233.7,6584.52,38.0612,12.0221,20720.9,0.0951057,119.916,3.34124,0,latest,0,1462317,0,5011703,0,0,0
15,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2778884,0,119.93,0,0,0,0,0,5811533,69535.1,6421.35,38.455,11.8851,20775.8,0.0923468,119.93,3.34693,0,latest,0,1287442,0,4854806,0,0,0
16,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2774288,0,119.921,0,0,0,0,0,5405969,74694.7,7100.68,40.4598,12.606,22333.3,0.0950627,119.921,3.34454,0,latest,0,1565671,0,5444970,0,0,0
17,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2766927,0,119.92,0,0,0,0,0,5313935,75948.6,7575.18,40.7649,12.6903,22714.4,0.0997409,119.92,3.34363,0,latest,0,1785389,0,5821412,0,0,0
18,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2768847,0,119.926,0,0,0,0,0,5161366,78203.4,7821.07,41.165,13.0351,23392.3,0.100009,119.926,3.34313,0,latest,0,1925983,0,5851868,0,0,0
19,120,1,1,4,6,100,50,0.75,0,0,25,1,1000,0.1,53.0234,100,0,0,0,0,0,0,0,0,45.3196,0,0,2777771,0,119.914,0,0,0,0,0,5337878,75623.4,7458.26,39.9663,12.8055,22632.8,0.0986237,119.914,3.34132,0,latest,0,1797781,0,5665834,0,0,0
0,120,1,1,4,6,100,50,0.75,0,0,25,1,5000,0.1,53.0329,100,0,0,0,0,0,0,0,0,45.3098,0,0,2554319,0,1.34108,0,0,0,3475566,0,101,5506.81,1695.42,106.178,17.7525,4655.86,0.307876,1.34108,1.18277,0,latest,0,0,626212,0,0,0,0
