t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
9,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2786009,0,119.908,0,0,0,0,0,4079289,98913,8503.71,47.6515,12.9548,29602,0.0859717,119.908,3.34142,0,latest,0,4186438,0,1622485,0,6,0
10,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2782020,0,119.917,0,0,0,0,0,4228919,95430.2,8082.66,46.8046,12.5136,28539,0.0846971,119.917,3.34385,0,latest,0,3673984,0,1526547,0,8,0
11,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2783266,0,119.908,0,0,0,0,0,4201261,96019.8,8118.67,46.9316,12.536,28740.4,0.0845521,119.908,3.34094,0,latest,0,3741428,0,1571635,0,8,0
12,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2781150,0,119.907,0,0,0,0,0,4253773,94464.3,7941.64,47.1386,12.3625,28396.6,0.0840703,119.907,3.3266,0,latest,0,3402553,0,1594390,0,10,0
13,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2781975,0,119.919,0,0,0,2,0,4404216,91391.7,7638.95,45.5304,12.1052,27418.2,0.0835848,119.919,3.33324,0,latest,0,3441236,0,1457045,2,11,0
14,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2788103,0,119.907,0,0,0,0,0,4349702,92802.8,7696.55,45.4573,11.9533,27776.7,0.0829344,119.907,3.34104,0,latest,0,3323206,0,1447345,0,4,0
15,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2791978,0,119.905,0,0,0,0,0,4737494,85252.9,6693.13,42.2923,11.1514,25504.5,0.0785092,119.905,3.34266,0,latest,0,2947499,0,977258,0,6,0
16,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2782480,0,119.907,0,0,0,0,0,4601989,87755.9,7032.03,43.5969,11.3376,26263.2,0.0801318,119.907,3.3414,0,latest,0,2680602,0,1502203,0,5,0
17,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2781249,0,119.927,0,0,0,0,0,4422539,91356.1,7507.75,45.0686,11.7187,27298.3,0.0821811,119.927,3.34659,0,latest,0,3174035,0,1570007,0,6,0
18,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2772431,0,119.918,0,0,0,0,0,4154214,97140.6,8638.66,48.5003,13.0145,29061.1,0.0889294,119.918,3.34264,0,latest,0,4493563,0,1590452,0,6,0
19,120,1,1,4,6,100,50,0.75,0,1,25,1,1000,0.1,53.0286,100,0,0,0,0,0,0,0,0,45.3142,0,0,2776265,0,119.918,0,0,0,0,0,4266683,94573.9,8290.54,47.7932,12.9555,28298.9,0.0876621,119.918,3.34196,0,latest,0,4431527,0,1370140,0,13,0
0,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2535647,0,2.37702,0,0,0,3475227,0,279,2618.43,1360.81,66.3226,11.2796,3243.15,0.519706,2.37702,0.807373,0,latest,0,1,705183,0,0,0,0
1,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2738706,0,119.383,0,0,0,0,0,4697696,82955.5,6464.98,41.4921,10.8657,25603.2,0.0779331,119.383,3.24005,0,latest,0,2320642,0,1073117,0,4,0
2,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2783668,0,119.904,0,0,0,0,0,4747251,85043.7,6516.92,41.1885,10.8042,25454.8,0.0766302,119.904,3.34097,0,latest,0,2395570,0,1099870,0,6,0
3,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2788503,0,119.915,0,0,0,1,0,4738974,85247.9,6532.18,41.328,10.812,25496.5,0.0766257,119.915,3.34351,0,latest,0,2401495,0,1115138,1,8,0
4,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2787934,0,119.891,0,0,0,0,0,4737886,85234.2,6534.39,41.3015,10.8029,25495.4,0.0766639,119.891,3.34312,0,latest,0,2408939,0,1104933,0,7,0
5,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2782927,0,119.911,0,0,0,0,0,4751623,85001.9,6542.14,41.4681,10.825,25427.7,0.0769646,119.911,3.34289,0,latest,0,2424050,0,1136215,0,5,0
6,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2788862,0,119.912,0,0,0,1,0,4479461,90133.5,7124.83,44.161,11.2669,26965.8,0.0790476,119.912,3.34252,0,latest,0,2664359,0,1514459,1,6,0
7,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2799741,0,119.92,0,0,0,1,0,4472229,90292,7087.85,44.0282,11.2369,27103.7,0.0784992,119.92,3.33136,0,latest,0,2599334,0,1508479,1,7,0
8,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2788438,0,119.912,0,0,0,0,0,4465409,90425,7107.3,44.0718,11.2417,27050.1,0.0785989,119.912,3.34288,0,latest,0,2590428,0,1501894,0,7,0
9,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2788023,0,119.906,0,0,0,0,0,4462044,90506.9,7106.61,44.0947,11.2362,27079.4,0.0785201,119.906,3.34228,0,latest,0,2594957,0,1480222,0,4,0
10,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2782971,0,119.922,0,0,0,0,0,4434452,91069.2,7277.11,44.6651,11.4221,27230.3,0.0799075,119.922,3.34441,0,latest,0,2830699,0,1491531,0,10,0
11,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2798271,0,119.912,0,0,0,0,0,4106849,98308.7,8471.62,48.0509,12.6547,29409.1,0.0861737,119.912,3.3428,0,latest,0,3991058,0,1568130,0,10,0
12,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2784103,0,119.907,0,0,0,0,0,4053588,99507.4,8595.87,48.4807,12.7984,29790.2,0.0863842,119.907,3.34027,0,latest,0,3995619,0,1587221,0,9,0
13,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2784963,0,119.916,0,0,0,0,0,4046694,99768.3,8583.03,48.2915,12.75,29839.6,0.0860296,119.916,3.34348,0,latest,0,3931151,0,1608353,0,7,0
14,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.315,0,0,2785918,0,119.902,0,0,0,2,0,4198216,96167.3,8124.66,46.9627,12.2766,28777.2,0.0844846,119.902,3.34179,0,latest,0,3690522,0,1448860,2,13,0
15,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.315,0,0,2785945,0,119.91,0,0,0,0,0,4483900,90081.9,7407.78,44.7934,11.5109,26929.1,0.0822338,119.91,3.34516,0,latest,0,3329507,0,1178567,0,8,0
16,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.315,0,0,2820323,0,119.918,0,0,0,0,0,4221021,95590.9,8564.26,47.7261,12.7634,28600.3,0.0895929,119.918,3.3423,0,latest,0,4512002,0,1642401,0,14,0
17,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.315,0,0,2784793,0,119.919,0,0,0,1,0,4148378,97264.8,8701.42,48.4849,12.9745,29099.9,0.0894611,119.919,3.34244,0,latest,0,4413362,0,1643873,1,5,0
18,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.315,0,0,2784684,0,119.911,0,0,0,0,0,4147443,97280.5,8700.44,48.538,13.0288,29107.5,0.0894366,119.911,3.34211,0,latest,0,4457981,0,1621377,0,10,0
19,120,1,1,4,6,100,50,0.75,0,1,25,1,5000,0.1,53.0279,100,0,0,0,0,0,0,0,0,45.315,0,0,2785555,0,119.918,0,0,0,1,0,4136758,97526,8700.25,48.4753,13.0225,29168.5,0.0892095,119.918,3.34354,0,latest,0,4391418,0,1645816,1,4,0
0,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,1219006,0,3.31659,0,0,0,3475677,0,601,1453.67,1102.52,50.1098,9.78702,2951.98,0.758436,3.31659,0.49244,0,latest,0,0,677963,3,0,0,0
1,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2756833,0,119.439,0,0,0,0,0,2003293,195356,11967.9,66.011,12.4721,60052.6,0.0612623,119.439,3.25308,0,latest,0,1884268,0,693158,0,7,0
2,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2786358,0,119.921,0,0,0,0,0,1984358,203465,12263.6,66.2164,12.4028,60866,0.0602737,119.921,3.34283,0,latest,0,1882152,0,698944,0,6,0
3,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2790256,0,119.91,0,0,0,0,0,1986601,203179,12234,66.0914,12.3853,60788.4,0.0602128,119.91,3.3424,0,latest,0,1878531,0,695318,0,7,0
4,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2792059,0,119.924,0,0,0,0,0,1985559,203331,12267.3,66.169,12.4245,60818.2,0.0603315,119.924,3.34327,0,latest,0,1892752,0,702033,0,3,0
5,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2790615,0,119.921,0,0,0,0,0,1990797,202722,12241.9,66.1625,12.4213,60634.3,0.0603877,119.921,3.34335,0,latest,0,1900524,0,704307,0,2,0
6,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2787422,0,119.913,0,0,0,1,0,1984729,203365,12251.7,66.2493,12.4265,60833.7,0.060245,119.913,3.34296,0,latest,0,1879214,0,695864,1,4,0
7,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2787671,0,119.914,0,0,0,0,0,1984153,203439,12256.3,66.2477,12.4087,60863.3,0.0602456,119.914,3.34256,0,latest,0,1872581,0,701472,0,3,0
8,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2785537,0,119.913,0,0,0,0,0,1979498,203901,12289.9,66.2755,12.4178,60994.7,0.0602738,119.913,3.34294,0,latest,0,1867994,0,714764,0,1,0
9,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2791091,0,119.926,0,0,0,0,0,1992206,202640,12218.3,66.0994,12.3792,60634,0.0602956,119.926,3.34202,0,latest,0,1879566,0,704701,0,6,0
10,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2791680,0,119.914,0,0,0,0,0,1985613,203227,12265.8,66.001,12.4876,60806.5,0.0603553,119.914,3.3422,0,latest,0,1878284,0,713305,0,1,0
11,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2795004,0,119.918,0,0,0,0,0,1965325,205450,12466.4,64.5181,13.0662,61453,0.0606784,119.918,3.34321,0,latest,0,1898228,0,744879,0,2,0
12,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0346,100,0,0,0,0,0,0,0,0,45.308,0,0,2788575,0,119.922,0,0,0,0,0,1960547,205871,12510.8,64.6322,13.1099,61600.8,0.0607703,119.922,3.34201,0,latest,0,1914214,0,734091,0,4,0
13,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0347,100,0,0,0,0,0,0,0,0,45.308,0,0,2787948,0,119.913,0,0,0,1,0,1957685,206245,12551.9,64.7178,13.1395,61687.2,0.0608593,119.913,3.3434,0,latest,0,1932322,0,739777,1,7,0
14,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0347,100,0,0,0,0,0,0,0,0,45.308,0,0,2786802,0,119.924,0,0,0,0,0,1960137,205941,12462.8,64.6086,13.0182,61614.3,0.0605162,119.924,3.34243,0,latest,0,1876027,0,739802,0,7,0
15,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0347,100,0,0,0,0,0,0,0,0,45.308,0,0,2787236,0,119.922,0,0,0,0,0,1963595,205509,12471.9,64.6172,13.0547,61465.7,0.0606876,119.922,3.34348,0,latest,0,1893517,0,737294,0,11,0
16,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0347,100,0,0,0,0,0,0,0,0,45.308,0,0,2814254,0,119.915,0,0,0,0,0,1971861,204650,12436.3,64.6023,13.0519,61219.1,0.0607687,119.915,3.34292,0,latest,0,1906720,0,732391,0,5,0
17,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0347,100,0,0,0,0,0,0,0,0,45.308,0,0,3022943,0,119.918,0,0,0,0,0,1972491,204648,12432,64.6373,13.057,61230.6,0.0607481,119.918,3.34225,0,latest,0,1893996,0,739136,0,3,0
18,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0347,100,0,0,0,0,0,0,0,0,45.308,0,0,3020286,0,119.913,0,0,0,0,0,1970578,204788,12457.5,64.6128,13.071,61269,0.0608311,119.913,3.34244,0,latest,0,1915324,0,739085,0,5,0
19,120,1,1,4,6,100,50,0.75,0,1,25,1,10000,0.1,53.0347,100,0,0,0,0,0,0,0,0,45.308,0,0,2786179,0,119.919,0,0,0,0,0,1959454,206003,12489,64.7232,13.0612,61626.8,0.0606252,119.919,3.34276,0,latest,0,1886993,0,741899,0,6,0
