t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,c_backoff_strategy,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
11,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3415744,0,53.9467,0,0,0,0,0,58613683,2848.75,2257.03,29.134,10.5694,922.076,0.792287,53.9467,3.08949,0,latest,0,3552,0,0,0,0,0
12,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3414893,0,53.9473,0,0,0,0,0,58649288,2848.19,2256.97,29.1426,10.5682,921.482,0.792422,53.9473,3.09087,0,latest,0,3644,0,0,0,0,0
13,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416185,0,53.9467,0,0,0,0,0,58649468,2847.86,2256.99,29.1363,10.5654,921.468,0.79252,53.9467,3.09057,0,latest,0,3616,0,0,0,0,0
14,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416881,0,53.9465,0,0,0,0,0,58653528,2847.92,2256.96,29.1421,10.5666,921.443,0.792496,53.9465,3.09071,0,latest,0,3608,0,0,0,0,0
15,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416989,0,53.947,0,0,0,0,0,58644560,2848.21,2256.93,29.1363,10.566,921.526,0.792404,53.947,3.09076,0,latest,0,3590,0,0,0,0,0
16,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416218,0,53.9472,0,0,0,0,0,58604205,2848.99,2256.98,29.1411,10.5685,922.182,0.792205,53.9472,3.0894,0,latest,0,3583,0,0,0,0,0
17,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3413270,0,53.9468,0,0,0,0,0,58644665,2848.14,2256.9,29.1395,10.5647,921.518,0.792412,53.9468,3.09071,0,latest,0,3544,0,0,0,0,0
18,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3417282,0,53.9471,0,0,0,0,0,58646412,2848.12,2256.98,29.1443,10.5659,921.503,0.792444,53.9471,3.09074,0,latest,0,3520,0,0,0,0,0
19,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416827,0,53.9469,0,0,0,0,0,58641865,2848.08,2256.94,29.1383,10.5672,921.565,0.792441,53.9469,3.09049,0,latest,0,3512,0,0,0,0,0
20,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416656,0,53.9476,0,0,0,0,0,58637090,2848.23,2256.94,29.1423,10.5665,921.643,0.792401,53.9476,3.09038,0,latest,0,3606,0,0,0,0,0
21,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3415109,0,53.9467,0,0,0,0,0,58598796,2849.08,2256.96,29.1394,10.569,922.202,0.792169,53.9467,3.08943,0,latest,0,3512,0,0,0,0,0
22,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3415569,0,53.947,0,0,0,0,0,58635199,2848.36,2256.94,29.1405,10.5677,921.659,0.792365,53.947,3.09047,0,latest,0,3537,0,0,0,0,0
23,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3413669,0,53.9476,0,0,0,0,0,58637568,2848.24,2256.96,29.1381,10.568,921.595,0.792406,53.9476,3.09056,0,latest,0,3510,0,0,0,0,0
24,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3415940,0,53.9474,0,0,0,0,0,58641117,2848.06,2256.93,29.1444,10.5649,921.554,0.792447,53.9474,3.09049,0,latest,0,3710,0,0,0,0,0
25,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416146,0,53.9467,0,0,0,0,0,58627390,2848.57,2257,29.1448,10.5681,921.745,0.792328,53.9467,3.09041,0,latest,0,3515,0,0,0,0,0
26,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3415022,0,53.947,0,0,0,0,0,58598785,2849.29,2257,29.1343,10.5671,922.213,0.792127,53.947,3.08963,0,latest,0,3572,0,0,0,0,0
27,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416592,0,53.9473,0,0,0,0,0,58638991,2848.03,2256.93,29.1395,10.5652,921.567,0.792451,53.9473,3.09042,0,latest,0,3596,0,0,0,0,0
28,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3413761,0,53.9469,0,0,0,0,0,58638475,2848.08,2256.95,29.1405,10.5644,921.52,0.792446,53.9469,3.09063,0,latest,0,3529,0,0,0,0,0
29,54,1,1,4,6,202,150,0.5,0,0,2,0,10,100000,0.1,159.209,100,0,0,0,0,0,0,0,0,18.7207,0,0,3416980,0,53.9466,0,0,0,0,0,58642970,2847.79,2256.94,29.1405,10.5662,921.529,0.792524,53.9466,3.09029,0,latest,0,3594,0,0,0,0,0
0,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,14367881,0,2.15134,0,0,0,10433983,0,395,864.985,652.747,32.881,6.31392,3661.35,0.754634,2.15134,0.236248,0,latest,0,0,353111,0,0,0,0
1,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3692103,0,53.8884,0,0,0,0,0,15781100,6126.27,2773.97,26.2657,10.4438,3425.37,0.452799,53.8884,1.7885,0,latest,0,5247638,0,0,0,0,0
2,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3697968,0,53.9721,0,0,0,0,0,15730152,8656.91,2908.42,25.2756,10.5917,3439.95,0.335965,53.9721,2.51658,0,latest,0,6173579,0,0,0,0,0
3,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3696301,0,53.9758,0,0,0,0,0,15949282,11157.8,3044.2,25.6138,10.7806,3393,0.272831,53.9758,3.28849,0,latest,0,7251797,0,0,0,0,0
4,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3695875,0,53.9766,0,0,0,0,0,16011208,11293.5,3049.98,25.6451,10.7892,3379.84,0.270065,53.9766,3.34144,0,latest,0,7321316,0,0,0,0,0
5,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3694624,0,53.9764,0,0,0,0,0,15943048,11341.3,3053.33,25.6424,10.7932,3394.17,0.269222,53.9764,3.3414,0,latest,0,7300445,0,0,0,0,0
6,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693529,0,53.9763,0,0,0,0,0,15990640,11223.7,3045.29,25.7369,10.7844,3384.22,0.271327,53.9763,3.31648,0,latest,0,7274234,0,0,0,0,0
7,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3698072,0,53.9755,0,0,0,0,0,16019383,11190.4,3042.51,25.7636,10.7797,3378.07,0.271885,53.9755,3.31266,0,latest,0,7270045,0,0,0,0,0
8,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3697662,0,53.9764,0,0,0,0,0,15954944,11307.6,3052.23,25.8394,10.7929,3391.69,0.269928,53.9764,3.3339,0,latest,0,7313397,0,0,0,0,0
9,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3697668,0,53.9763,0,0,0,0,0,16015496,11290.9,3049.13,25.8446,10.7895,3378.95,0.270052,53.9763,3.34153,0,latest,0,7310979,0,0,0,0,0
10,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3697915,0,53.976,0,0,0,0,0,15984206,11312.9,3050.43,25.8529,10.7882,3385.43,0.269643,53.976,3.34163,0,latest,0,7303377,0,0,0,0,0
11,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693458,0,53.9754,0,0,0,0,0,16040234,11273.6,3047.07,25.8516,10.7869,3373.63,0.270282,53.9754,3.3417,0,latest,0,7307474,0,0,0,0,0
12,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3697147,0,53.9764,0,0,0,0,0,15946091,11340.3,3054.17,25.8597,10.7948,3393.59,0.269321,53.9764,3.34167,0,latest,0,7318972,0,0,0,0,0
13,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3697229,0,53.9761,0,0,0,0,0,16000512,11302.8,3050.83,25.8498,10.7894,3382.12,0.269918,53.9761,3.34193,0,latest,0,7319586,0,0,0,0,0
14,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3695408,0,53.9764,0,0,0,0,0,15970542,11323.4,3051.59,25.8593,10.791,3388.35,0.269494,53.9764,3.34187,0,latest,0,7310695,0,0,0,0,0
15,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3696384,0,53.976,0,0,0,0,0,15999024,11303.7,3049.71,25.8439,10.7882,3382.34,0.269798,53.976,3.34197,0,latest,0,7303980,0,0,0,0,0
16,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3695364,0,53.9762,0,0,0,0,0,15997705,11304.3,3050.42,25.8445,10.79,3382.53,0.269845,53.9762,3.34197,0,latest,0,7312868,0,0,0,0,0
17,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693221,0,53.976,0,0,0,0,0,15978152,11318,3051.58,25.8514,10.7904,3386.79,0.269621,53.976,3.34182,0,latest,0,7316707,0,0,0,0,0
18,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3695789,0,53.976,0,0,0,0,0,16021124,11287.5,3048.37,25.8575,10.7854,3377.59,0.270065,53.976,3.34189,0,latest,0,7311307,0,0,0,0,0
19,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3696548,0,53.9756,0,0,0,0,0,15999910,11302.6,3048.96,25.8558,10.7878,3382.23,0.269758,53.9756,3.34176,0,latest,0,7299634,0,0,0,0,0
20,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693869,0,53.9762,0,0,0,0,0,15935634,11348.2,3054.47,25.8494,10.7932,3395.74,0.26916,53.9762,3.34188,0,latest,0,7312224,0,0,0,0,0
21,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693387,0,53.976,0,0,0,0,0,16035591,11277.5,3047.67,25.8248,10.7859,3374.62,0.270242,53.976,3.34187,0,latest,0,7310455,0,0,0,0,0
22,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3691688,0,53.9762,0,0,0,0,0,16004151,11299.7,3050.35,25.8466,10.7912,3381.21,0.26995,53.9762,3.3419,0,latest,0,7319527,0,0,0,0,0
23,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693076,0,53.9758,0,0,0,0,0,16025224,11285.6,3047.89,25.8463,10.7876,3376.93,0.270068,53.9758,3.34198,0,latest,0,7303417,0,0,0,0,0
24,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3694611,0,53.9768,0,0,0,0,0,15987435,11312,3050.46,25.8559,10.7911,3384.81,0.269667,53.9768,3.34198,0,latest,0,7302842,0,0,0,0,0
25,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3696042,0,53.9754,0,0,0,0,0,15971701,11323,3051.7,25.847,10.7942,3388.1,0.269514,53.9754,3.34199,0,latest,0,7307604,0,0,0,0,0
26,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3695797,0,53.9763,0,0,0,0,0,15971059,11323.5,3051.72,25.8415,10.7937,3388.31,0.269503,53.9763,3.34193,0,latest,0,7309997,0,0,0,0,0
27,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693916,0,53.9759,0,0,0,0,0,15992868,11308.6,3050.24,25.8543,10.7928,3383.64,0.269728,53.9759,3.34214,0,latest,0,7307100,0,0,0,0,0
28,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3693937,0,53.9766,0,0,0,0,0,15986244,11313.1,3051.3,25.8727,10.7954,3385.08,0.269714,53.9766,3.34205,0,latest,0,7316540,0,0,0,0,0
29,54,1,1,4,6,200,150,0.75,0,0,0,0,10,100000,0.1,159.21,100,0,0,0,0,0,0,0,0,17.9074,0,0,3695558,0,53.9713,0,0,0,0,0,17140884,10534.7,3005.77,26.624,10.7319,3156.42,0.285322,53.9713,3.33754,0,latest,0,7489658,0,0,0,0,0
0,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,13709377,0,2.09031,0,0,0,10431090,0,475,797.202,427.314,52.8968,11.1347,3881.72,0.536017,2.09031,0.205373,0,latest,0,0,402779,0,0,0,0
1,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3692569,0,53.8887,0,0,0,0,0,15558463,6258.31,2934.07,27.401,10.3914,3474.35,0.468827,53.8887,1.80129,0,latest,0,5655529,0,0,0,0,0
2,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3699662,0,53.9692,0,0,0,0,0,15442901,8636.59,3079.61,26.79,10.5399,3503.54,0.356576,53.9692,2.4651,0,latest,0,6663071,0,0,0,0,0
3,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696508,0,53.9748,0,0,0,0,0,15802203,11280,3244.15,27.2304,10.7558,3424.14,0.287602,53.9748,3.29427,0,latest,0,8072607,0,0,0,0,0
4,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696433,0,53.9742,0,0,0,0,0,15880455,11386.3,3251.04,27.1572,10.7687,3407.26,0.285522,53.9742,3.34177,0,latest,0,8177478,0,0,0,0,0
5,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3693037,0,53.9751,0,0,0,0,0,15864507,11397.6,3249.83,27.1387,10.771,3410.72,0.285132,53.9751,3.34171,0,latest,0,8142632,0,0,0,0,0
6,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696198,0,53.9745,0,0,0,0,0,15874900,11390.3,3249.34,27.1436,10.7706,3408.32,0.285272,53.9745,3.34193,0,latest,0,8153875,0,0,0,0,0
7,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3697238,0,53.9748,0,0,0,0,0,15875401,11389.8,3250.25,27.1471,10.7694,3408.29,0.285364,53.9748,3.34181,0,latest,0,8160125,0,0,0,0,0
8,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696327,0,53.974,0,0,0,0,0,15902583,11341,3245.19,27.1449,10.7651,3402.52,0.286146,53.974,3.33313,0,latest,0,8135085,0,0,0,0,0
9,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696013,0,53.9747,0,0,0,0,0,15856408,11298.1,3243.45,27.0829,10.7614,3412.39,0.287078,53.9747,3.31092,0,latest,0,8099764,0,0,0,0,0
10,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3697310,0,53.974,0,0,0,0,0,15874891,11308.5,3244.47,27.1178,10.7598,3408.29,0.286906,53.974,3.31793,0,latest,0,8118449,0,0,0,0,0
11,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3695221,0,53.974,0,0,0,0,0,15871207,11388.2,3249.29,27.1894,10.7673,3409.17,0.285321,53.974,3.34046,0,latest,0,8152010,0,0,0,0,0
12,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3698342,0,53.9737,0,0,0,0,0,15836420,11418.6,3252.95,27.1944,10.7724,3416.73,0.284882,53.9737,3.34197,0,latest,0,8163466,0,0,0,0,0
13,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3697969,0,53.9747,0,0,0,0,0,15894067,11377.6,3247.9,27.1564,10.7674,3404.35,0.285464,53.9747,3.34208,0,latest,0,8152688,0,0,0,0,0
14,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3697076,0,53.9741,0,0,0,0,0,15849493,11360.8,3249.09,27.2671,10.769,3413.77,0.285991,53.9741,3.32793,0,latest,0,8144245,0,0,0,0,0
15,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696474,0,53.9747,0,0,0,0,0,15862916,11294.9,3244.23,27.3411,10.7585,3410.94,0.28723,53.9747,3.31136,0,latest,0,8113684,0,0,0,0,0
16,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3693673,0,53.9739,0,0,0,0,0,15839821,11346.5,3248.05,27.4084,10.7637,3416.03,0.286261,53.9739,3.32155,0,latest,0,8126075,0,0,0,0,0
17,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3695830,0,53.974,0,0,0,0,0,15833794,11364.9,3248.85,27.5074,10.7672,3417.12,0.285866,53.974,3.32587,0,latest,0,8128250,0,0,0,0,0
18,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696718,0,53.9737,0,0,0,0,0,15818257,11328.4,3246.03,27.6222,10.7646,3420.63,0.28654,53.9737,3.31177,0,latest,0,8096985,0,0,0,0,0
19,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696644,0,53.9746,0,0,0,0,0,15801368,11404.7,3251.86,27.6775,10.7679,3424.48,0.285133,53.9746,3.33035,0,latest,0,8134708,0,0,0,0,0
20,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3696804,0,53.9744,0,0,0,0,0,15857189,11403.1,3250.5,27.6877,10.7687,3411.81,0.285055,53.9744,3.34224,0,latest,0,8148436,0,0,0,0,0
21,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3695853,0,53.975,0,0,0,0,0,15872415,11390.6,3250.37,27.6669,10.7658,3408.5,0.285356,53.975,3.34181,0,latest,0,8164034,0,0,0,0,0
22,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3692059,0,53.9742,0,0,0,0,0,15868004,11393.1,3249.98,27.6636,10.7674,3409.35,0.285259,53.9742,3.34172,0,latest,0,8156901,0,0,0,0,0
23,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3694618,0,53.9746,0,0,0,0,0,15807731,11437.3,3254.96,27.6859,10.7741,3422.33,0.284592,53.9746,3.34196,0,latest,0,8163937,0,0,0,0,0
24,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3695908,0,53.9742,0,0,0,0,0,15874255,11375.9,3248.4,27.7443,10.7662,3408.01,0.285551,53.9742,3.33798,0,latest,0,8145378,0,0,0,0,0
25,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3695465,0,53.9743,0,0,0,0,0,15778752,11449.9,3255.71,27.9288,10.7731,3428.67,0.284344,53.9743,3.33946,0,latest,0,8140395,0,0,0,0,0
26,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3695160,0,53.9748,0,0,0,0,0,15819463,11428.9,3253.4,27.9256,10.7732,3419.92,0.284664,53.9748,3.34187,0,latest,0,8149369,0,0,0,0,0
27,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3694688,0,53.9752,0,0,0,0,0,15816739,11431.6,3254.4,27.9214,10.7714,3420.39,0.284684,53.9752,3.34219,0,latest,0,8156144,0,0,0,0,0
28,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3697756,0,53.9743,0,0,0,0,0,15797086,11445.8,3257.49,27.9321,10.7754,3424.75,0.284602,53.9743,3.34208,0,latest,0,8176073,0,0,0,0,0
29,54,1,1,4,6,200,150,0.75,0,0,1,0,10,100000,0.1,159.166,100,0,0,0,0,0,0,0,0,17.9301,0,0,3697884,0,53.9751,0,0,0,0,0,15809262,11436.8,3254.31,27.9169,10.7707,3422.11,0.284547,53.9751,3.34204,0,latest,0,8151703,0,0,0,0,0
0,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,7497377,0,2.7602,0,0,0,10432504,0,719,1040.46,521.483,47.0056,10.669,3085.2,0.501204,2.7602,0.337242,0,latest,0,0,403913,0,0,0,0
1,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3694880,0,53.9042,0,0,0,0,0,24658496,3962.39,2505.94,25.9126,10.0268,2192.8,0.632431,53.9042,1.807,0,latest,0,5405381,0,0,0,0,0
2,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3685272,0,53.9636,0,0,0,0,0,27575478,4835.03,2551,26.6634,10.0363,1960.57,0.527607,53.9636,2.46614,0,latest,0,6757479,0,0,0,0,0
3,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3595141,0,53.9555,0,0,0,0,0,43248315,4011,2464.81,30.0568,9.95311,1249.78,0.614511,53.9555,3.20936,0,latest,0,8330815,0,0,0,0,0
4,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3574196,0,53.9555,0,0,0,0,0,43603661,4010.6,2460.13,29.9937,9.94573,1239.62,0.613407,53.9555,3.23535,0,latest,0,8267550,0,0,0,0,0
5,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3572803,0,53.9552,0,0,0,0,0,43662833,4000.78,2458.26,29.9905,9.94477,1238.02,0.614445,53.9552,3.2316,0,latest,0,8219919,0,0,0,0,0
6,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3572467,0,53.9557,0,0,0,0,0,43598090,4005.64,2459.48,30.0135,9.94761,1239.81,0.614005,53.9557,3.23085,0,latest,0,8244630,0,0,0,0,0
7,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3574462,0,53.955,0,0,0,0,0,43338974,4030.54,2464.59,30.0101,9.95252,1247.22,0.61148,53.955,3.23163,0,latest,0,8338990,0,0,0,0,0
8,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3569261,0,53.9554,0,0,0,0,0,43554836,4005.94,2459.95,30.0037,9.94682,1241.05,0.614075,53.9554,3.22787,0,latest,0,8249242,0,0,0,0,0
9,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3567972,0,53.9555,0,0,0,0,0,43538522,4006.25,2460.3,29.9874,9.94512,1241.53,0.614117,53.9555,3.22685,0,latest,0,8256415,0,0,0,0,0
