t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
0,100,0,arm,0,40,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,1439031038538008,18.25,1196083,NA,NA,NA,NA,NA,NA,0,0,0,52.95,0,0,0,0,0,0,NA,0,0,1196083,0,0
0,100,0,arm,0,40,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,12841627871308783616,18.25,1195788,NA,NA,NA,NA,NA,NA,0,0,0,52.96,0,0,0,0,0,0,NA,0,0,1195788,0,0
0,100,0,arm,0,48,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,3729810210377931264,18.26,1196811,NA,NA,NA,NA,NA,NA,0,0,0,52.92,0,0,0,0,0,0,NA,0,0,1196811,0,0
0,100,0,arm,0,48,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,10233722941307920384,18.24,1195541,NA,NA,NA,NA,NA,NA,0,0,0,52.97,0,0,0,0,0,0,NA,0,0,1195541,0,0
0,100,0,arm,0,50,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,15064559774798467072,18.27,1197075,NA,NA,NA,NA,NA,NA,0,0,0,52.91,0,0,0,0,0,0,NA,0,0,1197075,0,0
0,100,0,arm,0,50,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,393875098140554240,18.25,1196040,NA,NA,NA,NA,NA,NA,0,0,0,52.95,0,0,0,0,0,0,NA,0,0,1196040,0,0
0,100,0,arm,0,60,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,10922771426783105024,18.26,1196841,NA,NA,NA,NA,NA,NA,0,0,0,52.92,0,0,0,0,0,0,NA,0,0,1196841,0,0
0,100,0,arm,0,60,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,10687006097577478144,18.25,1196198,NA,NA,NA,NA,NA,NA,0,0,0,52.94,0,0,0,0,0,0,NA,0,0,1196198,0,0
0,100,0,arm,0,64,0,1,1,20,0,6,80,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,12881000004462936064,18.25,1196013,NA,NA,NA,NA,NA,NA,0,0,0,76.47,0,0,0,0,0,0,NA,0,0,1196013,0,0
0,100,0,arm,0,64,0,1,1,20,0,6,80,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,14767466100252846080,18.25,1195767,NA,NA,NA,NA,NA,NA,0,0,0,76.48,0,0,0,0,0,0,NA,0,0,1195767,0,0
0,100,0,arm,1,1,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,12326563304216100864,18.25,1196018,NA,NA,NA,NA,NA,NA,0,0,0,52.95,0,0,0,0,0,0,NA,0,0,1196018,0,0
0,100,0,arm,1,1,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,17344152057753204736,18.25,1195925,NA,NA,NA,NA,NA,NA,0,0,0,52.95,0,0,0,0,0,0,NA,0,0,1195925,0,0
0,100,0,arm,1,8,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,2548548602215947264,18.25,1195969,NA,NA,NA,NA,NA,NA,0,0,0,52.95,0,0,0,0,0,0,NA,0,0,1195969,0,0
0,100,0,arm,1,8,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,2045613052937725696,18.26,1196455,NA,NA,NA,NA,NA,NA,0,0,0,52.93,0,0,0,0,0,0,NA,0,0,1196455,0,0
0,100,0,arm,1,10,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,4531117094438553600,18.25,1196118,NA,NA,NA,NA,NA,NA,0,0,0,52.95,0,0,0,0,0,0,NA,0,0,1196118,0,0
0,100,0,arm,1,10,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,9994065645861543936,18.25,1196172,NA,NA,NA,NA,NA,NA,0,0,0,52.94,0,0,0,0,0,0,NA,0,0,1196172,0,0
0,100,0,arm,1,16,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,18307948192651159552,18.25,1196213,NA,NA,NA,NA,NA,NA,0,0,0,52.94,0,0,0,0,0,0,NA,0,0,1196213,0,0
0,100,0,arm,1,16,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,3279963970432093696,18.25,1196329,NA,NA,NA,NA,NA,NA,0,0,0,52.94,0,0,0,0,0,0,NA,0,0,1196329,0,0
0,100,0,arm,1,20,0,1,1,20,0,6,40,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,7305264731163310080,18.26,1196437,NA,NA,NA,NA,NA,NA,0,0,0,52.93,0,0,0,0,0,0,NA,0,0,1196437,0,0
0,100,0,arm,1,20,0,1,1,20,0,6,40,0,10,0,0,0,0,1,7,14,1,5,0,80,0,512,4312351582583270400,18.25,1196272,NA,NA,NA,NA,NA,NA,0,0,0,52.94,0,0,0,0,0,0,NA,0,0,1196272,0,0
