t,tpcc_warehouse_count,tpcc_warehouse_affinity,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
7,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,29.13,1908884,nan,nan,nan,nan,nan,nan,0,0,0,62.45,0.00,0,0.00,0,0,0,nan,0,0.00,104387,0.00,1559394
8,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,30.68,2010818,nan,nan,nan,nan,nan,nan,0,0,0,60.45,0.00,0,0.00,0,0,0,nan,0,0.00,104452,0.00,1557189
9,100,0,arm-ubuntu18,1,50,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,17337081788761231164,32.23,2112341,nan,nan,nan,nan,nan,nan,0,0,0,58.45,0.00,0,0.00,0,0,0,nan,0,0.00,104042,0.00,1556787
0,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,18.25,1195910,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195910,0.00,0
1,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,19.60,1284830,nan,nan,nan,nan,nan,nan,0,0,0,74.73,0.00,0,0.00,0,0,0,nan,0,0.00,90331,0.00,1378263
2,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,20.99,1375564,nan,nan,nan,nan,nan,nan,0,0,0,72.94,0.00,0,0.00,0,0,0,nan,0,0.00,92944,0.00,1384405
3,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,22.46,1471858,nan,nan,nan,nan,nan,nan,0,0,0,71.05,0.00,0,0.00,0,0,0,nan,0,0.00,98653,0.00,1470100
4,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,23.89,1565554,nan,nan,nan,nan,nan,nan,0,0,0,69.21,0.00,0,0.00,0,0,0,nan,0,0.00,95999,0.00,1437542
5,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,25.36,1661930,nan,nan,nan,nan,nan,nan,0,0,0,67.31,0.00,0,0.00,0,0,0,nan,0,0.00,98791,0.00,1477518
6,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,26.85,1759908,nan,nan,nan,nan,nan,nan,0,0,0,65.38,0.00,0,0.00,0,0,0,nan,0,0.00,100372,0.00,1487304
7,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,28.30,1854624,nan,nan,nan,nan,nan,nan,0,0,0,63.52,0.00,0,0.00,0,0,0,nan,0,0.00,97038,0.00,1451395
8,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,29.78,1951692,nan,nan,nan,nan,nan,nan,0,0,0,61.61,0.00,0,0.00,0,0,0,nan,0,0.00,99470,0.00,1483450
9,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,412298830208505717,31.25,2048112,nan,nan,nan,nan,nan,nan,0,0,0,59.71,0.00,0,0.00,0,0,0,nan,0,0.00,98768,0.00,1470070
0,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,18.26,1196515,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196515,0.00,0
1,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,19.92,1305617,nan,nan,nan,nan,nan,nan,0,0,0,74.32,0.00,0,0.00,0,0,0,nan,0,0.00,111012,0.00,1682950
2,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,21.77,1426733,nan,nan,nan,nan,nan,nan,0,0,0,71.94,0.00,0,0.00,0,0,0,nan,0,0.00,124116,0.00,1853493
3,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,23.62,1547776,nan,nan,nan,nan,nan,nan,0,0,0,69.56,0.00,0,0.00,0,0,0,nan,0,0.00,124022,0.00,1852170
4,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,25.46,1668438,nan,nan,nan,nan,nan,nan,0,0,0,67.18,0.00,0,0.00,0,0,0,nan,0,0.00,123675,0.00,1850775
5,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,27.30,1789131,nan,nan,nan,nan,nan,nan,0,0,0,64.81,0.00,0,0.00,0,0,0,nan,0,0.00,123649,0.00,1833990
6,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,29.15,1910087,nan,nan,nan,nan,nan,nan,0,0,0,62.43,0.00,0,0.00,0,0,0,nan,0,0.00,123944,0.00,1852678
7,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,30.99,2031030,nan,nan,nan,nan,nan,nan,0,0,0,60.05,0.00,0,0.00,0,0,0,nan,0,0.00,123944,0.00,1848213
8,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,32.83,2151861,nan,nan,nan,nan,nan,nan,0,0,0,57.67,0.00,0,0.00,0,0,0,nan,0,0.00,123798,0.00,1850910
9,100,0,arm-ubuntu18,1,60,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,6683841189127027869,34.67,2272338,nan,nan,nan,nan,nan,nan,0,0,0,55.30,0.00,0,0.00,0,0,0,nan,0,0.00,123426,0.00,1836417
0,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,18.25,1195885,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195885,0.00,0
1,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,19.26,1262098,nan,nan,nan,nan,nan,nan,0,0,0,75.18,0.00,0,0.00,0,0,0,nan,0,0.00,67074,0.00,1031445
2,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,20.28,1328807,nan,nan,nan,nan,nan,nan,0,0,0,73.86,0.00,0,0.00,0,0,0,nan,0,0.00,68301,0.00,1012894
3,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,21.30,1396008,nan,nan,nan,nan,nan,nan,0,0,0,72.54,0.00,0,0.00,0,0,0,nan,0,0.00,68847,0.00,1028445
4,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,22.33,1463413,nan,nan,nan,nan,nan,nan,0,0,0,71.22,0.00,0,0.00,0,0,0,nan,0,0.00,69092,0.00,1032683
5,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,23.36,1531144,nan,nan,nan,nan,nan,nan,0,0,0,69.88,0.00,0,0.00,0,0,0,nan,0,0.00,69428,0.00,1037121
6,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,24.39,1598169,nan,nan,nan,nan,nan,nan,0,0,0,68.56,0.00,0,0.00,0,0,0,nan,0,0.00,68628,0.00,1026779
7,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,25.43,1666371,nan,nan,nan,nan,nan,nan,0,0,0,67.22,0.00,0,0.00,0,0,0,nan,0,0.00,69902,0.00,1046001
8,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,26.52,1738268,nan,nan,nan,nan,nan,nan,0,0,0,65.81,0.00,0,0.00,0,0,0,nan,0,0.00,73681,0.00,1089483
9,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1157377320802986900,27.57,1806865,nan,nan,nan,nan,nan,nan,0,0,0,64.46,0.00,0,0.00,0,0,0,nan,0,0.00,70280,0.00,1048758
0,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,18.25,1196204,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196204,0.00,0
1,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,20.06,1314791,nan,nan,nan,nan,nan,nan,0,0,0,74.14,0.00,0,0.00,0,0,0,nan,0,0.00,120691,0.00,1829402
2,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,22.05,1444883,nan,nan,nan,nan,nan,nan,0,0,0,71.58,0.00,0,0.00,0,0,0,nan,0,0.00,133293,0.00,1990329
3,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,24.02,1574471,nan,nan,nan,nan,nan,nan,0,0,0,69.03,0.00,0,0.00,0,0,0,nan,0,0.00,132809,0.00,1986224
4,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,26.01,1704317,nan,nan,nan,nan,nan,nan,0,0,0,66.48,0.00,0,0.00,0,0,0,nan,0,0.00,133050,0.00,1984884
5,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,27.97,1832897,nan,nan,nan,nan,nan,nan,0,0,0,63.95,0.00,0,0.00,0,0,0,nan,0,0.00,131736,0.00,1954848
6,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,29.95,1962653,nan,nan,nan,nan,nan,nan,0,0,0,61.40,0.00,0,0.00,0,0,0,nan,0,0.00,132941,0.00,1984482
7,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,31.92,2092024,nan,nan,nan,nan,nan,nan,0,0,0,58.85,0.00,0,0.00,0,0,0,nan,0,0.00,132548,0.00,1979558
8,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,33.88,2220624,nan,nan,nan,nan,nan,nan,0,0,0,56.32,0.00,0,0.00,0,0,0,nan,0,0.00,131757,0.00,1961528
9,100,0,arm-ubuntu18,1,64,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,8475199578292423648,35.86,2349895,nan,nan,nan,nan,nan,nan,0,0,0,53.78,0.00,0,0.00,0,0,0,nan,0,0.00,132452,0.00,1978310
0,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,18.24,1195640,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195640,0.00,0
1,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,19.49,1277464,nan,nan,nan,nan,nan,nan,0,0,0,74.87,0.00,0,0.00,0,0,0,nan,0,0.00,83118,0.00,1269133
2,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,20.75,1359636,nan,nan,nan,nan,nan,nan,0,0,0,73.26,0.00,0,0.00,0,0,0,nan,0,0.00,84108,0.00,1255030
3,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,22.00,1442036,nan,nan,nan,nan,nan,nan,0,0,0,71.64,0.00,0,0.00,0,0,0,nan,0,0.00,84437,0.00,1262111
4,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,23.29,1526422,nan,nan,nan,nan,nan,nan,0,0,0,69.98,0.00,0,0.00,0,0,0,nan,0,0.00,86468,0.00,1292719
5,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,24.57,1609938,nan,nan,nan,nan,nan,nan,0,0,0,68.33,0.00,0,0.00,0,0,0,nan,0,0.00,85602,0.00,1282348
6,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,25.84,1693640,nan,nan,nan,nan,nan,nan,0,0,0,66.69,0.00,0,0.00,0,0,0,nan,0,0.00,85776,0.00,1279585
7,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,27.17,1780690,nan,nan,nan,nan,nan,nan,0,0,0,64.97,0.00,0,0.00,0,0,0,nan,0,0.00,89183,0.00,1319789
8,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,28.45,1864462,nan,nan,nan,nan,nan,nan,0,0,0,63.33,0.00,0,0.00,0,0,0,nan,0,0.00,85836,0.00,1283474
9,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,6880246443282609689,29.72,1947920,nan,nan,nan,nan,nan,nan,0,0,0,61.69,0.00,0,0.00,0,0,0,nan,0,0.00,85533,0.00,1277399
0,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,18.25,1196227,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196227,0.00,0
1,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,20.06,1314859,nan,nan,nan,nan,nan,nan,0,0,0,74.14,0.00,0,0.00,0,0,0,nan,0,0.00,120730,0.00,1831650
2,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,21.94,1437578,nan,nan,nan,nan,nan,nan,0,0,0,71.72,0.00,0,0.00,0,0,0,nan,0,0.00,125728,0.00,1876482
3,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,23.83,1561728,nan,nan,nan,nan,nan,nan,0,0,0,69.28,0.00,0,0.00,0,0,0,nan,0,0.00,127217,0.00,1901556
4,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,25.71,1685184,nan,nan,nan,nan,nan,nan,0,0,0,66.85,0.00,0,0.00,0,0,0,nan,0,0.00,126523,0.00,1888685
5,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,27.59,1808027,nan,nan,nan,nan,nan,nan,0,0,0,64.44,0.00,0,0.00,0,0,0,nan,0,0.00,125876,0.00,1867255
6,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,29.51,1934057,nan,nan,nan,nan,nan,nan,0,0,0,61.96,0.00,0,0.00,0,0,0,nan,0,0.00,129115,0.00,1928419
7,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,31.43,2060020,nan,nan,nan,nan,nan,nan,0,0,0,59.48,0.00,0,0.00,0,0,0,nan,0,0.00,129085,0.00,1926944
8,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,33.32,2183686,nan,nan,nan,nan,nan,nan,0,0,0,57.05,0.00,0,0.00,0,0,0,nan,0,0.00,126689,0.00,1892696
9,100,0,arm-ubuntu18,1,70,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,15241817387979154709,35.21,2307351,nan,nan,nan,nan,nan,nan,0,0,0,54.62,0.00,0,0.00,0,0,0,nan,0,0.00,126733,0.00,1887131
0,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,18.26,1196496,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196496,0.00,0
1,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,19.38,1270137,nan,nan,nan,nan,nan,nan,0,0,0,75.02,0.00,0,0.00,0,0,0,nan,0,0.00,74712,0.00,1146255
2,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,20.53,1345507,nan,nan,nan,nan,nan,nan,0,0,0,73.53,0.00,0,0.00,0,0,0,nan,0,0.00,77150,0.00,1148588
3,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,21.67,1419937,nan,nan,nan,nan,nan,nan,0,0,0,72.07,0.00,0,0.00,0,0,0,nan,0,0.00,76277,0.00,1135754
4,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,22.86,1498288,nan,nan,nan,nan,nan,nan,0,0,0,70.53,0.00,0,0.00,0,0,0,nan,0,0.00,80300,0.00,1198925
5,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,24.03,1574524,nan,nan,nan,nan,nan,nan,0,0,0,69.03,0.00,0,0.00,0,0,0,nan,0,0.00,78076,0.00,1166142
6,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,25.18,1650510,nan,nan,nan,nan,nan,nan,0,0,0,67.54,0.00,0,0.00,0,0,0,nan,0,0.00,77856,0.00,1165615
7,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,26.40,1729829,nan,nan,nan,nan,nan,nan,0,0,0,65.98,0.00,0,0.00,0,0,0,nan,0,0.00,81268,0.00,1205968
8,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,27.60,1808987,nan,nan,nan,nan,nan,nan,0,0,0,64.42,0.00,0,0.00,0,0,0,nan,0,0.00,81128,0.00,1203912
9,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,8793283690981586765,28.73,1883091,nan,nan,nan,nan,nan,nan,0,0,0,62.96,0.00,0,0.00,0,0,0,nan,0,0.00,75939,0.00,1136171
0,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,18.26,1196373,nan,nan,nan,nan,nan,nan,0,0,0,76.47,0.00,0,0.00,0,0,0,nan,0,0.00,1196373,0.00,0
1,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,19.95,1307238,nan,nan,nan,nan,nan,nan,0,0,0,74.29,0.00,0,0.00,0,0,0,nan,0,0.00,112774,0.00,1711200
2,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,21.76,1426276,nan,nan,nan,nan,nan,nan,0,0,0,71.95,0.00,0,0.00,0,0,0,nan,0,0.00,121996,0.00,1820670
3,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,23.55,1543698,nan,nan,nan,nan,nan,nan,0,0,0,69.64,0.00,0,0.00,0,0,0,nan,0,0.00,120338,0.00,1798182
4,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,25.36,1661753,nan,nan,nan,nan,nan,nan,0,0,0,67.31,0.00,0,0.00,0,0,0,nan,0,0.00,120961,0.00,1809978
5,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,27.25,1785775,nan,nan,nan,nan,nan,nan,0,0,0,64.87,0.00,0,0.00,0,0,0,nan,0,0.00,127074,0.00,1884999
6,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,29.14,1909764,nan,nan,nan,nan,nan,nan,0,0,0,62.44,0.00,0,0.00,0,0,0,nan,0,0.00,127070,0.00,1901978
7,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,31.02,2033221,nan,nan,nan,nan,nan,nan,0,0,0,60.01,0.00,0,0.00,0,0,0,nan,0,0.00,126536,0.00,1893308
8,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,32.84,2152388,nan,nan,nan,nan,nan,nan,0,0,0,57.66,0.00,0,0.00,0,0,0,nan,0,0.00,122101,0.00,1827340
9,100,0,arm-ubuntu18,1,80,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,1,7,14,1,5,0,80.00,0.00,512,2971214314871502776,34.67,2272255,nan,nan,nan,nan,nan,nan,0,0,0,55.31,0.00,0,0.00,0,0,0,nan,0,0.00,122797,0.00,1823161
0,100,0,arm-ubuntu18,1,90,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1023867139787013336,18.25,1195730,nan,nan,nan,nan,nan,nan,0,0,0,76.48,0.00,0,0.00,0,0,0,nan,0,0.00,1195730,0.00,0
1,100,0,arm-ubuntu18,1,90,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1023867139787013336,19.26,1262531,nan,nan,nan,nan,nan,nan,0,0,0,75.17,0.00,0,0.00,0,0,0,nan,0,0.00,67706,0.00,1041150
2,100,0,arm-ubuntu18,1,90,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1023867139787013336,20.31,1331160,nan,nan,nan,nan,nan,nan,0,0,0,73.82,0.00,0,0.00,0,0,0,nan,0,0.00,70282,0.00,1045233
3,100,0,arm-ubuntu18,1,90,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1023867139787013336,21.38,1401189,nan,nan,nan,nan,nan,nan,0,0,0,72.44,0.00,0,0.00,0,0,0,nan,0,0.00,71753,0.00,1073146
4,100,0,arm-ubuntu18,1,90,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1023867139787013336,22.44,1470795,nan,nan,nan,nan,nan,nan,0,0,0,71.07,0.00,0,0.00,0,0,0,nan,0,0.00,71312,0.00,1064003
5,100,0,arm-ubuntu18,1,90,0,1,1,20,0,6,80.00,0.00,10,0,0,0,0,0,7,14,1,5,0,80.00,0.00,512,1023867139787013336,23.43,1535696,nan,nan,nan,nan,nan,nan,0,0,0,69.79,0.00,0,0.00,0,0,0,nan,0,0.00,66511,0.00,994500
