t,c_hash,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9
0,14146748697140744765,2,customer,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,1,district,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14146748697140744765,0,warehouse,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236518615,448419
1,14146748697140744765,10,stock,0,44853,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,8,orderline,0,98615,385594,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,7,order_wdc,0,0,65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,6,order,0,3327,3177,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,5,neworder,0,0,42887,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,4,history,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,2,customer,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,1,district,0,21033485,0,23749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14146748697140744765,0,warehouse,0,11837862,0,79145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,417286432,242243
2,14146748697140744765,10,stock,0,1526,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,8,orderline,0,69337,146825,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,7,order_wdc,0,0,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,6,order,0,2085,27839,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,5,neworder,0,0,155950,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,4,history,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,2,customer,0,34,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,1,district,0,23232777,0,23734,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14146748697140744765,0,warehouse,0,14448473,0,72351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,436575202,230093
3,14146748697140744765,10,stock,0,86275,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,8,orderline,0,88055,232969,3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,7,order_wdc,0,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,6,order,0,69652,101997,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,5,neworder,0,0,7724,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,4,history,0,0,8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,2,customer,0,44,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,1,district,0,30066482,0,21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14146748697140744765,0,warehouse,0,22172176,0,39475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454005689,173519
4,14146748697140744765,10,stock,0,17463,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,8,orderline,0,15357,137262,3958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,7,order_wdc,0,0,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,6,order,0,23069,3327,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,5,neworder,0,0,52059,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,4,history,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,2,customer,0,49,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,1,district,0,24509467,0,21522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14146748697140744765,0,warehouse,0,17195658,0,35180,2,3,0,0,0,0,0,0,0,0,0,0,0,0,446798479,175905
5,14146748697140744765,10,stock,0,35505,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,8,orderline,0,119409,354078,3574,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,7,order_wdc,0,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,6,order,0,3593,953,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,5,neworder,0,0,16205,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,4,history,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,2,customer,0,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,1,district,0,31387925,0,19331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14146748697140744765,0,warehouse,0,15730914,0,23738,1,1,0,0,0,0,0,0,0,0,0,0,0,0,447293436,146501
6,14146748697140744765,10,stock,0,902,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,8,orderline,0,108409,109664,3733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,7,order_wdc,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,6,order,0,112496,21314,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,5,neworder,0,0,58605,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,4,history,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,2,customer,0,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,1,district,0,32574052,0,18747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14146748697140744765,0,warehouse,0,22795776,0,23244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462682619,138365
7,14146748697140744765,10,stock,0,139,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,8,orderline,0,143708,237136,3957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,7,order_wdc,0,0,3280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,6,order,0,57969,92,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,5,neworder,0,0,64213,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,4,history,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,2,customer,0,39,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,1,district,0,19947954,0,19228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14146748697140744765,0,warehouse,0,17443496,0,23310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,434198224,139449
8,14146748697140744765,10,stock,0,39374,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,8,orderline,0,86794,115429,3695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,7,order_wdc,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,6,order,0,1816,140,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,5,neworder,0,0,120349,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,4,history,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,2,customer,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,1,district,0,9290408,0,18926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,14146748697140744765,0,warehouse,0,31448694,0,21970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446967883,136380
9,14146748697140744765,10,stock,0,55573,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,8,orderline,0,77813,182930,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,7,order_wdc,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,6,order,0,139,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,5,neworder,0,0,12156,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,2,customer,0,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,1,district,0,31486308,0,18143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14146748697140744765,0,warehouse,0,12683519,0,20860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447733092,132836
0,15428225222090257157,10,stock,0,0,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,8,orderline,0,0,8879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,7,order_wdc,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,6,order,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,5,neworder,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,4,history,0,0,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,3,customerwdl,0,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,2,customer,0,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,1,district,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15428225222090257157,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236543473,448239
1,15428225222090257157,10,stock,0,7462,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,8,orderline,0,109114,156243,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,7,order_wdc,0,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,6,order,0,5075,3388,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,5,neworder,0,0,43698,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,4,history,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,2,customer,0,24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,1,district,0,33995522,0,22716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15428225222090257157,0,warehouse,0,16583277,0,185180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433359417,357759
2,15428225222090257157,10,stock,0,42708,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,8,orderline,0,132366,124924,2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,7,order_wdc,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,6,order,0,69408,67334,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,5,neworder,0,0,55398,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,4,history,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,2,customer,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,1,district,0,65474743,0,17187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15428225222090257157,0,warehouse,0,31400091,0,139945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483584818,264489
3,15428225222090257157,10,stock,0,210820,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,8,orderline,0,70495,73307,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,7,order_wdc,0,0,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,6,order,0,106,140531,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,5,neworder,0,0,16783,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,4,history,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,2,customer,0,8250,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,1,district,0,44141864,0,15165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15428225222090257157,0,warehouse,0,69403159,0,124388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475133637,236207
4,15428225222090257157,10,stock,0,16061,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,8,orderline,0,195621,885318,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,7,order_wdc,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,6,order,0,87688,4571,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,5,neworder,0,0,48489,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,4,history,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,2,customer,0,36,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,1,district,0,27847480,0,20220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15428225222090257157,0,warehouse,0,46373879,0,163136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447433626,308619
5,15428225222090257157,10,stock,0,6778,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,8,orderline,0,203839,277032,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,7,order_wdc,0,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,6,order,0,8417,9292,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,5,neworder,0,0,22069,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,4,history,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,2,customer,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,1,district,0,45801718,0,18353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15428225222090257157,0,warehouse,0,41300956,0,146264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464768378,280105
6,15428225222090257157,10,stock,0,14852,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,8,orderline,0,53096,79495,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,7,order_wdc,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,6,order,0,513,7459,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,5,neworder,0,0,8435,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,4,history,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,2,customer,0,2262,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,1,district,0,67237431,0,14820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15428225222090257157,0,warehouse,0,45250445,0,119676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490644540,228547
7,15428225222090257157,10,stock,0,3340,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,8,orderline,0,27241,73681,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,7,order_wdc,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,6,order,0,130,48906,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,5,neworder,0,0,106397,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,4,history,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,2,customer,0,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,1,district,0,37502605,0,19856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15428225222090257157,0,warehouse,0,29297474,0,155998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441379624,313521
8,15428225222090257157,10,stock,0,78292,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,8,orderline,0,93033,89119,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,7,order_wdc,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,6,order,0,5451,78194,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,5,neworder,0,0,15033,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,4,history,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,2,customer,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,1,district,0,39381590,0,16148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,15428225222090257157,0,warehouse,0,66859327,0,126484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465640416,245242
9,15428225222090257157,10,stock,0,31444,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,8,orderline,0,35034,137731,3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,7,order_wdc,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,6,order,0,12906,100330,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,5,neworder,0,0,127053,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,4,history,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,2,customer,0,30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,1,district,0,36193717,0,22716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,15428225222090257157,0,warehouse,0,15525883,0,177701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441591811,345614
10,15428225222090257157,10,stock,0,94,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,8,orderline,0,75388,65323,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,7,order_wdc,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,6,order,0,13692,11355,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,5,neworder,0,0,6561,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,4,history,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,2,customer,0,341,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,1,district,0,36214432,0,17397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,15428225222090257157,0,warehouse,0,59651164,0,136140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455427134,263356
0,921745924340382633,10,stock,0,0,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,8,orderline,0,0,10092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,7,order_wdc,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,6,order,0,0,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,5,neworder,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,4,history,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,3,customerwdl,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,2,customer,0,0,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,1,district,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,921745924340382633,0,warehouse,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236500472,485527
1,921745924340382633,10,stock,0,47580,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,921745924340382633,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,921745924340382633,8,orderline,0,26555,138897,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,921745924340382633,7,order_wdc,0,0,73,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,921745924340382633,6,order,0,4593,160,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,921745924340382633,5,neworder,0,0,13537,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,921745924340382633,4,history,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,921745924340382633,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
