t,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_su_merge,c_bstar,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,c_backoff,c_mutex,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter
4,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.071,12128786,100,0,0,0,31.6301,3.62922,65058,0,0,13.2482,7.26988,6,0,24951877,51607,51463,114.148,0,0,0,44187,0,648672,586092,119392,2027.49,355.432,176932,0.203708,114.148,3.31253,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
4,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.071,12128786,100,0,0,0,31.6301,3.62922,65058,0,0,13.2482,7.26988,6,0,24951877,51607,51463,114.148,0,0,0,44187,0,648672,586092,119392,2027.49,355.432,176932,0.203708,114.148,3.31253,0,0,0,0,0,0,0,0,0,0,4,history,0,0,4,0,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,10,stock,0,847,0,2374,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,8,orderline,0,6946,146820,13810,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,14,11,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,6,order,0,107,391,159,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,1139,1347,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,1,district,0,410235,0,83308,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,258164,0,0,0,0,0,warehouse,0,38131,0,40920,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,2,customer,0,20,0,44,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,1,0,0,0,0,0,0
5,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,185.731,12172090,100,0,0,0,31.6328,3.61129,60447,0,0,12.9385,7.56245,7,0,24918632,48148,48037,114.131,0,0,0,44125,0,648198,586403,119670,2046.47,355.956,177033,0.204075,114.131,3.3124,0,0,0,0,0,0,0,0,0,0,4,history,0,0,4,0,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,10,stock,0,927,0,2365,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,3,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,8,orderline,0,7463,138551,13617,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,19,3,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,6,order,0,113,354,177,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,1166,1286,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,1,district,0,410354,0,83026,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,262077,0,0,0,0,0,warehouse,0,38868,0,41137,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,2,customer,0,26,0,43,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
6,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,186.395,12215570,100,0,0,0,31.5091,3.55902,68911,0,0,12.6275,7.90031,7,0,25793483,54695,54546,114.22,0,0,0,44301,0,649853,585417,119768,2036.53,355.151,176728,0.204586,114.22,3.31253,0,0,0,0,0,0,0,0,0,0,4,history,0,0,3,0,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,10,stock,0,857,0,2300,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,1,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,8,orderline,0,7251,141217,13578,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,14,1,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,6,order,0,107,385,168,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,1005,1251,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,1,district,0,410885,0,83556,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,261375,0,0,0,0,0,warehouse,0,37533,0,41059,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,2,customer,0,16,0,46,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
7,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.056,12258924,100,0,0,0,31.4004,3.59356,61858,0,0,12.3174,8.20011,7,0,25677254,49226,49097,114.313,0,0,0,44178,0,648642,586970,120231,2042.11,355.867,177199,0.204833,114.313,3.31249,0,0,0,0,0,0,0,0,0,0,4,history,0,0,1,0,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,10,stock,0,906,0,2403,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,2,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,8,orderline,0,6983,139106,14480,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,7,8,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,6,order,0,100,408,153,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,879,1114,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,1,district,0,412633,0,83638,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,263734,0,0,0,0,0,warehouse,0,38900,0,40880,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,2,customer,0,20,0,31,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,1,0,0,0,0,0,0
8,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,187.719,12302368,100,0,0,0,31.5368,3.43233,68685,0,0,12.0066,8.53628,7,0,25061233,54527,54394,114.492,0,0,0,44267,0,649328,587327,120275,2046.61,356.084,177286,0.204784,114.492,3.31288,0,0,0,0,0,0,0,0,0,0,4,history,0,0,3,0,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,10,stock,0,972,0,2444,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,1,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,8,orderline,0,8242,153498,14796,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,16,6,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,6,order,0,127,381,187,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,928,1257,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,1,district,0,423483,0,90657,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,258334,0,0,0,0,0,warehouse,0,38785,0,42905,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,2,customer,0,23,0,45,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
9,120,0,1,1,20,4,6,220,0,0.95,10,0,0,0,0,0,1,100,512,1,1000,0,188.411,12347679,100,0,0,0,30.7949,3.44506,63769,0,0,11.6825,8.84068,8,0,24742073,50474,50329,114.018,0,0,0,46162,0,675616,558956,118990,2054.54,357.031,169618,0.212879,114.018,3.29538,0,0,0,0,0,0,0,0,0,0,4,history,0,0,2,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,10,stock,0,0,24151,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,8,orderline,0,0,28894,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,2348,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,6,order,0,0,2840,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,577,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,1,district,0,0,0,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,17,0,0,0,0,0,warehouse,0,0,0,0,0,0,0,0,0,0
0,120,0,1,1,20,4,6,220,0,0.95,10,0,1,0,0,0,1,100,512,1,1000,0,182.622,11968342,100,0,0,0,21.7331,0.648899,1080427,0,0,14.3957,6.15651,5,0,221711973,862959,860822,1.21158,0,0,0,11968342,0,0,inf,inf,inf,inf,inf,0.733333,1.21158,0.600167,0,0,0,0,0,0,0,0,0,0,2,customer,0,0,3201,0,0,0,0,0,0,0
