t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_su_merge,c_bstar,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,LLC-miss,br-miss,task,IPC,CPU,GHz,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter
26,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,25.1637,1649126,100,0,0,0,0,0,0,0,0,35.1249,0,0,0,4025106,0,0,18.4898,0,0,0,56769,0,838981,90100,65622.9,872.882,190.187,446.275,22048.3,0.728334,18.4898,4.08648,0,0,0,0,0,0,0,0,0,0,1,district,0,40641,0,38205,0,0,0,0,0,0
26,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,25.1637,1649126,100,0,0,0,0,0,0,0,0,35.1249,0,0,0,4025106,0,0,18.4898,0,0,0,56769,0,838981,90100,65622.9,872.882,190.187,446.275,22048.3,0.728334,18.4898,4.08648,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,12045,0,21662,0,0,0,0,0,0
26,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,25.1637,1649126,100,0,0,0,0,0,0,0,0,35.1249,0,0,0,4025106,0,0,18.4898,0,0,0,56769,0,838981,90100,65622.9,872.882,190.187,446.275,22048.3,0.728334,18.4898,4.08648,0,0,0,0,0,0,0,0,0,0,2,customer,0,7,0,7,0,0,0,0,0,0
26,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,25.1637,1649126,100,0,0,0,0,0,0,0,0,35.1249,0,0,0,4025106,0,0,18.4898,0,0,0,56769,0,838981,90100,65622.9,872.882,190.187,446.275,22048.3,0.728334,18.4898,4.08648,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
26,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,25.1637,1649126,100,0,0,0,0,0,0,0,0,35.1249,0,0,0,4025106,0,0,18.4898,0,0,0,56769,0,838981,90100,65622.9,872.882,190.187,446.275,22048.3,0.728334,18.4898,4.08648,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
26,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,25.1637,1649126,100,0,0,0,0,0,0,0,0,35.1249,0,0,0,4025106,0,0,18.4898,0,0,0,56769,0,838981,90100,65622.9,872.882,190.187,446.275,22048.3,0.728334,18.4898,4.08648,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,198,97,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,10,stock,0,119,0,380,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5571,51601,64,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,8,1,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,6,order,0,53,50,12,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,1,district,0,39585,0,36922,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,11761,0,21108,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,2,customer,0,5,0,7,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
27,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.0011,1704011,100,0,0,0,0,0,0,0,0,32.9658,0,0,0,4229195,0,0,18.3437,0,0,0,55943,0,827039,90911.8,65716.9,874.025,190.832,446.775,22190.3,0.722865,18.3437,4.09692,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,199,98,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,10,stock,0,115,0,341,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4695,62313,47,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,5,0,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,6,order,0,51,44,16,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,1,district,0,38731,0,35959,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,11279,0,20370,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,2,customer,0,7,0,9,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,4,history,0,0,0,0,0,0,0,0,0,0
28,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,26.8201,1757683,100,0,0,0,0,0,0,0,0,30.8545,0,0,0,4086376,0,0,18.4616,0,0,0,54702,0,805081,93997.2,65954.2,876.617,191.657,447.144,22941.8,0.701661,18.4616,4.09719,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,8459,83,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,10,stock,0,96,0,389,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4690,55414,51,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,1,0,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,6,order,0,52,42,16,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,1,district,0,38899,0,36481,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,11652,0,20584,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,2,customer,0,6,0,12,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,4,history,0,0,1,0,0,0,0,0,0,0
29,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,0,27.6395,1811382,100,0,0,0,0,0,0,0,0,28.742,0,0,0,4278794,0,0,18.3822,0,0,0,54742,0,808288,93238.5,65883.4,874.109,191.258,447.185,22754.4,0.706611,18.3822,4.09761,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,209,93,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,10,stock,0,0,1517,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,8,orderline,0,0,2040,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,170,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,6,order,0,0,239,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,1,district,0,0,0,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,0,0,1,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,2,customer,0,0,365,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,211,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,4,history,0,0,278,0,0,0,0,0,0,0
0,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,3.67311,240721,100,0,0,0,0,0,0,0,0,90.5303,0,0,0,7149922,0,0,0.958154,0,0,0,240721,0,0,inf,inf,inf,inf,inf,inf,0.540741,0.958154,1.80134,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,17,0,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,10,stock,0,7,0,3,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,8,orderline,0,4,6,0,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,38,2,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,6,order,0,5,16,22,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,1,district,0,26660,0,19810,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,13052,0,14023,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,2,customer,0,0,0,2,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,4,history,0,0,99,0,0,0,0,0,0,0
1,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,4.6908,307416,100,0,0,0,0,0,0,0,0,87.9066,0,0,0,4206159,0,0,18.4715,0,0,0,67864,0,1009460,74777.3,62020.6,774.295,161.711,381.296,18306.5,0.829404,18.4715,4.08474,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,182,205,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,10,stock,0,5,0,6,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,0,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,8,orderline,0,57,79,1,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,16,1,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,6,order,0,3,6,2,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,1,district,0,24110,0,18195,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,12124,0,12681,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,2,customer,0,0,0,1,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,0,0,0,0,0,0,0
2,20,1,20,1,6,40,0,0,30,0,0,0,0,0,1,100,20,1,5.67329,371805,100,0,0,0,0,0,0,0,0,85.3737,0,0,0,4256555,0,0,18.0526,0,0,0,65626,0,968325,76400.5,62669.7,779.385,165.135,382.537,18651.2,0.820278,18.0526,4.09628,0,0,0,0,0,0,0,0,0,0,4,history,0,0,10,0,0,0,0,0,0,0
