t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_su_merge,c_bstar,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5295,7118,36,0,0,0,0,10228,36538
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,679,57,0,0,0,0,48047,38516
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,6,order,0,57,176,152,0,0,0,0,601,2335
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,501,342,0,0,0,0,1011,1826
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,1,district,0,41311,0,33409,0,0,0,0,0,0
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,9874934,0,2574828,0,0,0,0,0,0
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,2,customer,0,226,0,534,0,0,0,0,53,25
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,204,0,0,0,0,0,0
20,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,27.301,1789197,-nan,-nan,-nan,-nan,inf,inf,6928038,0,0,71.8461,19.0852,0,0,0,629802,534853,119.865,-nan,0,0,136579,0,1444308,258448,76910.4,1014.78,405.278,83371.6,0.297586,119.865,3.09995,0,0,0,0,0,0,0,0,0,0,4,history,0,0,7,0,0,0,0,0,871,3041
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,10,stock,0,1998,0,3014,0,0,0,0,173,84
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,637,0,0,0,0,0,0
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,8,orderline,0,6094,7473,48,0,0,0,0,10183,36419
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,743,66,0,0,0,0,49520,39835
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,6,order,0,60,158,138,0,0,0,0,649,2450
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,476,325,0,0,0,0,938,1787
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,1,district,0,41488,0,33349,0,0,0,0,0,0
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,9852376,0,2584298,0,0,0,0,0,0
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,2,customer,0,234,0,498,0,0,0,0,51,25
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,162,0,0,0,0,0,0
21,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,28.1287,1843441,100,0,0,0,0.322961,0.0310083,6801006,0,0,70.9924,19.84,0,0,34236,623804,527880,119.863,0,0,0,138024,0,1447137,257721,77028.4,1017.21,405.707,83214.7,0.298883,119.863,3.09706,0,0,0,0,0,0,0,0,0,0,4,history,0,0,6,0,0,0,0,0,872,3052
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,10,stock,0,1591,0,2486,0,0,0,0,143,65
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,434,0,0,0,0,0,0
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,8,orderline,0,6887,7853,37,0,0,0,0,8633,31768
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,700,57,0,0,0,0,40699,33307
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,6,order,0,63,176,149,0,0,0,0,520,2179
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,522,304,0,0,0,0,771,1580
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,1,district,0,41825,0,33447,0,0,0,0,0,0
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,9845645,0,2573366,0,0,0,0,0,0
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,2,customer,0,181,0,395,0,0,0,0,50,22
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,161,0,0,0,0,0,0
22,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,29.0789,1905714,100,0,0,0,9.66058,0.984238,5181084,0,0,70.0126,20.0196,0,0,3829596,493954,412385,119.84,0,0,0,133982,0,1447708,257626,76997.3,1009.01,406.359,83167.4,0.298872,119.84,3.09768,0,0,0,0,0,0,0,0,0,0,4,history,0,0,5,0,0,0,0,0,631,2614
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,10,stock,0,1201,0,1978,0,0,0,0,170,77
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,281,0,0,0,0,0,0
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,8,orderline,0,6238,7210,27,0,0,0,0,8169,30623
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,359,36,0,0,0,0,31129,26339
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,6,order,0,52,107,135,0,0,0,0,607,2058
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,446,289,0,0,0,0,616,1519
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,1,district,0,41364,0,33006,0,0,0,0,0,0
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,9982060,0,2579349,0,0,0,0,0,0
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,2,customer,0,137,0,297,0,0,0,0,27,14
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,102,0,0,0,0,0,0
23,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.0213,1967473,100,0,0,0,10.6337,1.02043,3603090,0,0,69.0409,20.0686,0,0,8111212,375915,305333,119.876,0,0,0,125234,0,1443849,258732,76751.5,995.419,406.018,83410.4,0.296645,119.876,3.10192,0,0,0,0,0,0,0,0,0,0,4,history,0,0,6,0,0,0,0,0,694,2574
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,10,stock,0,981,0,1609,0,0,0,0,181,82
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,240,0,0,0,0,0,0
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5141,6951,38,0,0,0,0,8362,30151
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,283,25,0,0,0,0,25295,21744
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,6,order,0,50,107,114,0,0,0,0,617,2110
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,410,217,0,0,0,0,583,1400
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,1,district,0,41680,0,33088,0,0,0,0,0,0
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,9990261,0,2569342,0,0,0,0,0,0
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,2,customer,0,100,0,219,0,0,0,0,44,21
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,65,0,0,0,0,0,0
24,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,30.9628,2029181,100,0,0,0,11.069,0.972373,2711145,0,0,68.0697,20.102,0,0,10892772,307917,244320,119.886,0,0,0,120206,0,1444145,258635,76808.5,988.572,405.971,83397.1,0.296976,119.886,3.10125,0,0,0,0,0,0,0,0,0,0,4,history,0,0,2,0,0,0,0,0,589,2526
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,10,stock,0,819,0,1365,0,0,0,0,225,96
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,165,0,0,0,0,0,0
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5906,7052,18,0,0,0,0,8023,29304
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,7,order_wdc,0,0,250,15,0,0,0,0,20458,17795
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,6,order,0,45,90,100,0,0,0,0,529,1913
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,5,neworder,0,0,394,223,0,0,0,0,457,1314
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,1,district,0,41965,0,32910,0,0,0,0,0,0
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,0,warehouse,0,10026410,0,2574156,0,0,0,0,0,0
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,2,customer,0,74,0,175,0,0,0,0,43,20
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,3,customerwdl,0,0,0,41,0,0,0,0,0,0
25,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,31.9214,2092002,100,0,0,0,11.4075,0.909006,2100056,0,0,67.0813,20.1491,0,0,13062937,257633,200342,119.888,0,0,0,116222,0,1443615,258783,76658.9,984.428,405.463,83418,0.296228,119.888,3.10225,0,0,0,0,0,0,0,0,0,0,4,history,0,0,1,0,0,0,0,0,611,2444
26,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,32.9173,2157270,100,0,0,0,11.5371,0.896916,1572208,0,0,66.0541,20.1492,0,0,15075501,208486,158310,119.889,0,0,0,112719,0,1444392,258581,76762.2,980.631,405.731,83391.3,0.296859,119.889,3.10082,0,0,0,0,0,0,0,0,0,0,10,stock,0,610,0,1143,0,0,0,0,171,80
26,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,32.9173,2157270,100,0,0,0,11.5371,0.896916,1572208,0,0,66.0541,20.1492,0,0,15075501,208486,158310,119.889,0,0,0,112719,0,1444392,258581,76762.2,980.631,405.731,83391.3,0.296859,119.889,3.10082,0,0,0,0,0,0,0,0,0,0,9,item,0,0,0,143,0,0,0,0,0,0
26,120,1,20,4,6,100,0,0,60,0,0,1,0,0,1,100,100,0,32.9173,2157270,100,0,0,0,11.5371,0.896916,1572208,0,0,66.0541,20.1492,0,0,15075501,208486,158310,119.889,0,0,0,112719,0,1444392,258581,76762.2,980.631,405.731,83391.3,0.296859,119.889,3.10082,0,0,0,0,0,0,0,0,0,0,8,orderline,0,5694,6782,27,0,0,0,0,7285,26993
