t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
33,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129447,0,0,119.924,0,0,0,0,0,266558932,1213.73,2215.99,0.962226,0.488336,452.605,1.82577,119.924,2.68166,0,contention,0,7840439,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129391,0,0,119.926,0,0,0,0,0,267029031,1211.27,2215.38,0.952807,0.485589,451.752,1.82897,119.926,2.68127,0,contention,0,7798648,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129246,0,0,119.925,0,0,0,0,0,269077018,1200.55,2210.45,0.94134,0.47344,448.387,1.8412,119.925,2.67748,0,contention,0,7450348,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129412,0,0,119.922,0,0,0,0,0,266374122,1214.79,2216.18,0.953915,0.490254,452.902,1.82434,119.922,2.68223,0,contention,0,7872666,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129147,0,0,119.926,0,0,0,0,0,267114134,1208.86,2216.7,0.956491,0.484858,451.646,1.83371,119.926,2.67657,0,contention,0,7905865,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,128931,0,0,119.924,0,0,0,0,0,268352912,1201.41,2215.49,0.951097,0.475598,449.574,1.84407,119.924,2.67234,0,contention,0,7793079,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129202,0,0,119.919,0,0,0,0,0,266821610,1210.84,2218.25,0.968858,0.487065,452.114,1.832,119.919,2.67817,0,contention,0,8146412,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129387,0,0,119.921,0,0,0,0,0,266902838,1211.99,2217.38,0.953774,0.489783,451.952,1.82954,119.921,2.68167,0,contention,0,8041926,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129626,0,0,119.89,0,0,0,0,0,264143336,1226.81,2220.28,0.961595,0.503955,456.514,1.80981,119.89,2.68733,0,contention,0,8284037,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129446,0,0,119.926,0,0,0,0,0,265794984,1217.41,2219.25,0.943794,0.49944,453.829,1.82293,119.926,2.68253,0,contention,0,8183503,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129538,0,0,119.915,0,0,0,0,0,266802053,1213.08,2217.14,0.94256,0.491254,452.061,1.82769,119.915,2.68345,0,contention,0,8158796,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,130110,0,0,119.907,0,0,0,0,0,265767574,1219.59,2217.94,0.951051,0.497236,453.816,1.8186,119.907,2.6874,0,contention,0,8201973,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129917,0,0,119.929,0,0,0,0,0,265905776,1219.98,2217.79,0.949041,0.496157,453.702,1.81788,119.929,2.68895,0,contention,0,8133523,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129788,0,0,119.914,0,0,0,0,0,262349585,1237.4,2222.91,0.962337,0.512692,459.738,1.79644,119.914,2.69152,0,contention,0,8618770,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,130465,0,0,119.918,0,0,0,0,0,265157279,1225.56,2210.02,0.95195,0.50337,454.871,1.80327,119.918,2.69431,0,contention,0,8361203,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,130995,0,0,119.922,0,0,0,0,0,266391559,1218.3,2200.44,0.948641,0.503841,452.782,1.80615,119.922,2.69071,0,contention,0,8286183,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129978,0,0,119.926,0,0,0,0,0,265214789,1223.33,2218.06,0.960958,0.504385,454.84,1.81314,119.926,2.68958,0,contention,0,8074017,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129578,0,0,119.921,0,0,0,0,0,266502842,1215.61,2214.34,0.943026,0.501292,452.65,1.82158,119.921,2.68555,0,contention,0,7917073,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129714,0,0,119.917,0,0,0,0,0,264604931,1225.17,2218.64,0.956728,0.506016,455.867,1.81088,119.917,2.68756,0,contention,0,8182829,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78345,100,0,0,0,0,0,0,0,0,81.6082,0,18446744073709551545,0,129438,0,0,119.925,0,0,0,0,0,266220257,1215.82,2215.4,0.942741,0.501048,453.061,1.82214,119.925,2.68357,0,contention,0,8126971,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78346,100,0,0,0,0,0,0,0,0,81.608,0,18446744073709551545,0,130024,0,0,119.92,0,0,0,1,0,270527555,1194.65,2199.89,0.94051,0.492726,445.914,1.84146,119.92,2.6791,0,contention,0,8034009,0,0,1,0,0
54,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78346,100,0,0,0,0,0,0,0,0,81.608,0,18446744073709551545,0,128704,0,0,119.922,0,0,0,0,0,270415854,1191.88,2214.35,0.935133,0.492618,446.27,1.85787,119.922,2.67076,0,contention,0,7502013,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78346,100,0,0,0,0,0,0,0,0,81.608,0,18446744073709551545,0,128936,0,0,119.925,0,0,0,0,0,269438520,1197.32,2215.21,0.948411,0.499909,447.718,1.85014,119.925,2.67428,0,contention,0,7620023,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78346,100,0,0,0,0,0,0,0,0,81.608,0,18446744073709551545,0,129237,0,0,119.928,0,0,0,0,0,267841379,1207.36,2216.76,0.956427,0.508805,450.416,1.83604,119.928,2.68054,0,contention,0,7549541,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78346,100,0,0,0,0,0,0,0,0,81.608,0,18446744073709551545,0,129199,0,0,119.926,0,0,0,0,0,267168723,1210.84,2218.05,0.955387,0.510936,451.539,1.83183,119.926,2.68158,0,contention,0,7639486,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78346,100,0,0,0,0,0,0,0,0,81.608,0,18446744073709551545,0,129015,0,0,119.921,0,0,0,0,0,268001162,1205.83,2218.13,0.941163,0.504938,450.122,1.8395,119.921,2.67891,0,contention,0,7682178,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78346,100,0,0,0,0,0,0,0,0,81.608,0,18446744073709551545,0,128796,0,0,119.915,0,0,0,0,0,269371778,1196.97,2217.18,0.937623,0.493048,447.83,1.85232,119.915,2.67284,0,contention,0,7508259,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2029401,0,0,2.35283,0,0,0,116795,0,579,286.333,133.166,14.7029,2.92919,2731.94,0.465073,2.35283,0.104809,0,contention,0,316,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153935,0,0,116.775,0,0,0,0,0,43310975,4917.6,3429.57,8.05049,2.71625,2715.9,0.697408,116.775,1.81067,0,contention,0,23178357,0,0,0,0,0
2,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,173178,0,0,119.846,0,0,0,0,0,43380878,5320.12,3541.92,8.48675,2.93008,2780.69,0.66576,119.846,1.91324,0,contention,0,25670565,0,0,0,0,0
3,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,163119,0,0,119.932,0,0,0,0,0,62944114,5546.63,3564.73,8.49792,2.94472,1913.33,0.642683,119.932,2.89894,0,contention,0,37664170,0,0,0,0,0
4,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158287,0,0,119.924,0,0,0,0,0,67777113,5493.09,3557.64,8.47636,2.93366,1776.71,0.647657,119.924,3.09172,0,contention,0,40217453,0,0,0,0,0
5,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,157292,0,0,119.934,0,0,0,0,0,69327675,5331.41,3538.6,8.45129,2.89885,1737.14,0.663728,119.934,3.06907,0,contention,0,40548014,0,0,0,0,0
6,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,157540,0,0,119.935,0,0,0,0,0,68299854,5430.19,3548.09,8.47493,2.92255,1763.22,0.6534,119.935,3.07971,0,contention,0,40214204,0,0,0,0,0
7,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158484,0,0,119.911,0,0,0,0,0,68017564,5466.27,3538.41,8.43298,2.91433,1773.08,0.647317,119.911,3.08292,0,contention,0,40401701,0,0,0,0,0
8,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154668,0,0,119.931,0,0,0,0,0,68471474,5415.82,3548.07,8.45781,2.92699,1761.59,0.65513,119.931,3.0744,0,contention,0,40339790,0,0,0,0,0
9,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154915,0,0,119.948,0,0,0,0,0,68250876,5446.2,3547.15,8.44782,2.92338,1764.85,0.651307,119.948,3.08593,0,contention,0,40262137,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154718,0,0,119.956,0,0,0,0,0,67786396,5483.8,3551.84,8.49,2.91998,1777.22,0.647696,119.956,3.08561,0,contention,0,40046781,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153665,0,0,119.937,0,0,0,0,0,69112723,5347.43,3533.28,8.45366,2.89532,1742.79,0.660743,119.937,3.06832,0,contention,0,40230563,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153927,0,0,119.943,0,0,0,0,0,68920607,5368.06,3541.97,8.46055,2.91262,1747.73,0.659824,119.943,3.07144,0,contention,0,40410138,0,0,0,0,0
13,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161573,0,0,119.922,0,0,0,0,0,57970832,6641.85,3680.13,8.76276,3.12859,2081.08,0.554081,119.922,3.19155,0,contention,0,37697287,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162506,0,0,119.924,0,0,0,0,0,56687217,6832.79,3696.82,8.79416,3.16206,2127.87,0.541041,119.924,3.21109,0,contention,0,37483839,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,168067,0,0,118.929,0,0,0,0,0,54322704,7276.43,3691.12,8.7612,3.19684,2232.91,0.507272,118.929,3.25871,0,contention,0,37352666,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159556,0,0,119.91,0,0,0,0,0,60440388,6312.12,3643.79,8.71758,3.06344,1995.65,0.577268,119.91,3.16293,0,contention,0,38278381,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162613,0,0,119.936,0,0,0,0,0,57651633,6715.89,3676.78,8.79261,3.11457,2091.18,0.547475,119.936,3.21153,0,contention,0,37711558,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161200,0,0,119.937,0,0,0,0,0,60115361,6382.6,3640.33,8.70604,3.05184,2006.76,0.570352,119.937,3.18056,0,contention,0,38289802,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,168396,0,0,119.922,0,0,0,0,0,52754604,7468.52,3754.79,8.95352,3.21857,2286.45,0.502749,119.922,3.26643,0,contention,0,36383093,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,164541,0,0,119.937,0,0,0,0,0,58989445,6530.43,3653.72,8.73432,3.06784,2041.81,0.559491,119.937,3.19836,0,contention,0,37879655,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,167207,0,0,119.934,0,0,0,0,0,53098333,7382.44,3752.48,8.95236,3.20854,2268.19,0.508299,119.934,3.25477,0,contention,0,36230061,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,168352,0,0,119.916,0,0,0,0,0,53491425,7339.39,3745.35,8.94412,3.19953,2254.83,0.510308,119.916,3.25496,0,contention,0,36614071,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,170778,0,0,119.915,0,0,0,0,0,50846532,7803.28,3799.99,9.06096,3.26856,2372,0.486973,119.915,3.28974,0,contention,0,36098473,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,168344,0,0,119.926,0,0,0,0,0,53177483,7394.52,3768.28,8.98472,3.21411,2268.26,0.509604,119.926,3.25999,0,contention,0,36471078,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162186,0,0,119.942,0,0,0,0,0,61769405,6170.79,3626.35,8.6785,3.01595,1950.21,0.587664,119.942,3.16416,0,contention,0,38383054,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162735,0,0,119.941,0,0,0,0,0,63350354,5990.37,3580.88,8.56846,2.97619,1901.33,0.597774,119.941,3.15061,0,contention,0,39068763,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,165469,0,0,119.919,0,0,0,0,0,57030281,6790.26,3701.78,8.84347,3.1296,2114.89,0.54516,119.919,3.2107,0,contention,0,37416301,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,169592,0,0,119.924,0,0,0,0,0,51179409,7750.61,3797.67,9.0219,3.2772,2356.86,0.489983,119.924,3.28853,0,contention,0,36161718,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161710,0,0,119.932,0,0,0,0,0,58298827,6623.83,3679,8.77796,3.10493,2069.11,0.555418,119.932,3.20129,0,contention,0,37632927,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162576,0,0,119.932,0,0,0,0,0,56601310,6859.25,3700.74,8.84243,3.13288,2127.85,0.539525,119.932,3.22355,0,contention,0,37112126,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158214,0,0,119.923,0,0,0,0,0,63532132,5937.24,3600.15,8.60712,2.99176,1898.56,0.606368,119.923,3.12723,0,contention,0,38786750,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,160066,0,0,119.934,0,0,0,0,0,58878125,6560.69,3661.91,8.66771,3.04999,2048.83,0.558159,119.934,3.20217,0,contention,0,37720648,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162103,0,0,119.923,0,0,0,0,0,56584437,6885.64,3693.14,8.74277,3.09544,2131.67,0.536353,119.923,3.23016,0,contention,0,37225591,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,163082,0,0,119.928,0,0,0,0,0,53919876,7288.72,3752.02,8.86322,3.17667,2237.01,0.51477,119.928,3.25824,0,contention,0,36637654,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161256,0,0,119.942,0,0,0,0,0,58313373,6645.53,3637.34,8.52278,3.0179,2065.68,0.547337,119.942,3.21712,0,contention,0,37197717,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,150505,0,0,119.942,0,0,0,0,0,71817296,5124.13,3467.02,8.07451,2.73078,1677.06,0.676606,119.942,3.05542,0,contention,0,39455513,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,153663,0,0,119.007,0,0,0,0,0,71191214,5213.85,3463.37,8.15716,2.77997,1697.21,0.664264,119.007,3.072,0,contention,0,40406978,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,152766,0,0,119.926,0,0,0,0,0,69235395,5367.02,3520.57,8.35875,2.84757,1739.6,0.655964,119.926,3.08521,0,contention,0,40012415,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,151999,0,0,119.929,0,0,0,0,0,68553023,5412.64,3540.46,8.41275,2.87014,1756.77,0.654109,119.929,3.08102,0,contention,0,39947240,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,152910,0,0,119.935,0,0,0,0,0,67986960,5455.05,3548.51,8.4656,2.89588,1771.52,0.6505,119.935,3.07931,0,contention,0,39852791,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,154810,0,0,119.935,0,0,0,0,0,67660272,5477.6,3555.19,8.54876,2.92982,1780.82,0.649042,119.935,3.07588,0,contention,0,39946041,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155474,0,0,119.942,0,0,0,0,0,68144989,5444.35,3541.22,8.51132,2.91606,1767.57,0.65044,119.942,3.08013,0,contention,0,40303112,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155768,0,0,119.927,0,0,0,0,0,68353898,5424.95,3536.18,8.49323,2.91722,1764.53,0.651838,119.927,3.07445,0,contention,0,40478000,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155473,0,0,119.939,0,0,0,0,0,66471845,5609.17,3576.47,8.59079,2.95897,1811.86,0.637612,119.939,3.0958,0,contention,0,39788978,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,155975,0,0,119.931,0,0,0,0,0,66599460,5598.56,3560.84,8.54982,2.94562,1815.36,0.636029,119.931,3.08399,0,contention,0,39835833,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,157286,0,0,119.917,0,0,0,0,0,63339231,5946.82,3609.25,8.63064,3.01536,1901.2,0.606922,119.917,3.12793,0,contention,0,38877291,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161837,0,0,119.934,0,0,0,0,0,56415069,6849.06,3705.4,8.81508,3.17002,2134.93,0.541009,119.934,3.20809,0,contention,0,37122849,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,163221,0,0,119.925,0,0,0,0,0,54818578,7101.22,3732.39,8.84898,3.20051,2196.89,0.525598,119.925,3.23239,0,contention,0,36748580,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,163413,0,0,119.915,0,0,0,0,0,55583357,6978.12,3721.03,8.83621,3.18215,2169.83,0.533243,119.915,3.21598,0,contention,0,36973558,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,161168,0,0,119.938,0,0,0,0,0,57964274,6641.41,3683.59,8.76422,3.13319,2077.96,0.554639,119.938,3.19612,0,contention,0,37563159,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158652,0,0,119.929,0,0,0,0,0,60879794,6235.08,3639.63,8.68224,3.065,1978.19,0.583734,119.929,3.15191,0,contention,0,38212585,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162428,0,0,119.94,0,0,0,0,0,56060699,6916.72,3712.94,8.82648,3.17202,2148.42,0.536806,119.94,3.21945,0,contention,0,37075363,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159962,0,0,119.92,0,0,0,0,0,60506238,6287.91,3646.26,8.6892,3.07407,1993.43,0.579884,119.92,3.15431,0,contention,0,38172775,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,158983,0,0,119.928,0,0,0,0,0,61928237,6129.56,3631.38,8.65994,3.05219,1948.15,0.592437,119.928,3.14634,0,contention,0,38650274,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,159075,0,0,119.948,0,0,0,0,0,60996418,6234.18,3642.94,8.68453,3.06959,1974.87,0.58435,119.948,3.15676,0,contention,0,38395036,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,162072,0,0,119.914,0,0,0,0,0,57983658,6646.76,3686.55,8.76674,3.13269,2079.9,0.554639,119.914,3.19571,0,contention,0,37662670,0,0,0,0,0
