t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,ycsb_read_ratio,ycsb_target_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
13,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3761849,0,0.997265,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44327,0.997265,3.33163,0,ycsb,0,0,0,0,0,0,0
14,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3764357,0,0.997291,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.444,0.997291,3.32957,0,ycsb,0,0,0,0,0,0,0
15,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3763843,0,0.997339,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44264,0.997339,3.33735,0,ycsb,0,0,0,0,0,0,0
16,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3765725,0,0.997292,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44363,0.997292,3.33579,0,ycsb,0,0,0,0,0,0,0
17,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3764409,0,0.997291,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44318,0.997291,3.333,0,ycsb,0,0,0,0,0,0,0
18,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3766367,0,0.997217,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44302,0.997217,3.33646,0,ycsb,0,0,0,0,0,0,0
19,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3768634,0,0.997275,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44348,0.997275,3.3351,0,ycsb,0,0,0,0,0,0,0
20,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,3624469,0,13.7098,0,0,0,0,0,389024,66134.1,32960.7,60.8414,20.5264,35565.8,0.498392,13.7098,1.85948,0,ycsb,0,934347,0,0,0,0,0
21,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2690208,0,119.405,0,0,0,0,0,3158613,71232.9,15512.8,57.8699,21.033,38168.1,0.217775,119.405,1.86629,0,ycsb,0,8470594,0,0,0,0,0
22,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2732643,0,119.902,0,0,0,0,0,3208788,76626.5,15867.9,58.7709,21.388,37681.3,0.207081,119.902,2.03354,0,ycsb,0,9014101,0,0,0,0,0
23,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2778398,0,119.924,0,0,0,0,0,3726803,103501,17416.2,64.147,23.5941,32427.9,0.16827,119.924,3.19173,0,ycsb,0,12761581,0,0,0,0,0
24,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2776136,0,119.924,0,0,0,0,0,3803981,106206,17530.6,64.3485,23.7743,31780.1,0.165063,119.924,3.34189,0,ycsb,0,13187762,0,0,0,0,0
25,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775611,0,119.929,0,0,0,0,0,3792588,106539,17557.1,63.9952,23.8016,31868.8,0.164795,119.929,3.34305,0,ycsb,0,13191904,0,0,0,0,0
26,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2797748,0,119.924,0,0,0,0,0,3826576,105587,17404.6,63.5238,23.5859,31583.1,0.164836,119.924,3.34316,0,ycsb,0,13302129,0,0,0,0,0
27,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2773166,0,119.924,0,0,0,0,0,3790982,106557,17563,64.6254,23.8186,31878.5,0.164823,119.924,3.34261,0,ycsb,0,13206777,0,0,0,0,0
28,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2774881,0,119.927,0,0,0,0,0,3813623,105922,17503.1,64.5998,23.7649,31690.8,0.165246,119.927,3.34235,0,ycsb,0,13197091,0,0,0,0,0
29,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2776568,0,119.922,0,0,0,0,0,3810464,106003,17507.9,64.6494,23.7669,31718.9,0.165165,119.922,3.34194,0,ycsb,0,13202708,0,0,0,0,0
30,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775045,0,119.917,0,0,0,0,0,3814011,105902,17506.1,64.6197,23.766,31682,0.165305,119.917,3.34265,0,ycsb,0,13203956,0,0,0,0,0
31,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775489,0,119.912,0,0,0,0,0,3802276,106217,17531.3,64.5098,23.7763,31790.6,0.165051,119.912,3.34114,0,ycsb,0,13205245,0,0,0,0,0
32,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2771180,0,119.927,0,0,0,0,0,3810668,106026,17521.6,64.4411,23.7421,31714.9,0.165257,119.927,3.34309,0,ycsb,0,13206172,0,0,0,0,0
33,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775318,0,119.929,0,0,0,0,0,3797905,106347,17542.1,64.6403,23.7642,31824.2,0.164952,119.929,3.3417,0,ycsb,0,13191857,0,0,0,0,0
34,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775936,0,119.926,0,0,0,0,0,3798626,106340,17539.3,64.5543,23.7855,31815.8,0.164936,119.926,3.34235,0,ycsb,0,13208106,0,0,0,0,0
35,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2777651,0,119.926,0,0,0,0,0,3809611,106024,17514.3,64.6395,23.7938,31735.6,0.165192,119.926,3.34086,0,ycsb,0,13210638,0,0,0,0,0
36,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2777591,0,119.925,0,0,0,0,0,3791197,106584,17556.3,64.307,23.7839,31877.1,0.164719,119.925,3.34359,0,ycsb,0,13189885,0,0,0,0,0
37,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2792949,0,119.927,0,0,0,0,0,3811588,105995,17460.2,63.7794,23.6453,31709.9,0.164726,119.927,3.34266,0,ycsb,0,13274087,0,0,0,0,0
38,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2773202,0,119.922,0,0,0,0,0,3797374,106373,17550.3,64.1901,23.7951,31824.9,0.164988,119.922,3.34246,0,ycsb,0,13199689,0,0,0,0,0
39,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775441,0,119.924,0,0,0,0,0,3784880,106723,17576.9,64.1164,23.7771,31928.8,0.164697,119.924,3.34252,0,ycsb,0,13190033,0,0,0,0,0
40,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775802,0,119.921,0,0,0,0,0,3804527,106167,17518.9,64.1228,23.7331,31766.9,0.165012,119.921,3.34207,0,ycsb,0,13174637,0,0,0,0,0
41,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2780296,0,119.921,0,0,0,0,0,3810063,106025,17494.3,64.1986,23.713,31721.8,0.165002,119.921,3.34233,0,ycsb,0,13202972,0,0,0,0,0
42,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775442,0,119.928,0,0,0,0,0,3809802,106022,17518.2,64.1162,23.7655,31724.7,0.165232,119.928,3.34193,0,ycsb,0,13186210,0,0,0,0,0
43,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2771023,0,119.929,0,0,0,0,0,3797991,106355,17546.1,64.1129,23.7832,31825.6,0.164976,119.929,3.3418,0,ycsb,0,13193720,0,0,0,0,0
44,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775122,0,119.929,0,0,0,0,0,3808202,105930,17507.3,63.9981,23.7256,31735.7,0.165272,119.929,3.33789,0,ycsb,0,13172770,0,0,0,0,0
45,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2774593,0,119.927,0,0,0,0,0,3797807,106345,17539.6,64.2365,23.7616,31824.2,0.16493,119.927,3.34164,0,ycsb,0,13173498,0,0,0,0,0
46,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2774531,0,119.925,0,0,0,0,0,3795006,106423,17550.9,64.5381,23.7794,31846.2,0.164916,119.925,3.34178,0,ycsb,0,13186142,0,0,0,0,0
47,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2790020,0,119.924,0,0,0,0,0,3833395,105380,17425.3,63.9568,23.6414,31531.5,0.165356,119.924,3.34207,0,ycsb,0,13252456,0,0,0,0,0
48,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2773458,0,119.924,0,0,0,0,0,3838011,105236,17440.7,64.0788,23.6644,31495.5,0.16573,119.924,3.3413,0,ycsb,0,13177357,0,0,0,0,0
49,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2777935,0,119.928,0,0,0,0,0,3801321,105779,17500.7,63.9589,23.7224,31802.1,0.165446,119.928,3.32616,0,ycsb,0,13149143,0,0,0,0,0
50,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2777112,0,119.927,0,0,0,0,0,3805231,106082,17517.2,64.2576,23.7449,31756.9,0.165128,119.927,3.34044,0,ycsb,0,13180779,0,0,0,0,0
51,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2794440,0,119.922,0,0,0,0,0,3816320,105833,17443.2,64.0478,23.6511,31663.5,0.164818,119.922,3.34242,0,ycsb,0,13270666,0,0,0,0,0
52,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2795290,0,119.924,0,0,0,0,0,3819467,105776,17442.1,64.2632,23.6729,31641.8,0.164896,119.924,3.34294,0,ycsb,0,13290306,0,0,0,0,0
53,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2772107,0,119.925,0,0,0,0,0,3812540,105940,17510.7,64.7256,23.7924,31701.1,0.165289,119.925,3.34184,0,ycsb,0,13203218,0,0,0,0,0
54,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2779054,0,119.922,0,0,0,0,0,3807354,106089,17520,64.5988,23.7832,31754.1,0.165145,119.922,3.34096,0,ycsb,0,13206000,0,0,0,0,0
55,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2792530,0,119.927,0,0,0,0,0,3816009,106091,17494.1,64.45,23.7934,31836.1,0.164897,119.927,3.33242,0,ycsb,0,13275618,0,0,0,0,0
56,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2813582,0,119.924,0,0,0,0,0,3850287,104979,17310.1,63.6426,23.4723,31389.4,0.164892,119.924,3.3444,0,ycsb,0,13367213,0,0,0,0,0
57,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2783461,0,119.925,0,0,0,0,0,3807513,106141,17504.9,64.4471,23.7394,31743.7,0.164921,119.925,3.34369,0,ycsb,0,13239566,0,0,0,0,0
58,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775739,0,119.928,0,0,0,0,0,3803798,106221,17532.8,64.5539,23.7903,31775.5,0.165059,119.928,3.34286,0,ycsb,0,13206886,0,0,0,0,0
59,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2773086,0,119.925,0,0,0,0,0,3805383,106167,17527.4,64.5879,23.7966,31755.3,0.165092,119.925,3.34329,0,ycsb,0,13208942,0,0,0,0,0
60,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2803843,0,119.928,0,0,0,0,0,3849844,105496,17431.2,64.3478,23.783,31724.2,0.165231,119.928,3.3254,0,ycsb,0,13337020,0,0,0,0,0
61,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2785553,0,119.926,0,0,0,0,0,3810147,106052,17490.8,64.1595,23.7204,31722.4,0.164927,119.926,3.34311,0,ycsb,0,13258551,0,0,0,0,0
62,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2784890,0,119.924,0,0,0,0,0,3820576,105763,17466.6,64.3986,23.6646,31644.8,0.165149,119.924,3.34218,0,ycsb,0,13244438,0,0,0,0,0
63,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2773929,0,119.924,0,0,0,0,0,3805580,106169,17530.6,64.6318,23.7438,31757.6,0.165119,119.924,3.34311,0,ycsb,0,13201586,0,0,0,0,0
64,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2773183,0,119.923,0,0,0,0,0,3800521,106286,17538.5,64.7242,23.7962,31798.8,0.165012,119.923,3.34247,0,ycsb,0,13196041,0,0,0,0,0
65,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775836,0,119.924,0,0,0,0,0,3811566,105954,17504.7,64.5795,23.7782,31707,0.165211,119.924,3.34164,0,ycsb,0,13193871,0,0,0,0,0
66,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2781823,0,120.169,0,0,0,0,0,3810717,106210,17531.5,64.5706,23.8042,31778.2,0.165065,120.169,3.34223,0,ycsb,0,13218470,0,0,0,0,0
67,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2790983,0,119.922,0,0,0,0,0,3820375,105773,17465.4,64.2155,23.7101,31639.4,0.165122,119.922,3.34307,0,ycsb,0,13272035,0,0,0,0,0
68,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2777881,0,119.924,0,0,0,0,0,3798873,106347,17539.5,64.584,23.7946,31820.5,0.164926,119.924,3.3421,0,ycsb,0,13196961,0,0,0,0,0
69,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2773996,0,119.924,0,0,0,0,0,3802126,106251,17530.8,64.6849,23.8037,31792.1,0.164995,119.924,3.34205,0,ycsb,0,13209997,0,0,0,0,0
70,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2778347,0,119.927,0,0,0,0,0,3811416,106003,17507.3,64.6823,23.7822,31719.2,0.165158,119.927,3.34191,0,ycsb,0,13202660,0,0,0,0,0
71,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2793062,0,119.923,0,0,0,0,0,3828788,105525,17418.3,64.1538,23.6335,31565.4,0.165063,119.923,3.34306,0,ycsb,0,13270654,0,0,0,0,0
72,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775833,0,119.927,0,0,0,0,0,3800868,106285,17538.2,64.187,23.7311,31798.3,0.165011,119.927,3.34249,0,ycsb,0,13179583,0,0,0,0,0
73,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2776903,0,119.924,0,0,0,0,0,3810575,106015,17516.2,64.2327,23.7572,31715.6,0.165225,119.924,3.34266,0,ycsb,0,13215014,0,0,0,0,0
74,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2771734,0,119.926,0,0,0,0,0,3808289,106087,17522.6,64.5682,23.7816,31737.7,0.165172,119.926,3.34262,0,ycsb,0,13207630,0,0,0,0,0
75,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775962,0,119.921,0,0,0,0,0,3813141,105934,17506.7,64.6767,23.7725,31695.8,0.165261,119.921,3.3422,0,ycsb,0,13203894,0,0,0,0,0
76,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2785540,0,119.928,0,0,0,0,0,3817202,105864,17469.6,64.3366,23.7169,31661.5,0.165019,119.928,3.34362,0,ycsb,0,13253875,0,0,0,0,0
77,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775064,0,119.924,0,0,0,0,0,3816324,105856,17504.9,64.5467,23.778,31668.5,0.165365,119.924,3.34263,0,ycsb,0,13203286,0,0,0,0,0
78,120,1,1,4,6,200,100,0.9,0,1,0,100,107.22,100,0,0,0,0,0,0,0,0,44.7146,0,0,2775931,0,119.927,0,0,0,0,0,3820010,105765,17492.2,64.4616,23.7581,31640.4,0.165388,119.927,3.34272,0,ycsb,0,13213752,0,0,0,0,0
0,120,1,1,4,6,200,100,0.75,0,1,25,100,1.52588e-05,100,0,0,0,0,0,0,0,0,100,0,0,124870,0,0.979753,0,0,0,1,0,0,inf,inf,inf,inf,inf,0.418665,0.979753,1.0885,0,ycsb,0,0,0,0,0,0,0
1,120,1,1,4,6,200,100,0.75,0,1,25,100,15.8001,100,0,0,0,0,0,0,0,0,91.8546,0,0,1359548,0,117.935,0,0,0,1035510,0,0,inf,inf,inf,inf,inf,1.7854,117.935,2.70551,0,ycsb,0,0,109807,0,0,0,0
2,120,1,1,4,6,200,100,0.75,0,1,25,100,34.2557,100,0,0,0,0,0,0,0,0,82.3384,0,0,1115217,0,119.887,0,0,0,1209497,0,0,inf,inf,inf,inf,inf,1.99857,119.887,2.72479,0,ycsb,0,0,4918,0,0,0,0
3,120,1,1,4,6,200,100,0.75,0,1,25,100,52.7693,100,0,0,0,0,0,0,0,0,72.7923,0,0,1109296,0,119.885,0,0,0,1213309,0,0,inf,inf,inf,inf,inf,1.99878,119.885,2.7246,0,ycsb,0,0,8009,0,0,0,0
4,120,1,1,4,6,200,100,0.75,0,1,25,100,71.2984,100,0,0,0,0,0,0,0,0,63.2384,0,0,1110941,0,119.885,0,0,0,1214320,0,0,inf,inf,inf,inf,inf,2.00344,119.885,2.721,0,ycsb,0,0,6064,0,0,0,0
5,120,1,1,4,6,200,100,0.75,0,1,25,100,89.7397,100,0,0,0,0,0,0,0,0,53.7295,0,0,1114970,0,119.886,0,0,0,1208570,0,0,inf,inf,inf,inf,inf,1.99488,119.886,2.72243,0,ycsb,0,0,11195,0,0,0,0
6,120,1,1,4,6,200,100,0.75,0,1,25,100,107.227,100,0,0,0,0,0,0,0,0,44.7109,0,0,1187676,0,119.885,0,0,0,1146046,0,0,inf,inf,inf,inf,inf,1.87455,119.885,2.75998,0,ycsb,0,0,228599,0,0,0,0
7,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3742434,0,0.997362,0,0,0,55,0,0,inf,inf,inf,inf,inf,2.12955,0.997362,3.81034,0,ycsb,0,0,9900,0,0,0,0
8,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3777713,0,0.997389,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44312,0.997389,3.33712,0,ycsb,0,0,0,0,0,0,0
9,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3780593,0,0.997357,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.4432,0.997357,3.33904,0,ycsb,0,0,0,0,0,0,0
10,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3767150,0,0.997378,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44331,0.997378,3.33396,0,ycsb,0,0,0,0,0,0,0
11,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3762963,0,0.997364,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44352,0.997364,3.33065,0,ycsb,0,0,0,0,0,0,0
12,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3780611,0,0.997364,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44346,0.997364,3.33939,0,ycsb,0,0,0,0,0,0,0
13,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3763903,0,0.997358,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44321,0.997358,3.33637,0,ycsb,0,0,0,0,0,0,0
14,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3770713,0,0.99736,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44324,0.99736,3.3387,0,ycsb,0,0,0,0,0,0,0
15,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3767814,0,0.997407,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44287,0.997407,3.33635,0,ycsb,0,0,0,0,0,0,0
16,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3766098,0,0.997374,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44317,0.997374,3.33302,0,ycsb,0,0,0,0,0,0,0
17,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3770134,0,0.997334,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44304,0.997334,3.33414,0,ycsb,0,0,0,0,0,0,0
18,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3766076,0,0.997385,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44308,0.997385,3.33601,0,ycsb,0,0,0,0,0,0,0
19,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3769344,0,0.997376,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44335,0.997376,3.33926,0,ycsb,0,0,0,0,0,0,0
20,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,3493176,0,26.3117,0,0,0,0,0,8243003,5949.62,7975.27,44.9255,15.116,3218.27,1.34047,26.3117,1.8487,0,ycsb,0,1946,0,787,0,0,0
21,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2505233,0,119.784,0,0,0,0,0,39240921,5705.17,7285.85,44.6515,15.0748,3076.8,1.27706,119.784,1.85426,0,ycsb,0,9226,0,3635,0,0,0
22,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2387101,0,119.829,0,0,0,0,0,42774925,5912.13,7285.44,44.1184,15.0687,2819.99,1.23229,119.829,2.09651,0,ycsb,0,9461,0,3869,0,0,0
23,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2022022,0,119.83,0,0,0,0,0,49597533,6356.31,7291.24,43.2963,15.0878,2432.16,1.14709,119.83,2.61344,0,ycsb,0,9583,0,4127,0,0,0
24,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2017929,0,119.838,0,0,0,0,0,49577390,6355.74,7290.69,43.3149,15.0906,2433.29,1.1471,119.838,2.61199,0,ycsb,0,9716,0,3972,0,0,0
25,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2018033,0,119.833,0,0,0,0,0,49583280,6346.11,7290.85,43.2531,15.0796,2432.72,1.14887,119.833,2.60865,0,ycsb,0,9389,0,3980,0,0,0
26,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2023368,0,119.831,0,0,0,0,0,49856139,6315.89,7259.81,43.0186,15.0164,2419.39,1.14945,119.831,2.61053,0,ycsb,0,9689,0,4070,0,0,0
27,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2015444,0,119.834,0,0,0,0,0,49539587,6346.9,7293.49,43.2786,15.0884,2435.37,1.14914,119.834,2.60614,0,ycsb,0,9508,0,3965,0,0,0
28,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2009228,0,119.839,0,0,0,0,0,49467707,6354.09,7293.76,43.3437,15.0931,2438.63,1.14788,119.839,2.60559,0,ycsb,0,9634,0,4144,0,0,0
29,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2008853,0,119.823,0,0,0,0,0,49491696,6341.45,7293.35,43.2825,15.0954,2437.53,1.15011,119.823,2.60159,0,ycsb,0,9509,0,3837,0,0,0
30,120,1,1,4,6,200,100,0.75,0,1,25,100,107.228,100,0,0,0,0,0,0,0,0,44.7105,0,0,2013387,0,119.819,0,0,0,0,0,49520118,6336.24,7290.87,43.2609,15.0901,2435.99,1.15066,119.819,2.60109,0,ycsb,0,9428,0,4044,0,0,0
